election_date,state,jurisdiction_type,county_name,polling_place_id,precinct_id,name,address
2018-11-06,GA,county,CANDLER,021002,1734,JACK STRICKLAND COMMUNITY CENTER,"621 W PINE STREET, METTER, GA 30439"
2018-11-06,GA,county,CANDLER,021002,1736,JACK STRICKLAND COMMUNITY CENTER,"621 W PINE STREET, METTER, GA 30439"
2018-11-06,GA,county,CANDLER,021002,88888,JACK STRICKLAND COMMUNITY CENTER,"621 W PINE STREET, METTER, GA 30439"
2018-11-06,GA,county,CANDLER,021002,99999,JACK STRICKLAND COMMUNITY CENTER,"621 W PINE STREET, METTER, GA 30439"
2018-11-06,GA,county,CARROLL,022002,501,BETHANY CHURCH FAMILY LIFE CTR,"2868 CARROLLTON VR HWY, CARROLLTON, GA 30116"
2018-11-06,GA,county,CARROLL,022003,714A3,BONNER RECREATION CENTER,"167 WEST AVE, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022005,1111,BOWDON SENIOR CTR,"101 BARR AVE, BOWDON, GA 30108"
2018-11-06,GA,county,CARROLL,022008,714BN,BURSON CENTER,"500 OLD BREMEN RD, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022006,1152,CENTER POINT METHODIST CHURCH,"2176 CENTER POINT RD, TEMPLE, GA 30179"
2018-11-06,GA,county,CARROLL,022017,1483,CLEM COMMUNITY CENTER,"2675 S HIGHWAY 16, CARROLLTON, GA 30116"
2018-11-06,GA,county,CARROLL,022007,714A5,COUNTY ADMINISTRATION BLDG,"423 COLLEGE ST, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022009,1540,FAIRFIELD RECREATION CENTER,"6230 LAKEVIEW PARKWAY, VILLA RICA, GA 30180"
2018-11-06,GA,county,CARROLL,022012,641,GOLD DUST PARK RECREATION CTR.,"646 INDUSTRIAL BLVD, VILLA RICA, GA 30180"
2018-11-06,GA,county,CARROLL,022026,1006,KANSAS BAPTIST CHURCH,"2965 N HIGHWAY 100, WACO, GA 30182"
2018-11-06,GA,county,CARROLL,022014,714A2,LAKESHORE RECREATION CENTER,"116 LUMPKIN DR, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022015,1542,MARS HILL BAPTIST CHURCH,"4585 E HIGHWAY 166, CARROLLTON, GA 30116"
2018-11-06,GA,county,CARROLL,022016,1122,MIDWAY MACEDONIA BAPTIST CH.,"3915 CTON VILLA RICA HWY, VILLA RICA, GA 30180"
2018-11-06,GA,county,CARROLL,022004,1496,MOUNT HOLLY CHURCH,"4685 N HIGHWAY 27, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022018,1240,MT ZION RECREATION CENTER,"4455 MOUNT ZION RD, MT ZION, GA 30150"
2018-11-06,GA,county,CARROLL,022021,715,OAK GROVE BAPTIST CHURCH,"2829 OAK GROVE CHURCH RD, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022022,714BW,OLD CAMP METHODIST CHURCH,"77 OLD CAMP CHURCH RD, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022023,642,POWELL PARK ART CENTER,"524 LESLIE DR, VILLA RICA, GA 30180"
2018-11-06,GA,county,CARROLL,022024,713,ROOPVILLE ROAD BAPTIST CHURCH,"835 N. HIGHWAY 27, ROOPVILLE, GA 30170"
2018-11-06,GA,county,CARROLL,022025,1371,SHILOH METHODIST CHURCH,"1874 BURWELL RD, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022027,714A6,TABERNACLE CHURCH,"245 COTTAGE HILL RD, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022034,649,TEMPLE SENIOR CITIZENS CENTER1,"280 ROME ST, TEMPLE, GA 30179"
2018-11-06,GA,county,CARROLL,022035,650,TEMPLE SENIOR CITIZENS CENTER2,"280 ROME ST, TEMPLE, GA 30179"
2018-11-06,GA,county,CARROLL,022029,1533,TYUS CH FELLOWSHIP HALL,"4514 TYUS CARROLLTON RD, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022031,714A4,UWG FOOD SERVICE BLDG (Z6)," Z 6 FOOD SERVICE BLD, CARROLLTON, GA 30118"
2018-11-06,GA,county,CARROLL,022013,640,VR CIVIC CTR.& SPORTS COMPLEX,"1605 CTON VILLA RICA HWY, VILLA RICA, GA 30180"
2018-11-06,GA,county,CARROLL,022030,714A1,WEST CARROLLTON GYM,"425 WILLIE NORTH DR, CARROLLTON, GA 30117"
2018-11-06,GA,county,CARROLL,022032,682,WHITESBURG RECREATION CENTER,"50 BOOSTER FIELD RD, WHITESBURG, GA 30185"
2018-11-06,GA,county,CATOOSA,023001,BLCK,BLACKSTOCK PRECINCT,"773 GORDY CIR, TUNNEL HILL, GA 30755"
2018-11-06,GA,county,CATOOSA,023002,BOYN,BOYNTON PRECINCT,"4057 BOYNTON DR, RINGGOLD, GA 30736"
2018-11-06,GA,county,CATOOSA,023003,CAKT,CATOOSA KEITH PRECINCT,"2803 KEITH RD, RINGGOLD, GA 30736"
2018-11-06,GA,county,CATOOSA,023004,CHAM,CHAMBERS PRECINCT,"4346 LONG HOLLOW RD, ROCK SPRING, GA 30739"
2018-11-06,GA,county,CATOOSA,023006,FT O,FT. OGLETHORPE PRECINCT,"205 FORREST RD, FT OGLETHORPE, GA 30742"
2018-11-06,GA,county,CATOOSA,023007,GRAY,GRAYSVILLE PRECINCT,"967 GRAYSVILLE RD, RINGGOLD, GA 30736"
2018-11-06,GA,county,CATOOSA,023008,LAKE,LAKEVIEW PRECINCT,"452 HUDSON ST, ROSSVILLE, GA 30741"
2018-11-06,GA,county,CATOOSA,023009,POPS,POPLAR SPRINGS PRECINCT,"470 ROLLINS INDUSTRIAL COURT, RINGGOLD, GA 30736"
2018-11-06,GA,county,CATOOSA,023010,RING,RINGGOLD PRECINCT,"5238 EVITT ST, RINGGOLD, GA 30736"
2018-11-06,GA,county,CATOOSA,023011,WEST,WESTSIDE PRECINCT,"3319 LAKEVIEW DR, ROSSVILLE, GA 30741"
2018-11-06,GA,county,CATOOSA,023012,WOOD,WOODSTATION PRECINCT,"36 E NICKAJACK RD, RINGGOLD, GA 30736"
2018-11-06,GA,county,CHARLTON,024001,4A,AMERICAN LEGION,"34438 OKEFENOKEE DRIVE, FOLKSTON, GA 31537"
2018-11-06,GA,county,CHARLTON,024002,3B,BEND FIRE STATION,"2561 HIGHWAY 121, ST. GEORGE, GA 31562"
2018-11-06,GA,county,CHARLTON,024004,2,FOLKSTON CITY HALL,"541 FIRST ST, FOLKSTON, GA 31537"
2018-11-06,GA,county,CHARLTON,024006,5F,FOLKSTON FIRE STATION,"97 RAILROAD STREET, FOLKSTON, GA 31537"
2018-11-06,GA,county,CHARLTON,024007,4H,HOMELAND CITY HALL,"387 PENNSYLVANIA AVENUE, HOMELAND, GA 31537"
2018-11-06,GA,county,CHARLTON,024009,5R,RACEPOND CHURCH OF GOD,"3562 CARTER COMMUNITY ROAD, FOLKSTON, GA 31537"
2018-11-06,GA,county,CHARLTON,024010,3S,ST. GEORGE COUNTY BLDG.,"13063 FLORIDA AVENUE, ST. GEORGE, GA 31562"
2018-11-06,GA,county,CHARLTON,024011,5W,WINOKUR FIRE STATION,"18829 HIGHWAY 301, FOLKSTON, GA 31537"
2018-11-06,GA,county,CHATHAM,025001,3-05C,ALDERSGATE YOUTH CENTER,"2023 TENNESSEE AVE, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025134,6-11C,BAMBOO FARMS,"2 CANEBRAKE RD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025005,5-01C,BARTLETT MIDDLE SCHOOL,"207 E MONTGOMERY CROSSROADS, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025006,8-12C,BEACH HIGH SCHOOL,"3001 HOPKINS ST, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025008,3-10C,BIBLE BAPTIST CHURCH,"4700 SKIDAWAY ROAD, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025078,2-02C,BLACKSHEAR COMMUNITY CENTER,"939 WHEATON ST, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025009,7-08C,BLOOMINGDALE COMMUNITY CENTER,"202 E MOORE STREET, BLOOMINGDALE, GA 31302"
2018-11-06,GA,county,CHATHAM,025012,8-11C,BUTLER ELEMENTARY SCHOOL,"1909 CYNTHIA ST, SAVANNAH, GA 31415"
2018-11-06,GA,county,CHATHAM,025013,5-03C,BUTLER PRESBYTERIAN EDUC BLDG,"603 WEST VICTORY DR, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025082,8-10C,CARVER HEIGHTS COMMUNITY CTR,"905 COLLAT ST, SAVANNAH, GA 31415"
2018-11-06,GA,county,CHATHAM,025021,1-06C,CENTRAL CHURCH OF CHRIST,"632 STEPHENSON AVENUE, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025069,2-07C,CHRIST COMM CH AT MORNINGSIDE,"1805 E GWINNETT ST, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025015,8-01C,CIVIC CENTER,"301 W OGLETHORPE AVE, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025110,7-14C,COASTAL CATHEDRAL CHURCH,"275 BERWICK BLVD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025016,3-09C,COKESBURY METHODIST CHURCH,"5411 SKIDAWAY RD, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025035,6-03C,CRUSADER COMMUNITY CENTER,"81 COFFEE BLUFF VILLA RD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025061,2-06C,ELI WHITNEY COMPLEX,"2 LAURA ST, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025019,3-15C,ELI WHITNEY COMPLEX,"2 LAURA ST, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025020,5-07C,ELKS LODGE,"183 WILSHIRE BLVD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025031,2-04C,FELLOWSHIP OF LOVE COMM CHURCH,"1402 HARMON ST, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025022,1-16C,FERGUSON AVENUE BAPTIST CHURCH,"10050 FERGUSON AVENUE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025023,3-04C,FIRST AFRICAN BAPTIST CHURCH,"402 TREAT ST, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025024,4-06C,FIRST BAPTIST CHURCH OF THE ISLANDS,"6613 JOHNNY MERCER BLVD, SAVANNAH, GA 31410"
2018-11-06,GA,county,CHATHAM,025025,1-01C,FIRST PRESBYTERIAN CHURCH,"520 WASHINGTON AVE, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025040,4-02C,FRANK MURRAY COMMUNITY CENTER,"169 WHITEMARSH ISLAND RD, SAVANNAH, GA 31410"
2018-11-06,GA,county,CHATHAM,025028,8-15C,GARDEN CITY RECREATION CENTER,"160B PRISCILLA D THOMAS W, GARDEN CITY, GA 31408"
2018-11-06,GA,county,CHATHAM,025027,7-01C,GARDEN CITY SENIOR CENTER,"78 VARNEDOE AVENUE, GARDEN CITY, GA 31408"
2018-11-06,GA,county,CHATHAM,025029,6-10C,GEORGETOWN ELEMENTARY SCHOOL,"1516 KING GEORGE BLVD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025033,1-08C,GRACE UNITED METHODIST CHURCH,"6412 WATERS AVENUE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025089,4-10C,GUARD HOUSE COMMUNITY CENTER,"31 VAN HORN DR, TYBEE ISLAND, GA 31328"
2018-11-06,GA,county,CHATHAM,025011,8-02C,HELLENIC CENTER,"14 W ANDERSON ST, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025037,2-05C,HOLY SPIRIT LUTHERAN CHURCH,"622 EAST 37TH ST, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025039,1-09C,IMMANUEL BAPTIST CHURCH,"7375 HODGSON MEMORIAL DR, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025041,1-17C,ISLANDS CHRISTIAN CHURCH,"4601 US HIGHWAY 80 E, SAVANNAH, GA 31410"
2018-11-06,GA,county,CHATHAM,025042,1-12C,ISLE OF HOPE BAPTIST CENTER,"22 ROSE AVENUE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025044,1-05C,J E A,"5111 ABERCORN ST, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025045,3-08C,JENKINS HIGH SCHOOL,"1800 EAST DERENNE AVE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025059,5-10C,JONESVILLE BAPTIST CHURCH,"5201 MONTGOMERY ST, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025056,7-04C,LAKE SHORE COMMUNITY CENTER,"1000 LAKE SHORE BLVD, PORT WENTWORTH, GA 31407"
2018-11-06,GA,county,CHATHAM,025046,5-11C,LARGO-TIBET ELEMENTARY SCHOOL,"430 TIBET AVE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025048,5-05C,LIBERTY CITY COMMUNITY CENTER,"1401 MILLS B LANE BLVD, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025054,4-04C,LIGHTHOUSE BAPTIST CHURCH,"401 QUARTERMAN RD, SAVANNAH, GA 31410"
2018-11-06,GA,county,CHATHAM,025050,8-09C,MOSES JACKSON CENTER,"1410 RICHARDS ST, SAVANNAH, GA 31415"
2018-11-06,GA,county,CHATHAM,025111,3-13C,NEW COVENANT SEVENTH DAY ADVENT CH,"5100 LA ROCHE AVE, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025135,3-14C,OGLETHORPE CHARTER ACADEMY,"7202 CENTRAL AVE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025053,3-01C,OLD COURTHOUSE,"124 BULL ST, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025057,7-03C,P B EDWARDS GYMNASIUM,"101 TURNBERRY ST, PORT WENTWORTH, GA 31407"
2018-11-06,GA,county,CHATHAM,025107,7-12C,POOLER CHURCH,"100 COMMERCE CT, POOLER, GA 31322"
2018-11-06,GA,county,CHATHAM,025055,7-06C,POOLER CITY HALL,"100 SW US HIGHWAY 80, POOLER, GA 31322"
2018-11-06,GA,county,CHATHAM,025058,7-10C,PROGRESSIVE RECREATION CENTER,"5321 OGEECHEE ROAD, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025060,8-08C,RESUR OF OUR LORD CATHOLIC CH,"112 FELL ST, SAVANNAH, GA 31415"
2018-11-06,GA,county,CHATHAM,025218,7-15C,RICE CREEK SCHOOL,"100 MULBERRY ST, PORT WENTWORTH, GA 31407"
2018-11-06,GA,county,CHATHAM,025063,3-02C,ROSE OF SHARON,"322 EAST TAYLOR ST, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025064,7-07C,ROTHWELL BAPTIST CHURCH,"216 E ROTHWELL STREET, POOLER, GA 31322"
2018-11-06,GA,county,CHATHAM,025043,1-10C,SAINT THOMAS EPISCOPAL CHURCH,"2 SAINT THOMAS AVE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025066,8-13C,SAVANNAH CHRISTIAN SCHOOL,"1599 CHATHAM PARKWAY, SAVANNAH, GA 31408"
2018-11-06,GA,county,CHATHAM,025080,6-08C,SAVANNAH COMMONS,"1 PEACHTREE DR, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025067,3-03C,SAVANNAH HIGH SCHOOL,"400 PENNSYLVANIA AVENUE, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025077,7-09C,SAVANNAH HOLY CHURCH OF GOD,"707 LITTLE NECK ROAD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025076,5-08C,SAVANNAH PRIMITIVE BAPT CHURCH,"309 TIBET AVE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025137,5-06C,SEED CHURCH,"1950 CHATHAM PARKWAY, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025068,5-02C,SENIOR CITIZENS CENTER,"3025 BULL ST, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025138,7-11C,SEVENTH DAY ADVENTIST CHURCH,"50 GODELY WAY, POOLER, GA 31322"
2018-11-06,GA,county,CHATHAM,025052,8-03C,SILK HOPE BAPTIST CHURCH,"4929 PINELAND DR, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025070,4-13C,SKIDAWAY IS PRESB CHURCH,"50 DIAMOND CAUSEWAY, SAVANNAH, GA 31411"
2018-11-06,GA,county,CHATHAM,025071,4-14C,SKIDAWAY IS UNITED METHODIST,"54 DIAMOND CAUSEWAY, SAVANAH, GA 31411"
2018-11-06,GA,county,CHATHAM,025072,4-15C,SKIDAWAY ISLAND STATE PARK,"52 DIAMOND CAUSEWAY, SAVANNAH, GA 31411"
2018-11-06,GA,county,CHATHAM,025074,3-11C,SOUTHSIDE BAPTIST CHURCH,"5502 SKIDAWAY RD, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025112,7-13C,SOUTHSIDE FIRE TRAINING CENTER,"1381 DEAN FOREST RD, SAVANNAH, GA 31405"
2018-11-06,GA,county,CHATHAM,025007,1-14C,ST LUKE UNITED METHODIST CHURC,"9114 WHITEFIELD AVE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025079,4-12C,ST PETERS EPISCOPAL CHURCH,"3 WESTRIDGE RD, SAVANNAH, GA 31411"
2018-11-06,GA,county,CHATHAM,025081,4-05C,ST. FRANCIS EPISCOPAL CHURCH,"590 WALTHOUR RD, SAVANNAH, GA 31410"
2018-11-06,GA,county,CHATHAM,025073,2-11C,STILLWELL TOWERS,"5100 WATERS AVE, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025084,6-06C,THE LIGHT CHURCH,"8511 WATERS AVE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025083,2-09C,THE SALVATION ARMY,"3000 BEE RD, SAVANNAH, GA 31404"
2018-11-06,GA,county,CHATHAM,025017,1-13C,THE SANCTUARY,"8912 WHITEFIELD AVENUE, SAVANNAH, GA 31406"
2018-11-06,GA,county,CHATHAM,025085,3-12C,THUNDERBOLT MUNICIPAL COMPLEX,"2821 RIVER DR, THUNDERBOLT, GA 31404"
2018-11-06,GA,county,CHATHAM,025088,8-06C,TOMPKINS RECREATION CENTER,"2323 OGEECHEE RD, SAVANNAH, GA 31415"
2018-11-06,GA,county,CHATHAM,025101,6-09C,TRINITY LUTHERAN CHURCH,"12391 MERCY BLVD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025213,4-11C,TYBEE ISLAND SCH CAFETERIA,"204 FIFTH ST, TYBEE ISLAND, GA 31328"
2018-11-06,GA,county,CHATHAM,025091,2-03C,W. W. LAW CENTER,"909 EAST BOLTON ST, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025092,8-05C,WEST BROAD STREET YMCA,"1110 MAY ST, SAVANNAH, GA 31415"
2018-11-06,GA,county,CHATHAM,025038,6-01C,WHITE BLUFF PRESBYTERIAN CHUR,"10710 WHITE BLUFF RD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025096,2-12C,WILLIAMS COURT APARTMENTS,"1900 LINCOLN STREET, SAVANNAH, GA 31401"
2018-11-06,GA,county,CHATHAM,025098,4-08C,WILMINGTON IS PRESBYTERIAN CH,"450 NORTH CROMWELL RD, SAVANNAH, GA 31410"
2018-11-06,GA,county,CHATHAM,025049,4-07C,WILMINGTON IS UNITED METHODIST,"195 WILMINGTON ISLAND RD, SAVANNAH, GA 31410"
2018-11-06,GA,county,CHATHAM,025099,6-02C,WINDSOR FOREST BAPTIST CHURCH,"12521 WHITE BLUFF RD, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025100,6-05C,WINDSOR HALL,"302 BRIARCLIFF CIRCLE, SAVANNAH, GA 31419"
2018-11-06,GA,county,CHATHAM,025102,7-05C,WOODLAWN BAPTIST CHURCH,"407 TALMADGE AVENUE, GARDEN CITY, GA 31408"
2018-11-06,GA,county,CHATHAM,025087,8-07C,WOODVILLE-TOMPKINS TECH INST,"50 COACH JOE TURNER RD, SAVANNAH, GA 31408"
2018-11-06,GA,county,CHATTAHOOCHEE,026001,1,ROSCOE ROBINSON SR ACTVTY CEN,"127 INDUSTRIAL PARK RD, CUSSETA, GA 31805"
2018-11-06,GA,county,CHATTOOGA,027001,925,CHATTOOGA CO. CIVIC CENTER,"44 HIGHWAY 48, SUMMERVILLE, GA 30747"
2018-11-06,GA,county,CHATTOOGA,027002,961,CHATTOOGAVILLE FIRE DEPT,"10286 HIGHWAY 114, LYERLY, GA 30730"
2018-11-06,GA,county,CHATTOOGA,027003,C-968,CLOUDLAND PRESBYSTERIAN CHURCH,"150 PARTAIN RD., CLOUDLAND, GA 30731"
2018-11-06,GA,county,CHATTOOGA,027004,1382,EBENEEZER BAPTIST CHURCH,"4868 HAYWOOD VALLEY RD, ARMUCHEE, GA 30105"
2018-11-06,GA,county,CHATTOOGA,027005,940,GORE FIRE DEPARTMENT,"9 GORE FIRE HALL RD, SUMMERVILLE, GA 30747"
2018-11-06,GA,county,CHATTOOGA,027016,1484,LYERLY COMMUNITY CENTER,"80 ALPINE ST, LYERLY, GA 30730"
2018-11-06,GA,county,CHATTOOGA,027008,968,MENLO CITY HALL,"3066 HIGHWAY 337, MENLO, GA 30731"
2018-11-06,GA,county,CHATTOOGA,027009,1216,OAK HILL METHODIST CHURCH,"3860 OAKHILL RD, LYERLY, GA 30730"
2018-11-06,GA,county,CHATTOOGA,027010,P-870,PENNVILLE BAPTIST CHURCH," FELLOWSHIP HALL 77 MOORE ST, SUMMERVILLE, GA 30747"
2018-11-06,GA,county,CHATTOOGA,027006,1083,POND SPRING AME ZION CHURCH,"3255 TALIAFERRO SPRINGS RD, LYERLY, GA 30730"
2018-11-06,GA,county,CHATTOOGA,027011,962,SUBLIGNA FIRE DEPT,"28 EAST ARMUCHEE RD, SUMMERVILLE, GA 30747"
2018-11-06,GA,county,CHATTOOGA,027013,927,TELOGA FIRE DEPT,"10322 HIGHWAY 337, SUMMERVILLE, GA 30747"
2018-11-06,GA,county,CHATTOOGA,027015,870,TRION RECREATION CENTER,"90 DALTON ST, TRION, GA 30753"
2018-11-06,GA,county,CHEROKEE,028049,002,ARNOLD MILL ELEMENTARY SCHOOL,"710 ARNOLD MILL RD, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028002,004,BALL GROUND UNITED METHODIST CHURCH,"3045 CANTON HWY, BALL GROUND, GA 30107"
2018-11-06,GA,county,CHEROKEE,028003,005,BASCOMB ELEMENTARY SCHOOL,"1335 WYNGATE PKWY, WOODSTOCK, GA 30189"
2018-11-06,GA,county,CHEROKEE,028052,020,CALVARY BAPTIST CHURCH,"137 HIGHTOWER RD, BALL GROUND, GA 30107"
2018-11-06,GA,county,CHEROKEE,028208,018,CALVARY BAPTIST CHURCH - B,"137 HIGHTOWER RD, BALL GROUND, GA 30107"
2018-11-06,GA,county,CHEROKEE,028200,031,CANTON CITY HALL,"151 ELIZABETH ST, CANTON, GA 30114"
2018-11-06,GA,county,CHEROKEE,028054,011,CARMEL ELEMENTARY SCHOOL,"2275 BASCOMB CARMEL RD, WOODSTOCK, GA 30189"
2018-11-06,GA,county,CHEROKEE,028133,003,CHEROKEE BAPTIST CHURCH,"7770 HICKORY FLAT HWY, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028143,039,CHEROKEE COUNTY SENIOR CENTER,"1001 UNIVETER RD, CANTON, GA 30115"
2018-11-06,GA,county,CHEROKEE,028066,006,CLARK CREEK STEM ACADEMY,"3219 HUNT RD, ACWORTH, GA 30102"
2018-11-06,GA,county,CHEROKEE,028058,007,E T BOOTH MIDDLE SCHOOL,"6550 PUTNAM FORD DR, WOODSTOCK, GA 30189"
2018-11-06,GA,county,CHEROKEE,028059,041,FIRE STATION COMMUNITY CTR #12,"9081 FINCHER RD, WALESKA, GA 30183"
2018-11-06,GA,county,CHEROKEE,028137,013,FIRE STATION COMMUNITY CTR #21,"1190 EVENFLO DR, BALL GROUND, GA 30107"
2018-11-06,GA,county,CHEROKEE,028202,010,FIRST BAPTIST CANTON,"1 MISSION PT, CANTON, GA 30114"
2018-11-06,GA,county,CHEROKEE,028088,044,FIRST BAPTIST CH OF WOODSTOCK,"11905 HIGHWAY 92, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028019,032,GOOD SHEPHERD LUTHERAN CHURCH,"1208 ROSE CREEK DR, WOODSTOCK, GA 30189"
2018-11-06,GA,county,CHEROKEE,028020,033,GOSHEN BAPTIST CHURCH,"311 GOSHEN CHURCH WAY, WALESKA, GA 30183"
2018-11-06,GA,county,CHEROKEE,028134,009,GRACE CHURCH,"1160 BUTTERWORTH RD, CANTON, GA 30114"
2018-11-06,GA,county,CHEROKEE,028203,008,GROW CHURCH,"2510 EAST CHEROKEE DR, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028022,019,HICKORY FLAT ELEMENTARY SCHOOL,"2755 EAST CHEROKEE DR, CANTON, GA 30115"
2018-11-06,GA,county,CHEROKEE,028068,021,HILLSIDE UNITED METHODIST CH,"4474 TOWNE LAKE PKWY, WOODSTOCK, GA 30189"
2018-11-06,GA,county,CHEROKEE,028025,042,HOLLY SPGS ELEMENTARY SCHOOL,"1965 HICKORY RD, CANTON, GA 30115"
2018-11-06,GA,county,CHEROKEE,028070,022,HOLLY SPRINGS BAPTIST CHURCH,"2632 HOLLY SPRINGS PKWY, CANTON, GA 30115"
2018-11-06,GA,county,CHEROKEE,028071,037,JOHNSTON ELEMENTARY SCHOOL,"2031 EAST CHEROKEE DR, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028139,024,LIBERTY ELEMENTARY SCHOOL,"10500 BELLS FERRY RD, CANTON, GA 30114"
2018-11-06,GA,county,CHEROKEE,028072,026,LITTLE RIVER ELEMENTARY SCHOOL,"3170 TRICKUM RD, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028073,027,MACEDONIA ELEMENTARY SCHOOL,"10370 EAST CHEROKEE DR, CANTON, GA 30115"
2018-11-06,GA,county,CHEROKEE,028079,001,MILL CREEK MIDDLE SCHOOL,"442 ARNOLD MILL RD, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028075,028,MOUNTAIN RD ELEMENTARY SCHOOL,"615 MOUNTAIN RD, WOODSTOCK, GA 30188"
2018-11-06,GA,county,CHEROKEE,028051,040,NEW VICTORIA BAPTIST CHURCH,"6659 BELLS FERRY RD, WOODSTOCK, GA 30189"
2018-11-06,GA,county,CHEROKEE,028076,029,OAK GROVE ELEMENTARY SCHOOL,"6118 WOODSTOCK RD, ACWORTH, GA 30102"
2018-11-06,GA,county,CHEROKEE,028036,023,PRAYER & PRAISE FELLOWSHIP CH,"6409 BELLS FERRY RD, WOODSTOCK, GA 30189"
2018-11-06,GA,county,CHEROKEE,028077,030,R M MOORE ELEMENTARY SCHOOL,"1375 PUCKETT RD, WALESKA, GA 30183"
2018-11-06,GA,county,CHEROKEE,028081,036,RIVER GREEN - HERITAGE CLUB,"201 CLUBHOUSE DRIVE, CANTON, GA 30114"
