state,county_name,jurisdiction_type,precinct_name,name,address,polling_location_type
OK,,county,PAWNEE COUNTY PRECINCT 590112,JENNINGS CITY HALL,305 N MAIN STREET JENNINGS OK 74038,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610036,HAYWOOD SCHOOL, HAYWOOD OK 74548,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660011,FOYIL BAPTIST CHURCH,12505 SOUTH HIGHWAY 66 FOYIL OK 74021,polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630025,CHURCH OF CHRIST LAKEVIEW,15301 HWY 102 SHAWNEE OK 74801,polling_location
OK,,county,TULSA COUNTY PRECINCT 720474,IMMANUEL LUTHERAN CHURCH,400 N ASPEN AVE BROKEN ARROW OK 74012,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550223,KNOB HILL BAPTIST CHURCH,2700 SW 59TH ST OKLAHOMA CITY OK 73119,polling_location
OK,,county,OSAGE COUNTY PRECINCT 570205,BLACK DOG FIRE STATION,5495 N 52 W AVE TULSA OK 74126,polling_location
OK,,county,TULSA COUNTY PRECINCT 720021,GOSPEL ASSEMBLY CHURCH,8515 WHIRLPOOL DR SPERRY OK 74073,polling_location
OK,,county,DELAWARE COUNTY PRECINCT 210002,BERNICE SENIOR CITIZENS BLDG.,211 S BROADWAY BERNICE OK 74331,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680101,MULDROW FIRE DEPARTMENT PP,100 S. MAIN MULDROW OK 74948,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660003,FAITH BAPTIST CHURCH,901 S FAITH LANE CLAREMORE OK 74017,polling_location
OK,,county,TULSA COUNTY PRECINCT 720134,CENTRAL CH OF THE NAZARENE,7291 E 81ST TULSA OK 74133,polling_location
OK,,county,TULSA COUNTY PRECINCT 720026,SHERIDAN ROAD BAPTIST CHURCH,1324 N SHERIDAN RD TULSA OK 74115,polling_location
OK,,county,ATOKA COUNTY PRECINCT 030010,WARDVILLE COMMUNITY BUILDING,400 N MAIN ST WARDVILLE OK 74576,polling_location
OK,,county,GRADY COUNTY PRECINCT 260039,CROSSROAD TO LIFE BAPTIST CH,"2 MI W, 2 MI N OF N END OF BLANCHARD OK 73010",polling_location
OK,,county,PAYNE COUNTY PRECINCT 600201,YALE CHURCH OF CHRIST,826 E. DETROIT AVE. YALE OK 74085,polling_location
OK,,county,TULSA COUNTY PRECINCT 720040,EASTWOOD BAPTIST CHURCH,949 S 91 E AVENUE TULSA OK 74112,polling_location
OK,,county,TULSA COUNTY PRECINCT 720140,NOGALES AVE BAPTIST CHURCH,30 S NOGALES AV TULSA OK 74127,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550061,SPRING CREEK ASSEMBLY OF GOD,1600 SE 15TH ST EDMOND OK 73013,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660110,VERDIGRIS FIRE PROTECTION,25707 S. HIGHWAY 66 CLAREMORE OK 74019,polling_location
OK,,county,WOODS COUNTY PRECINCT 760004,DACOMA COMMUNITY CENTER,1100 NORTH MAIN DACOMA OK 73731,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730102,OAK GROVE FIRE DEPT.,395 S 273 E AVE CATOOSA OK 74015,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140072,HIGHLAND BAPTIST CHURCH,2425 SE 4TH ST. MOORE OK 73160,polling_location
OK,,county,MURRAY COUNTY PRECINCT 500009,OAK GROVE COMMUNITY BLDG,"RT. 2, BOX 271 SULPHUR OK 73086",polling_location
OK,,county,TULSA COUNTY PRECINCT 720114,EMERITUS AT TULSA,5211 S LEWIS AVE TULSA OK 74105,polling_location
OK,,county,CRAIG COUNTY PRECINCT 180810,BIG CABIN COMMUNITY CENTER,264 MAIN ST BIG CABIN OK 74332,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550042,EDMOND SCHOOL ADMINISTRATION,1001 W DANFORTH RD EDMOND OK 73034,polling_location
OK,,county,TULSA COUNTY PRECINCT 720756,NEW LIFE CHURCH,12215 N GARNETT RD COLLINSVILLE OK 74021,polling_location
OK,,county,BLAINE COUNTY PRECINCT 060011,WATONGA CITY HALL, WATONGA OK 73772,polling_location
OK,,county,MURRAY COUNTY PRECINCT 500014,DOUGHERTY SENIOR CITIZENS,17 MAIN ST. DOUGHERTY OK 73032,polling_location
OK,,county,GRADY COUNTY PRECINCT 260041,FIRST NATIONAL BANK & TRUST CO,5311 E HWY 37 TUTTLE OK 73089,polling_location
OK,,county,CREEK COUNTY PRECINCT 190412,SR. CITIZENS BLDG,"1 MI NO. POST OFFICE, SLICK SLICK OK 74071",polling_location
OK,,county,JEFFERSON COUNTY PRECINCT 340010,GRADY COMMUNITY CENTER,17 MILES E OF RYAN ON HWY 32 GRADY OK 73569,polling_location
OK,,county,PUSHMATAHA COUNTY PRECINCT 640016,TUSKAHOMA SCHOOL HOUSE,0000 TUSKAHOMA OK 74574,polling_location
OK,,county,CREEK COUNTY PRECINCT 190422,SUNRISE BAPTIST CHURCH,16075 S. 257 W. KELLYVILLE KELLYVILLE OK 74039,polling_location
OK,,county,PUSHMATAHA COUNTY PRECINCT 640014,CLOUDY COMMUNITY CENTER,3/4 MI NE CLOUDY STORE CLOUDY OK 74562,polling_location
OK,,county,TULSA COUNTY PRECINCT 720144,SOUTHWEST BAPTIST CHURCH,5304 S 33 W AVE TULSA OK 74107,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250003,ERIN SPRINGS BAPTIST CHURCH,13053 HWY 76 1.8M S OF HWY 76 LINDSAY OK 73052,polling_location
OK,,county,CREEK COUNTY PRECINCT 190416,MOUNDS COMM. CENTER,15 WEST 14TH ST. MOUNDS MOUNDS OK 74047,polling_location
OK,,county,WOODS COUNTY PRECINCT 760002,WAYNOKA HOUSING AUTHORITY,1237 MAIN ST WAYNOKA OK 73860,polling_location
OK,,county,ADAIR COUNTY PRECINCT 010011,BELL SCHOOL, STILWELL OK 74960,polling_location
OK,,county,KINGFISHER COUNTY PRECINCT 370306,OKARCHE HIGH SCHOOL,632 W. OKLAHOMA OKARCHE OK 73762,polling_location
OK,,county,TULSA COUNTY PRECINCT 720141,EPWORTH UNITED METHODIST CH,4811 S 25 W AVE TULSA OK 74107,polling_location
OK,,county,TULSA COUNTY PRECINCT 720057,MEMORIAL DR UNITED METH CHURCH,7903 E 15TH ST TULSA OK 74112,polling_location
OK,,county,TULSA COUNTY PRECINCT 720146,OVERLOOK APARTMENTS,6339 S 33 W AVE TULSA OK 74107,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140021,MOORE PUBLIC LIBRARY,225 S HOWARD MOORE OK 73160,polling_location
OK,,county,ADAIR COUNTY PRECINCT 010012,FOUR CORNER CHURCH OF CHRIST,FOUR CORNERS CHURCH OF CHRIST STILWELL OK 74960,polling_location
OK,,county,TULSA COUNTY PRECINCT 720461,NAZARENE CHURCH - BROKEN ARROW,401 W NEW ORLEANS BROKEN ARROW OK 74011,polling_location
OK,,county,TULSA COUNTY PRECINCT 720476,NAZARENE CHURCH - BROKEN ARROW,401 W NEW ORLEANS BROKEN ARROW OK 74011,polling_location
OK,,county,TEXAS COUNTY PRECINCT 700302,EVA COMMUNITY CENTER,SECTION 19-04N-11E EVA OK 73949,polling_location
OK,,county,TULSA COUNTY PRECINCT 720151,UNION 9TH GRADE CENTER,7616 S GARNETT RD BROKEN ARROW OK 74012,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690050,GATLIN BAPTIST CHURCH,801 W GATLIN RD MARLOW OK 73055,polling_location
OK,,county,TULSA COUNTY PRECINCT 720101,GARNETT CHURCH OF CHRIST,12000 E 31ST TULSA OK 74146,polling_location
OK,,county,JOHNSTON COUNTY PRECINCT 350002,BANCFIRST,820 E. MAIN ST TISHOMINGO OK 73460,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620031,IRVING CENTER,704 N OAK ADA OK 74820,polling_location
OK,,county,TULSA COUNTY PRECINCT 720005,GETHSEMANE BAPTIST CHURCH,727 E 56 ST N TULSA OK 74126,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550012,CENTRAL 7TH DAY ADVENTIST CH,4747 NW 63RD ST OKLAHOMA CITY OK 73132,polling_location
OK,,county,KINGFISHER COUNTY PRECINCT 370103,BERMUDA KING OFFICE,"81/33 HWY 1-1/2 E,1-1/2 S,E/S KINGFISHER OK 73750",polling_location
OK,,county,TILLMAN COUNTY PRECINCT 710012,CITY HALL    MANITOU,115 E. 3RD ST. MANITOU OK 73555,polling_location
OK,,county,DELAWARE COUNTY PRECINCT 210008,BUTLER BAPTIST CHURCH,64990 E 335 RD JAY OK 74346,polling_location
OK,,county,MAYES COUNTY PRECINCT 490025,MURPHY CHURCH OF GOD,IN MURPHY MURPHY OK ,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090408,CALUMET TOWN HALL,118 W SECOND ST CALUMET OK 73014,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090409,CALUMET TOWN HALL,118 W SECOND ST CALUMET OK 73014,polling_location
OK,,county,LOVE COUNTY PRECINCT 430207,COURTNEY COMMUNITY BUILDING,COURTNEY CIR & HIGHWAY 32 RINGLING OK 73456,polling_location
OK,,county,TULSA COUNTY PRECINCT 720453,NIENHUIS PARK COMMUNITY CTR,3201 N 9 ST BROKEN ARROW OK 74012,polling_location
OK,,county,HASKELL COUNTY PRECINCT 310030,STIGLER HIGH SCHOOL TECH CTR.,1300 N.W. 7TH ST. STIGLER OK 74462,polling_location
OK,,county,CRAIG COUNTY PRECINCT 180520,WHITE OAK BAPTIST CHURCH,154 KENNEDY ST VINITA OK 74301,polling_location
OK,,county,TULSA COUNTY PRECINCT 720050,GERMAN AMERICAN SOCIETY-TULSA,2301 E 15 ST TULSA OK 74104,polling_location
OK,,county,LATIMER COUNTY PRECINCT 390003,BOWERS COMMUNITY CENTER,6429 NW BOWERS ROAD WILBURTON OK 74578,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660033,LIBERTY FREE WILL BAPTIST,14992 US 169 OOLOGAH OK 74053,polling_location
OK,,county,LOVE COUNTY PRECINCT 430101,COVENANT OF GRACE CHURCH,700 S. HWY 77 MARIETTA OK 73448,polling_location
OK,,county,TILLMAN COUNTY PRECINCT 710001,CHURCH OF CHRIST,13TH & JOSEPHINE FREDERICK OK 73542,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740013,HIGHLAND PARK BAPTIST CHURCH,300 SE WASHINGTON BLVD BARTLESVILLE OK 74006,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140082,FIRST ASSEMBLY OF GOD CHURCH,2500 E LINDSEY ST NORMAN OK 73071,polling_location
OK,,county,BEAVER COUNTY PRECINCT 040026,FORGAN GOLDEN AGERS,"114 MAIN ST., FORGAN, OK FORGAN OK 73938",polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440003,MID-AMERICA TECHNOLOGY CENTER,27438 ST HWY 59 WAYNE OK 73095,polling_location
OK,,county,CUSTER COUNTY PRECINCT 200007,CLINTON CITY HALL,417 GARY BOULEVARD CLINTON OK 73601,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550177,MAYFLOWER CONGREGATIONAL CH,3901 NW 63RD ST OKLAHOMA CITY OK 73116,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400106,POCOLA JR. HIGH ANNEX,603 E. PRYOR AVE POCOLA OK 74902,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550186,NORTHWEST BAPTIST CHURCH,3030 NW 23RD ST OKLAHOMA CITY OK 73107,polling_location
OK,,county,PUSHMATAHA COUNTY PRECINCT 640001,ANTLERS CHURCH OF CHRIST,201 N.E. A ANTLERS OK 74523,polling_location
OK,,county,WASHITA COUNTY PRECINCT 750030,CORDELL FIRST BAPTIST CHURCH,215 N COLLEGE CORDELL OK 73632,polling_location
OK,,county,GREER COUNTY PRECINCT 280302,REED COMMUNITY BUILDING,NORTH OF HWY 9 ON REED MANGUM OK 73554,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550206,ANDREWS SQUARE,2101 S HARVEY AVE OKLAHOMA CITY OK 73109,polling_location
OK,,county,KIOWA COUNTY PRECINCT 380005,WESTERN TECH-HOBART CAMPUS,1000 SOUTH BAILEY HOBART OK 73651,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240208,HILLSDALE BOOSTER CLUB,100 N BROADWAY HILLSDALE OK 73743,polling_location
OK,,county,ATOKA COUNTY PRECINCT 030008,CANEY COMMUNITY BUILDING,203 N COBB AVE CANEY OK 74533,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140074,GRACE FELLOWSHIP,3201 60TH AVE. NW NORMAN OK 73072,polling_location
OK,,county,KIOWA COUNTY PRECINCT 380007,HOBART HEAD START,400 N. RANDLETT HOBART OK 73651,polling_location
OK,,county,TULSA COUNTY PRECINCT 720471,CEDAR RIDGE CHRISTIAN CHURCH,4010 N NEW ORLEANS ST BROKEN ARROW OK 74011,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140086,THE ROCK ASSEMBLY OF GOD CH.,12500 S PENNSYLVANIA AVE OKLAHOMA CITY OK 73170,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140014,ST. THOMAS MORE UNIV. PARISH,100 E STINSON STREET NORMAN OK 73072,polling_location
OK,,county,GRADY COUNTY PRECINCT 260032,NINNEKAH TOWN HALL,301 N OLD HWY 81 NINNEKAH OK 73067,polling_location
OK,,county,DELAWARE COUNTY PRECINCT 210005,ST. ANDREWS EPISCOPAL CHURCH,555 E 3RD ST GROVE OK 74344,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610001,J I STIPE CENTER,801 N 9 MC ALESTER OK 74501,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240306,ENID MENNONITE BRETHREN CHURCH,2500 N VAN BUREN ENID OK 73703,polling_location
OK,,county,CIMARRON COUNTY PRECINCT 130007,CHICKEN HOUSE,RT. 1-BOX 55 TEXHOMA OK 73949,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550197,FORTIETH STREET BAPTIST CH,1801 NW 40TH ST OKLAHOMA CITY OK 73118,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550075,ST LUKE BAPTIST CHURCH,10001 NE 50TH ST SPENCER OK 73084,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690019,ELK AVE CHURCH OF CHRIST,2113 W ELK AVE DUNCAN OK 73533,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550145,NORTHPARK MALL,12100 N MAY AVE OKLAHOMA CITY OK 73156,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660026,INOLA FIRST BAPTIST CHURCH,500 E COMMERCIAL ST INOLA OK 74036,polling_location
OK,,county,LOGAN COUNTY PRECINCT 420305,GUTHRIE CHRISTIAN CHURCH,1802 WEST LOGAN GUTHRIE OK 73044,polling_location
OK,,county,SEMINOLE COUNTY PRECINCT 670015,SASAKWA CITY HALL,SASAKWA SASAKWA OK 74867,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250001,BILL MITCHELL COMPLEX,308 SW 2ND LINDSAY OK 73052,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400309,REICHERT COMMUNITY CENTER,28215 REICHERT/SUMMERFIELD RD HEAVENER OK 74937,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550073,JONES ASSEMBLY OF GOD CHURCH,5TH ST AND SULLIVAN ST JONES OK 73049,polling_location
OK,,county,TULSA COUNTY PRECINCT 720154,FOREST PARK CHRISTIAN CHURCH,9102 S MINGO RD TULSA OK 7413374146,polling_location
OK,,county,MAYES COUNTY PRECINCT 490037,EASTSIDE CHURCH OF CHRIST,1/2 MI N OF LG ON HWY 82 LOCUST GROVE OK 74352,polling_location
OK,,county,CREEK COUNTY PRECINCT 190122,BOOKER T WASHINGTON COMM. CNTR,209 N. GRAY SAPULPA OK 74066,polling_location
OK,,county,LOGAN COUNTY PRECINCT 420104,SEWARD ROAD BAPTIST CHURCH,4801 WEST SEWARD ROAD GUTHRIE OK 73044,polling_location
OK,,county,MAYES COUNTY PRECINCT 490036,AMERICAN LEGION POST #240,"MAIN STREET, SALINA SALINA OK 74365",polling_location
OK,,county,TULSA COUNTY PRECINCT 720111,SOUTHERN HILLS UNITED METH CH,6160 S LEWIS AVE TULSA OK 74136,polling_location
OK,,county,MURRAY COUNTY PRECINCT 500004,SHEPHERD OF THE HILLS,1.5 MI W HWY 7 SULPHUR OK 73086,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660020,UNITED METHODIST CHURCH,8936 E. 530 ROAD CLAREMORE OK 74019,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550069,CLARA REYNOLDS SCHOOL,755 S HARRISON ST HARRAH OK 73045,polling_location
OK,,county,COAL COUNTY PRECINCT 150005,V.F.W. BUILDING,206 S. VETERANS DRIVE COALGATE OK 74538,polling_location
OK,,county,TULSA COUNTY PRECINCT 720008,TULSA COMMUNITY COLLEGE-NE,3727 E APACHE ST TULSA OK 74115,polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630003,FIRST CHURCH OF THE NAZARENE,401 N. MARKET SHAWNEE OK 74801,polling_location
OK,,county,KAY COUNTY PRECINCT 360532,WOODLAND CHRISTIAN CHURCH,1400 E HARTFORD AVE PONCA CITY OK 74604,polling_location
OK,,county,HASKELL COUNTY PRECINCT 310031,KEOTA COMMUNITY CENTER,204 S. W. GRAND AVE KEOTA OK 74941,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400103,SPIRO CIVIC CENTER,WEST BROADWAY SPIRO OK 74959,polling_location
OK,,county,LATIMER COUNTY PRECINCT 390012,SALONIA COMMUNITY CENTER,5 M S OF RED OAK ON HWY 82 RED OAK OK 74563,polling_location
OK,,county,TULSA COUNTY PRECINCT 720043,RESTORATION CHURCH,732 S 145 E AVE TULSA OK 74108,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400105,NEW BEGINNINGS ASSEMBLY OF GOD,18471 OLD POCOLA HWY-SPIRO SPIRO OK 74959,polling_location
OK,,county,PAWNEE COUNTY PRECINCT 590104,TOWN OF LONE CHIMNEY,52976 S 349 RD PAWNEE OK 74058,polling_location
OK,,county,TULSA COUNTY PRECINCT 720071,MADALENE CATHOLIC CHURCH,3188 E 22 ST TULSA OK 74114,polling_location
OK,,county,CUSTER COUNTY PRECINCT 200021,UNITED METHODIST CHURCH,817 NORTH 7TH ST. WEATHERFORD OK 73096,polling_location
OK,,county,TEXAS COUNTY PRECINCT 700304,GOODWELL COMMUNITY CENTER,122 S MAIN STREET GOODWELL OK 73939,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550062,FIRST BAPTIST CHURCH OF EDMOND,1300 SE 33RD STREET EDMOND OK 73083,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550170,PORTLAND AVENUE BAPTIST CHURCH,1301 N PORTLAND AVE OKLAHOMA CITY OK 73127,polling_location
OK,,county,CREEK COUNTY PRECINCT 190408,"1ST BAPTIST CHURCH, SHAMROCK","FIFTH AND CORK, SHAMROCK SHAMROCK OK 74068",polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690016,WESTERN HEIGHTS BAPTIST,2305 W BEECH AVE DUNCAN OK 73533,polling_location
OK,,county,McINTOSH COUNTY PRECINCT 460104,ONAPA FIRE STATION,4900 OLD HWY 69 SOUTH CHECOTAH OK 74426,polling_location
OK,,county,TULSA COUNTY PRECINCT 720122,SOUTHWOOD BIBLE CHURCH,7655 S SHERIDAN RD TULSA OK 74133,polling_location
OK,,county,COAL COUNTY PRECINCT 150002,TUPELO COMMUNITY BUILDING,110 4TH STREET TUPELO OK 74572,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510023,MARTIN LUTHER KING CENTER,627 N 3 ST MUSKOGEE OK 74401,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140012,WILDWOOD COMMUNITY CHURCH,1501 24TH AVE NE NORMAN OK 73071,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550136,EDMOND MANSIONS,1301 NW 178TH EDMOND OK 73012,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550208,EXCHANGE AVENUE BAPTIST CHURCH,1312 S PENNSYLVANIA AVE OKLAHOMA CITY OK 73106,polling_location
OK,,county,PAWNEE COUNTY PRECINCT 590118,OLD SCHOOL COMMUNITY CENTER,211 E WICHITA ST CLEVELAND OK 74020,polling_location
OK,,county,TULSA COUNTY PRECINCT 720066,BROOKSIDE BAPTIST CHURCH,3615 S PEORIA AVE TULSA OK 74105,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550017,RESURRECTION FREE METHODIST CH,6000 N MACARTHUR BLVD OKLAHOMA CITY OK 73122,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550020,HARRAH FREE WILL BAPTIST CH,101 S DOBBS RD HARRAH OK 73045,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730306,ELKS LODGE,10266 S 241 E AVE BROKEN ARROW OK 74014,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550021,CHOCTAW ROAD BAPTIST CHURCH,14971 E RENO AVE CHOCTAW OK 73020,polling_location
OK,,county,OSAGE COUNTY PRECINCT 570306,FIRST ASSEMBLY OF GOD,313 SOUTH SHE SHE HOMINY OK 74035,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550152,ST PAUL'S LUTHERAN CHURCH,10600 N COUNCIL RD OKLAHOMA CITY OK 73162,polling_location
OK,,county,BECKHAM COUNTY PRECINCT 050235,EASTSIDE BAPTIST CHURCH,HENRY FLETCHER BUILDING ELK CITY OK 73644,polling_location
OK,,county,OSAGE COUNTY PRECINCT 570203,LAKEVIEW BAPTIST CHURCH,5480 W ROGERS SKIATOOK SKIATOOK OK 74070,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550027,FIRST BAPTIST CHURCH OF NCP,1931 NICHOLS DR NICOMA PARK OK 73066,polling_location
OK,,county,PAWNEE COUNTY PRECINCT 590202,PAWNEE COUNTY WOMEN'S BUILDING,PAWNEE COUNTY FAIRGROUNDS PAWNEE OK 74058,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550131,ST ELIJAH ANTIOCHIAN CHURCH,15000 N MAY AVE OKLAHOMA CITY OK 73134,polling_location
OK,,county,TULSA COUNTY PRECINCT 720019,OWEN ELEMENTARY SCHOOL,1132 N VANDALIA AVE TULSA OK 74115,polling_location
OK,,county,KINGFISHER COUNTY PRECINCT 370201,HENNESSEY PUBLIC LIBRARY,525 S. MAIN HENNESSEY OK 73742,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140071,SOONER MALL,3301 W. MAIN ST NORMAN OK 73072,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110001,ST. BRIGID CATHOLIC CHURCH,807 CRAFTON ST TAHLEQUAH OK 74464,polling_location
OK,,county,OKFUSKEE COUNTY PRECINCT 540209,ASSEMBLY OF GOD CHURCH,17TH & BROADWAY OKEMAH OK 74859,polling_location
OK,,county,LATIMER COUNTY PRECINCT 390001,RED CROSS BUILDING,208 N CENTRAL WILBURTON OK 74578,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550007,OVERHOLSER CH OF THE NAZARENE,3905 N SHANNON AVE BETHANY OK 73008,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550213,SACRED HEART CHURCH,2706 S SHARTEL AVE OKLAHOMA CITY OK 73109,polling_location
OK,,county,OKFUSKEE COUNTY PRECINCT 540207,CASTLE COMMUNITY CENTER,PO BOX 45 CASTLE OK 74833,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740046,OAK PARK METHODIST CHURCH,601 NW BRENTWOOD RD BARTLESVILLE OK 74003,polling_location
OK,,county,OKMULGEE COUNTY PRECINCT 560009,OSU TECH STUDENT UNION,1801 E 4 ST OKMULGEE OK 74447,polling_location
OK,,county,OKFUSKEE COUNTY PRECINCT 540313,GRAHAM SCHOOL AUDITORIUM,RT 1 WELEETKA OK 74880,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680307,CALVARY TEMPLE CHURCH PP,HWY 17 NORTH SALLISAW OK 74955,polling_location
OK,,county,ROGER MILLS COUNTY PRECINCT 650202,RMC AG PAVILLION,NORTH AG PAVILION RD CHEYENNE OK 73628,polling_location
OK,,county,CREEK COUNTY PRECINCT 190405,RURAL ROOSTER SHOP,"44337 W. 51ST., SILVER CITY JENNINGS OK 74038",polling_location
OK,,county,WAGONER COUNTY PRECINCT 730301,FOREST RIDGE BAPTIST CHURCH,8300 S ONETA ROAD BROKEN ARROW OK 74014,polling_location
OK,,county,HASKELL COUNTY PRECINCT 310007,MCCURTAIN SR. CITIZENS BLDG.,"SOUTH SIDE, HWY. 31 MCCURTAIN OK 74944",polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550185,NORTHWEST BAPTIST CHURCH,3030 NW 23RD ST OKLAHOMA CITY OK 73107,polling_location
OK,,county,JACKSON COUNTY PRECINCT 330017,DUKE COMMUNITY BUILDING,120 W 2ND STREET DUKE OK 73532,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550147,OUR LORD'S COMMUNITY CHURCH,11400 N PORTLAND AVE OKLAHOMA CITY OK 73120,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610030,CROWDER SENIOR CITIZENS (EAST),CROWDER SENIOR CITIZENS CROWDER OK 74430,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610020,JONELL RAY RESIDENCE,ARCH COMMUNITY HAILEYVILLE OK 74546,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550010,BETHANY 1ST CH OF THE NAZARENE,NW 41ST & N MUELLER OKLAHOMA CITY OK 73008,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250005,METHODIST CHURCH MAYSVILLE,705 MAYS STREET MAYSVILLE OK 73057,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550142,EPISCOPAL CH OF RESURRECTION,13112 N ROCKWELL AVE OKLAHOMA CITY OK 73142,polling_location
OK,,county,TULSA COUNTY PRECINCT 720011,NEW BIRTH TABERNACLE,3210 E TECUMSEH ST TULSA OK 74110,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140095,MAGUIRE BAPTIST CHURCH,9801 MAGUIRE RD NOBLE OK 73068,polling_location
OK,,county,COTTON COUNTY PRECINCT 170008,UNION VALLEY BAPTIST CHURCH,"COOKIETOWN, OKLAHOMA RANDLETT OK 73562",polling_location
OK,,county,TULSA COUNTY PRECINCT 720148,OSAGE HILLS CHRISTIAN CHURCH,4500 W EDISON ST TULSA OK 74127,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600104,CUSHING/DRUMRIGHT ELKS LODGE,707 N. NORFOLK RD. CUSHING OK 74023,polling_location
OK,,county,ADAIR COUNTY PRECINCT 010006,LIGHTHOUSE CHURCH STONEY POINT,LIGHTHOUSE CHURCH STILWELL OK 74960,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690033,CHURCH OF THE NAZARENE,221 S 2 ST MARLOW OK 73055,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730207,UNION BAPTIST CHURCH,511 SW 5 STREET WAGONER OK 74467,polling_location
OK,,county,TULSA COUNTY PRECINCT 720017,TULSA JOB CORPS CENTER,1133 N LEWIS AVE TULSA OK 74110,polling_location
OK,,county,TULSA COUNTY PRECINCT 720126,ST DUNSTAN'S CHURCH,5635 E 71 ST TULSA OK 74136,polling_location
OK,,county,TULSA COUNTY PRECINCT 720135,CALVARY BIBLE CHURCH,8555 E 91 ST TULSA OK 74133,polling_location
