state,election_date,jurisdiction,county_name,precinct_name,name,address,polling_location_type
AR,2012-11-06,county,,Patmos,PATMOS FIRE STATION, PATMOS AR 0,polling_location
AR,2012-11-06,county,,Perrytown,HOPE FAIR PARK COLISEUM, HOPE AR 0,polling_location
AR,2012-11-06,county,,Greenfield Buffalo Lick,Central Community Church,15775 Hwy 163 Trumann AR 72472,polling_location
AR,2012-11-06,county,,Rocky Mound,ROCKY MOUND BAPTIST CHURCH,  AR 0,polling_location
AR,2012-11-06,county,,Shover Springs,SHOVER SPRINGS BAPTIST CHURCH,  AR 0,polling_location
AR,2012-11-06,county,,3,Rector Community Center,"740 E 9th St, Hwy 49 Rector AR 72461",polling_location
AR,2012-11-06,county,,4,Rector Community Center,"740 E 9th St, Hwy 49 Rector AR 72461",polling_location
AR,2012-11-06,county,,133,Wrightsville City Hall,13024 Hwy. 365 Wrightsville AR 0,polling_location
AR,2012-11-06,county,,9-4G,"Faith Baptist Church, Jenny Lind",1910 Gate Nine Road Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-4H,"Faith Baptist Church, Jenny Lind",1910 Gate Nine Road Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-4I,"Faith Baptist Church, Jenny Lind",1910 Gate Nine Road Greenwood AR 72936,polling_location
AR,2012-11-06,county,,11 - Hamburg Ward 3,First United Methodist Church,202 South Main Street Hamburg AR 71646,polling_location
AR,2012-11-06,county,,12 - Hamburg Ward 2,First United Methodist Church,202 South Main Street Hamburg AR 71646,polling_location
AR,2012-11-06,county,,13 - Hamburg Ward 1,First United Methodist Church,202 South Main Street Hamburg AR 71646,polling_location
AR,2012-11-06,county,,29 Vb 2-2,Pleasant Valley Church of Christ,6020 Kibler Road Van Buren AR 72956,polling_location
AR,2012-11-06,county,,Washington,WASHINGTON FIRE STATION, WASHINGTON AR 0,polling_location
AR,2012-11-06,county,,Hall Township,HICKORY RIDGE CITY HALL TOWNSHIP,  AR 0,polling_location
AR,2012-11-06,county,,Hickory Ridge City,HICKORY RIDGE CITY HALL TOWNSHIP,  AR 0,polling_location
AR,2012-11-06,county,,Sto-Stonewall,Liberty Hill Church,552 CR 3081 Clarksville AR 72830,polling_location
AR,2012-11-06,county,,Antioch,Antioch Community Center,3789 Antioch Cemetery Road Donaldson AR 719405,polling_location
AR,2012-11-06,county,,Big Creek,Big Creek Baptist Church,593 Big Creek Road Malvern AR 72104,polling_location
AR,2012-11-06,county,,Cane,1st General Baptist Church,1005 W Booth Rd Searcy AR 0,polling_location
AR,2012-11-06,county,,Gum Springs,1st General Baptist Church,1005 W Booth Rd Searcy AR 0,polling_location
AR,2012-11-06,county,,Prairie,Bismarck Methodist Church,7075 Highway 7 Bismarck AR 71929,polling_location
AR,2012-11-06,county,,Sandflat-Glendale,Sandflat Glendale Center,209 East 14th Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Richwood,Sharp County Courthouse Courtroom,718 Ash Flat Dr Ash Flat AR 0,polling_location
AR,2012-11-06,county,,Albion,Letona City Hall,100 Brummitt Letona AR 0,polling_location
AR,2012-11-06,county,,Letona City,Letona City Hall,100 Brummitt Letona AR 0,polling_location
AR,2012-11-06,county,,Marion Township,Letona City Hall,100 Brummitt Letona AR 0,polling_location
AR,2012-11-06,county,,Mt. Pisgah,Letona City Hall,100 Brummitt Letona AR 0,polling_location
AR,2012-11-06,county,,Butterfield,Magnet Cove School,472 Magnet Cove Rd Malvern AR 72104,polling_location
AR,2012-11-06,county,,Clear Creek,Victory Assembly of God Church,4742 Hwy 9 Malvern AR 72104,polling_location
AR,2012-11-06,county,,Parkin Ward 1,FIRST BAPTIST CHURCH,  AR 0,polling_location
AR,2012-11-06,county,,Parkin Ward 2,FIRST BAPTIST CHURCH,  AR 0,polling_location
AR,2012-11-06,county,,Parkin Ward 3,FIRST BAPTIST CHURCH,  AR 0,polling_location
AR,2012-11-06,county,,Twist,FIRST BAPTIST CHURCH,  AR 0,polling_location
AR,2012-11-06,county,,Tyronza & Twist,FIRST BAPTIST CHURCH,  AR 0,polling_location
AR,2012-11-06,county,,9-3D,Midland City Hall,102 North 3rd Street Midland AR 72945,polling_location
AR,2012-11-06,county,,9-3E,Midland City Hall,102 North 3rd Street Midland AR 72945,polling_location
AR,2012-11-06,county,,9-3C,New Providence Baptist Church,7001 Slaytonville Central City AR 72916,polling_location
AR,2012-11-06,county,,12-Mitchellville,Mitchellville City Hall,216 Main Street Dumas AR 71639,polling_location
AR,2012-11-06,county,,Donaldson City,Donadlson Missionary Baptist Church-Donaldson City,609 Bryant Drive Donaldson AR 719405,polling_location
AR,2012-11-06,county,,Magazine 1,Chickalah Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Mountain,Chickalah Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Dover,Malvern Country Club,473 Clubhouse Ln Malvern AR 72104,polling_location
AR,2012-11-06,county,,Fenter A,Second Baptist Church,219 W. Mill Malvern AR 72104,polling_location
AR,2012-11-06,county,,Forest City Ward 2,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 2,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 2,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 2,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 2,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 2,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 2,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 3,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 3,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 3,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 4,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 4,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 4,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 4,Civic Center,1335 N. Washington Forrest City AR 0,polling_location
AR,2012-11-06,county,,Polo,Living Faith Church,2612 Hwy 221 N Berryville AR 000AR,polling_location
AR,2012-11-06,county,,Forest City Ward 1,Christ Church,1122 Ophelia St Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 1,Christ Church,1122 Ophelia St Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 1,Christ Church,1122 Ophelia St Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 1,Christ Church,1122 Ophelia St Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 1,Christ Church,1122 Ophelia St Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 1,Christ Church,1122 Ophelia St Forrest City AR 0,polling_location
AR,2012-11-06,county,,Forest City Ward 1,Christ Church,1122 Ophelia St Forrest City AR 0,polling_location
AR,2012-11-06,county,,Lave Creek,Camp Ground Community Bldg,183 E Campground Rd Evening Shade AR 0,polling_location
AR,2012-11-06,county,,Palestine Ward 1,City Hall,101 Higgins Ave Palestine AR 0,polling_location
AR,2012-11-06,county,,Palestine Ward 2,City Hall,101 Higgins Ave Palestine AR 0,polling_location
AR,2012-11-06,county,,Palestine Ward 3,City Hall,101 Higgins Ave Palestine AR 0,polling_location
AR,2012-11-06,county,,6,Bethleham Baptist Church,2589 Hwy. 27 N Kirby AR 71950,polling_location
AR,2012-11-06,county,,Allport,Humnoke School-Econ Bldg,50 North 5th St Humnoke AR 0,polling_location
AR,2012-11-06,county,,Crooked Creek Twp,Humnoke School-Econ Bldg,50 North 5th St Humnoke AR 0,polling_location
AR,2012-11-06,county,,Fletcher Twp,Humnoke School-Econ Bldg,50 North 5th St Humnoke AR 0,polling_location
AR,2012-11-06,county,,Hamilton Twp,Humnoke School-Econ Bldg,50 North 5th St Humnoke AR 0,polling_location
AR,2012-11-06,county,,Humnoke,Humnoke School-Econ Bldg,50 North 5th St Humnoke AR 0,polling_location
AR,2012-11-06,county,,Isbell Twp,Humnoke School-Econ Bldg,50 North 5th St Humnoke AR 0,polling_location
AR,2012-11-06,county,,Harrison,Sardis Primitive Baptist Church,8715 Hwy 222 Malvern AR 72104,polling_location
AR,2012-11-06,county,,Henderson,Oma Community Church,5065 Amity Road Pearcy AR 71964,polling_location
AR,2012-11-06,county,,5,McDougal Community Center,515 Oakwood Ave McDougal AR 724405,polling_location
AR,2012-11-06,county,,Lone Hill,Southwest Fire Department,26710 Highway 84 Malvern AR 72104,polling_location
AR,2012-11-06,county,,Magnet,Magnet Administrative Bldg- Magnet City,472 Magnet School Rd Malvern AR 72104,polling_location
AR,2012-11-06,county,,Magnet City,Magnet Administrative Bldg- Magnet City,472 Magnet School Rd Malvern AR 72104,polling_location
AR,2012-11-06,county,,Smith,CROSS COUNTY COURTHOUSE,  AR 0,polling_location
AR,2012-11-06,county,,Wynne Township,CROSS COUNTY COURTHOUSE,  AR 0,polling_location
AR,2012-11-06,county,,Wynne Ward #1,CROSS COUNTY COURTHOUSE,  AR 0,polling_location
AR,2012-11-06,county,,Wynne Ward #2,CROSS COUNTY COURTHOUSE,  AR 0,polling_location
AR,2012-11-06,county,,Wynne Ward #3,CROSS COUNTY COURTHOUSE,  AR 0,polling_location
AR,2012-11-06,county,,Wynne Ward #4,CROSS COUNTY COURTHOUSE,  AR 0,polling_location
AR,2012-11-06,county,,Wynne Ward #5,CROSS COUNTY COURTHOUSE,  AR 0,polling_location
AR,2012-11-06,county,,Malvern W-1,Bethel AME Church,1220 Carmichael St Malvern AR 72104,polling_location
AR,2012-11-06,county,,Malvern W-2,Malvern High School,525 E. Highland Malvern AR 72104,polling_location
AR,2012-11-06,county,,Higginson Township,Higginson City Hall,100 Walker Rd Higginson AR 0,polling_location
AR,2012-11-06,county,,Higginson Ward 1,Higginson City Hall,100 Walker Rd Higginson AR 0,polling_location
AR,2012-11-06,county,,Higginson Ward 2,Higginson City Hall,100 Walker Rd Higginson AR 0,polling_location
AR,2012-11-06,county,,Higginson Ward 3,Higginson City Hall,100 Walker Rd Higginson AR 0,polling_location
AR,2012-11-06,county,,Malvern W-3,First Baptist Church,531 S. Main Malvern AR 72104,polling_location
AR,2012-11-06,county,,9-1A,Union Baptist Church,8300 North Highway 252 Lavaca AR 729405,polling_location
AR,2012-11-06,county,,9-1B,Union Baptist Church,8300 North Highway 252 Lavaca AR 729405,polling_location
AR,2012-11-06,county,,Hughes Ward 1,Hughes Community Center,202 Broadway Hughes AR 0,polling_location
AR,2012-11-06,county,,Hughes Ward 2,Hughes Community Center,202 Broadway Hughes AR 0,polling_location
AR,2012-11-06,county,,21,St. Bernard'S Catholic Church,1 St. Bernard Lane Bella Vista AR 72715,polling_location
AR,2012-11-06,county,,9-1K,Barling Senior Center,1605 M Street Greenwood AR 72923,polling_location
AR,2012-11-06,county,,Cth East,Quorum Court,313 S Izard Forrest City AR 0,polling_location
AR,2012-11-06,county,,Cth East,Quorum Court,313 S Izard Forrest City AR 0,polling_location
AR,2012-11-06,county,,Cth West,Quorum Court,313 S Izard Forrest City AR 0,polling_location
AR,2012-11-06,county,,4-H,Links Apartments Clubhouse,5100 Zero Street Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,4-I,Links Apartments Clubhouse,5100 Zero Street Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,4-J,Links Apartments Clubhouse,5100 Zero Street Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,4-L,Links Apartments Clubhouse,5100 Zero Street Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,4,City Hall,210 N. 2nd St. Glenwood AR 71943,polling_location
AR,2012-11-06,county,,4-D,Fort Smith Library Dallas Branch,8100 Dallas Street Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,North Union,Hilltop Community Building,Martin Creek Rd Williford AR 0,polling_location
AR,2012-11-06,county,,30 Vb 3-1,Van Buren Public Library,1409 Main Street Van Buren AR 72956,polling_location
AR,2012-11-06,county,,North Big Rock,Poughkeepsie Fire Department,4099 ARK 58 Poughkeepsie AR 0,polling_location
AR,2012-11-06,county,,South Big Rock,Poughkeepsie Fire Department,4099 ARK 58 Poughkeepsie AR 0,polling_location
AR,2012-11-06,county,,Strawberry,Poughkeepsie Fire Department,4099 ARK 58 Poughkeepsie AR 0,polling_location
AR,2012-11-06,county,,117,Bullock Temple Church,1513 Park St. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Morgan,Center Fire Department,1649 Hwy 354 Ash Flat AR 0,polling_location
AR,2012-11-06,county,,Beebe Ward 3,Beebe Church of Christ,1906 W Center Beebe AR 0,polling_location
AR,2012-11-06,county,,Beebe Ward 3C,Beebe Church of Christ,1906 W Center Beebe AR 0,polling_location
AR,2012-11-06,county,,Union,Beebe Church of Christ,1906 W Center Beebe AR 0,polling_location
AR,2012-11-06,county,,4-A,Cliff Terrace Assembly of God,3301 South 66th Street Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,4-E,Cliff Terrace Assembly of God,3301 South 66th Street Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,Rondo,Rondo United Methodist Church,2335 N Rondo Rd Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Lower North,Fire Station at Wirth #05,2082 Hwy 175 Williford AR 0,polling_location
AR,2012-11-06,county,,Upper North,Fire Station at Wirth #05,2082 Hwy 175 Williford AR 0,polling_location
AR,2012-11-06,county,,Hermitage City,Hermitage Bapt. Fellowship Hall,405 East Grand Street Hermitage AR 71647,polling_location
AR,2012-11-06,county,,White River,Sulpher City Baptist Church,17472 E Black Oak WC 57 Fayetteville AR 0,polling_location
AR,2012-11-06,county,,White River-H,Sulpher City Baptist Church,17472 E Black Oak WC 57 Fayetteville AR 0,polling_location
AR,2012-11-06,county,,White River-S,Sulpher City Baptist Church,17472 E Black Oak WC 57 Fayetteville AR 0,polling_location
AR,2012-11-06,county,,4-G,East Side Baptist Church,2710 Massard Road Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,4-K,East Side Baptist Church,2710 Massard Road Forth Smith AR 72903,polling_location
AR,2012-11-06,county,,3-G,Fianna Hills Baptist Church,10300 Jenny lind Road Fort Smith AR 72908,polling_location
AR,2012-11-06,county,,3-H,Fianna Hills Baptist Church,10300 Jenny lind Road Fort Smith AR 72908,polling_location
AR,2012-11-06,county,,3-K,Fianna Hills Baptist Church,10300 Jenny lind Road Fort Smith AR 72908,polling_location
AR,2012-11-06,county,,3-F,Harvest Time Tabernacle,3100 Briar Cliff Avenue Fort Smith AR 72908,polling_location
AR,2012-11-06,county,,Cabot City - Ward 3,Cabot Community Center,508 N Lincoln St Cabot AR 0,polling_location
AR,2012-11-06,county,,Big Creek,Grange Fire Station,14 White Dr Smithville AR 0,polling_location
AR,2012-11-06,county,,Scott,Grange Fire Station,14 White Dr Smithville AR 0,polling_location
AR,2012-11-06,county,,Council,MARIANNA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,Independence,MARIANNA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,St. Francis,MARIANNA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,Hampton,MORO COMMUNITY CTR,1106 HWY 238W MORO AR 0,polling_location
AR,2012-11-06,county,,Fleener,SALEM METHODIST CHURCH,511 LEE 933 PALESTINE AR 0,polling_location
AR,2012-11-06,county,,13,Lost Bridge Village Community Building,12477 Lodge Drive Garfield AR 72732,polling_location
AR,2012-11-06,county,,Ashdown Ward 3,Church of Nazarene Fellowship Hall,143 S Kaylee Ashdown AR 71822,polling_location
AR,2012-11-06,county,,Spring River,Ravenden Community Center,227 S. Second St. Ravenden AR 72459,polling_location
AR,2012-11-06,county,,Thacker,Ravenden Community Center,227 S. Second St. Ravenden AR 72459,polling_location
AR,2012-11-06,county,,Reed'S Creek Saffell,Saffell Fire Station,364 hwy 25 Saffell AR 72572,polling_location
AR,2012-11-06,county,,7,Boydsville Community Center,7158 Hwy 90 Rector AR 724605,polling_location
AR,2012-11-06,county,,17,Logan Community Building,15249 Logan Road Siloam Springs AR 72718,polling_location
AR,2012-11-06,county,,Driggs,Driggs Community Building,7908 Norht St Hwy 109 Magazine AR 72943,polling_location
AR,2012-11-06,county,,Searcy Ward 3 A,Carmichael Community Center,801 S Elm Searcy AR 0,polling_location
AR,2012-11-06,county,,Searcy Ward 3 B,Carmichael Community Center,801 S Elm Searcy AR 0,polling_location
AR,2012-11-06,county,,Searcy Ward 3 C,Carmichael Community Center,801 S Elm Searcy AR 0,polling_location
AR,2012-11-06,county,,Searcy Ward 3 D,Carmichael Community Center,801 S Elm Searcy AR 0,polling_location
AR,2012-11-06,county,,Searcy Ward 3 E,Carmichael Community Center,801 S Elm Searcy AR 0,polling_location
AR,2012-11-06,county,,20,Vaughn Presbyterian Church,7915 Sw Regional Airport Blvd Vaughn AR 72712,polling_location
AR,2012-11-06,county,,Tyler,Hollis Community Center,334 Hwy 314 Plainview AR 0,polling_location
AR,2012-11-06,county,,Delaware,Delaware Rural Fire Station,216 Fire Dept Loop Dardanelle AR 72835,polling_location
AR,2012-11-06,county,,Clark City,Subiaco Municipal Building,51 Boniface Street Subiaco AR 72865,polling_location
AR,2012-11-06,county,,Clark Rural,Subiaco Municipal Building,51 Boniface Street Subiaco AR 72865,polling_location
AR,2012-11-06,county,,Clark-Crossroads,Subiaco Municipal Building,51 Boniface Street Subiaco AR 72865,polling_location
AR,2012-11-06,county,,Fay 11,Baldwin Church of Christ,4399 Huntsville Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Prairie Twp 2,Baldwin Church of Christ,4399 Huntsville Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Wyman,Baldwin Church of Christ,4399 Huntsville Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Arden Township,Arden Community Building,494 LR 11 Ashdown AR 71822,polling_location
AR,2012-11-06,county,,Wallace/Richland Township,Wallace Fire Station,2817 Hwy 32W Foreman AR 71836,polling_location
