state,county_name,precinct_name,polling_place_id,name,address
SC,KERSHAW,Camden #5,870,Steeplechase Museum," 200 Knights Hill Rd, Camden, SC 29020"
SC,KERSHAW,Camden #5A,744,Sanders Creek Baptist Ch," 520 Nelson Rd, Camden, SC 29020"
SC,KERSHAW,Camden #6,2130,Kendall Clubhouse," 2001 Lakeshore Dr, Camden, SC 29020"
SC,KERSHAW,Cassatt,173,Midway Elementary School,"1892 Highway 1 N, Cassatt, SC 29032"
SC,KERSHAW,Charlotte Thompson,2049,Community Center," 524 Community Center Rd, Camden, SC 29020"
SC,KERSHAW,Doby's Mill,1741,Doby's Mill Elem School," 1964 Ft Jackson Rd, Elgin, SC 29045"
SC,KERSHAW,E Camden/hermitage,1008,Camden Middle School," 902 McRae Road, Camden, SC 29020"
SC,KERSHAW,Elgin #1,2259,Blaney Baptist Church," 1400 Blaney Rd, Elgin, SC 29045"
SC,KERSHAW,Elgin #2,704,Blaney Elementary School," 1621 Smyrna Rd, Elgin, SC 29045"
SC,KERSHAW,Elgin #3,2261,Elgin Town Hall," 2469 Main St, Elgin, SC 29045"
SC,KERSHAW,Elgin #4,1540,Leslie M Stover School,"1649 Smyrna Rd, Elgin, SC 29045"
SC,KERSHAW,Elgin #5,2260,Harmony Baptist Church," 998 Tookie Doo Ln, Elgin, SC 29045"
SC,KERSHAW,Elgin #6,2294,Blaney Fire Department,"2344 Highway 1 S, Elgin, SC 29045"
SC,KERSHAW,Gates Ford,797,Gates Ford Community Ctr," 4686 Bethune Rd, Kershaw, SC 29067"
SC,KERSHAW,Liberty Hill,1960,Beaver Creek Fire Dept," 3381 John G Richard Rd, Liberty Hill, SC 29074"
SC,KERSHAW,Lugoff #1,274,Lugoff-Elgin Middle  School Annex,"1244 Highway 1 S, Lugoff, SC 29078"
SC,KERSHAW,Lugoff #2,1742,Lugoff-Elgin Middle Sch,"1244 Highway 1 S, Lugoff, SC 29078"
SC,KERSHAW,Lugoff #3,886,Wateree Elementary School," 424 Wildwood Ln, Lugoff, SC 29078"
SC,KERSHAW,Lugoff #4,1519,Lugoff-Elgin High School,"1284 Highway 1 S, Lugoff, SC 29078"
SC,KERSHAW,Malvern Hill,1155,Malvern Hill Bapt Church," 1514 Malvern Hill Dr, Camden, SC 29020"
SC,KERSHAW,Rabon's Crossroads,1936,Pine Grove Fire Depart.,"  833 Pine Grove Rd, Lugoff, SC 29078"
SC,KERSHAW,Riverdale,986,American Legion Bldg.," 1333 Chestnut Ferry Rd, Camden, SC 29020"
SC,KERSHAW,Salt Pond,1665,Smyrna Methodist Church," 16 Smyrna Rd, Elgin, SC 29045"
SC,KERSHAW,Shaylor's Hill,491,Baron DeKalb Elem. School," 2684 Baron Dekalb Rd, Camden, SC 29020"
SC,KERSHAW,Springdale,116,New Hope Baptist Church," 9105 Liberty Hill Rd, Camden, SC 29020"
SC,KERSHAW,Westville,312,Westville Fire Department," 2 Payne Pond Rd, Camden, SC 29020"
SC,KERSHAW,Whites Gardens,473,Emanuel Baptist Church," 1643 McRae Rd, Camden, SC 29020"
SC,LANCASTER,Antioch,888,Antioch Baptist Church," 3052 Taxahaw Rd, Lancaster, SC 29720"
SC,LANCASTER,Lake House,234,Sun City Lake House,"1353 Del Webb Blvd, Indian Land, SC 29707"
SC,LANCASTER,Camp Creek,1093,Camp Creek Baptist Church," 998 Potter Rd, Lancaster, SC 29720"
SC,LANCASTER,Carmel,734,New Hope Baptist Church," 2393 New Hope Rd, Heath Springs, SC 29058"
SC,LANCASTER,Chesterfield Ave,239,First Baptist Church," 300 S Market St, Lancaster, SC 29720"
SC,LANCASTER,Douglas,1229,Douglas Presb Ch Comm Ctr," 2325 Sunday Pl, Lancaster, SC 29720"
SC,LANCASTER,Dwight,1061,Bethlehem Bapt Church Family Life Center,"1841 N Rocky River Rd, Lancaster, SC 29720"
SC,LANCASTER,Elgin,696,St. Luke's Leisure Ctr.," 128 Providence Rd, Lancaster, SC 29720"
SC,LANCASTER,Erwin Farm,1859,Erwin School," 1477 Locustwood Ave, Lancaster, SC 29720"
SC,LANCASTER,Gooch's Cross Rds,1090,Springdell Baptist Church,"1420 Springdell Church Rd, Lancaster, SC 29720"
SC,LANCASTER,Heath Springs,317,Town Hall," , Heath Springs, SC 29058"
SC,LANCASTER,Hyde Park,1075,Hyde Pk Bapt Ch Rec Bldg," 1898 Flat Creek Rd, Lancaster, SC 29720"
SC,LANCASTER,Jacksonham,611,Taylors Grove Baptist Church,"2382 Charlotte Hwy, Lancaster, SC 29720"
SC,LANCASTER,Kershaw North,2167,Fellowship Hall-1st Baptist Church," 210 N Matson St, Kershaw, SC 29067"
SC,LANCASTER,Kershaw South,897,Bowling Alley," 200 Close Cir, Kershaw, SC 29067"
SC,LANCASTER,Lancaster East,596,Barr Street Learning Center," 610 E Meeting St, Lancaster, SC 29720"
SC,LANCASTER,Lancaster West,120,First Presbyterian Church," 700 N Main St, Lancaster, SC 29720"
SC,LANCASTER,Lynwood Drive,1190,Sherwood Bapt Church Family Life Center,"1030 Darlene Blvd, Lancaster, SC 29720"
SC,LANCASTER,Midway,1034,Flat Creek Fire Dept.," 7563 Flat Creek Rd, Kershaw, SC 29067"
SC,LANCASTER,Pleasant Hill,2110,Bright Light Bapt Church," 4469 Kershaw Camden Hwy, Heath Springs, SC 29058"
SC,LANCASTER,Pleasant Valley,565,Pleasant Hill Meth. Ch.,"238 Fort Mill Hwy, Indian Land, SC 29707"
SC,LANCASTER,Rich Hill,511,Rich Hill Fire Dept," 2897 Rocky River Rd, Heath Springs, SC 29058"
SC,LANCASTER,Riverside,1446,David Stand AME Zion Church,"1989 Riverside Rd, Lancaster, SC 29720"
SC,LANCASTER,Spring Hill,2215,Spring Hill Baptist Ch.," 2345 Old Camden Monroe Hwy, Lancaster, SC 29720"
SC,LANCASTER,Unity,175,Unity ARP,"3495 Unity Church Rd, Lancaster, SC 29720"
SC,LANCASTER,Van Wyck,1244,Community Center,"5036 Old Hickory Rd, Lancaster, SC 29720"
SC,LANCASTER,Possum Hollow,1756,Higher Ground Church,"8365 Possum Hollow Rd, Indian Land, SC 29707"
SC,LANCASTER,University,2185,Church Of The Good Shep,"1005 University Dr, Lancaster, SC 29720"
SC,LANCASTER,Shelley Mullis,1537,Indian Land Rec. Center," 8286 Charlotte Hwy., Indian Land, SC 29707"
SC,LANCASTER,Black Horse Run,2482,Transformation Church,"8978 Charlotte Hwy, Indian Land, SC 29707"
SC,LANCASTER,Gold Hill,2483,Gold Hill AME Zion Church,"9239 Van Wyck Rd, Lancaster, SC 29720"
SC,LANCASTER,Harrisburg,2484,Harrisburg Elementary,"10251 Harrisburg Rd, Indian Land, SC 29707"
SC,LANCASTER,Osceola,2485,Osceola Methodist Church,"6575 Charlotte Hwy, Lancaster, SC 29720"
SC,LANCASTER,River Road,2486,Indian Land High School,"8063 River Rd, Indian Land, SC 29707"
SC,LANCASTER,The Lodge,2487,Sun City Lodge,"2955 Sun City Blvd, Indian Land, SC 29707"
SC,LANCASTER,College Park,2682,Carol Ray Dowling Building,"509 Hubbard Dr, Lancaster, SC 29720"
SC,LAURENS,Laurens 1,1877,Springfield Bapt Church,"503 Jersey St, Laurens, SC 29360"
SC,LAURENS,Laurens 2,2473,CPW Training Center,"215 Church St, Laurens, SC 29360"
SC,LAURENS,Laurens 3,2619,The Ridge at Laurens,"301 Exchange Dr, Laurens, SC 29360"
SC,LAURENS,Laurens 4,1365,Evening Light Ch Of God,"308 S Harper St, Laurens, SC 29360"
SC,LAURENS,Laurens 5,1482,Laurens County Library," 1017 W Main St, Laurens, SC 29360"
SC,LAURENS,Laurens 6,927,Laurens Y M C A," 410 Anderson Dr, Laurens, SC 29360"
SC,LAURENS,Bailey,1328,Holly Grove Baptist Ch," 92 Holly Grove Church Rd, Laurens, SC 29360"
SC,LAURENS,Trinity Ridge,1601,Chestnut Ridge Bapt Ch," 499 Chestnut Ridge Rd, Laurens, SC 29360"
SC,LAURENS,Wattsville,2283,Ford Elementary School,"601 Lucas Ave, Laurens, SC 29360"
SC,LAURENS,Barksdale-Narnie,1259,Welcome Baptist Church,"1825 Highway 14, Laurens, SC 29360"
SC,LAURENS,Maddens,1136,New Prospect Baptist Ch,"4996 Highway 221-S, Laurens, SC 29360"
SC,LAURENS,Clinton 1,301,Clinton Community Ctr,"109 E Ferguson St, Clinton, SC 29325"
SC,LAURENS,Clinton 2,448,Clinton Y M C A," 100 Y M C A Dr, Clinton, SC 29325"
SC,LAURENS,Joanna,456,Joanna-Woodson Elementary School,"510 S Ellis St, Joanna, SC 29351"
SC,LAURENS,Lydia Mill,2655,Bell Street School,"600 Peachtree St, Clinton, SC 29325"
SC,LAURENS,Mountville,2241,Mountville Fire Dept," 424 Mart Teague Rd, Mountville, SC 29370"
SC,LAURENS,Clinton 3,238,Westminster Presby Ch,"1387 Highway 56, Clinton, SC 29370"
SC,LAURENS,Jones,1900,Pleasant Grove Bapt Ch," 1279 S Frontage Rd, Fountain Inn, SC 29644"
SC,LAURENS,Owings,692,Owings Comm Center," 1 Depot Rd, Gray Court, SC 29645"
SC,LAURENS,Gray Court,2120,Gray Court Town Hall," 329 W Main St, Gray Court, SC 29645"
SC,LAURENS,Greenpond,1188,Greenpond Fire Dept," 87 Winding Hollow Rd, Fountain Inn, SC 29644"
SC,LAURENS,Cooks,1223,Bethany Baptist Church,"134 Bethany Cir, Fountain Inn, SC 29644"
SC,LAURENS,Youngs,2446,Bramlett United Methodist Church,"2043 Bramlett Church Rd, Gray Court, SC 29645"
SC,LAURENS,Ora-Lanford,329,Ora ARP Church,"23420 Highway 221-N, Gray Court, SC 29645"
SC,LAURENS,Long Branch,1068,Leesville Southern Methodist Church,"2252 Leesville Ch Rd, Clinton, SC 29325"
SC,LAURENS,Cross Hill,582,First Bapt Ch/Cross Hill," 761 S Main St, Cross Hill, SC 29332"
SC,LAURENS,Waterloo,2136,Waterloo Fire Dept,"11253 Highway 221-S, Waterloo, SC 29384"
SC,LAURENS,Martins-Poplar Spring,830,Western Laurens Fire Dept," 15406 Indian Mound Rd, Ware Shoals, SC 29692"
SC,LAURENS,Ekom,501,Union Baptist Church,"536 Old Quaker Church Rd, Laurens, SC 29360"
SC,LAURENS,Mount Olive,1577,Mt Olive Community Bldg," 8685 Indian Mound Rd, Ware Shoals, SC 29692"
SC,LAURENS,Hickory Tavern,2036,Hickory Tavern School," 163 Neely Ferry Rd, Gray Court, SC 29645"
SC,LAURENS,Princeton,2461,Princeton Baptist Church,"18832 Highway 76 W, Honea Path, SC 29654"
SC,LAURENS,Brewerton,395,Mt Bethel Methodist Ch,"242 Mt Bethel Church Rd, Ware Shoals Sc, SC 29692"
SC,LAURENS,Clinton Mill,1020,First Pentecostal Church," 403 Academy St, Clinton, SC 29325"
SC,LEE,Ashland/Stokes Bridge,2010,Fire Station #4," 3018 Una Rd, Bishopville, SC 29010"
SC,LEE,Ashwood,2143,Fire Station #3,"4396 Sumter Hwy, Bishopville, SC 29010"
SC,LEE,Bishopville 1,1085,Fire Station #1,"122 E Church St, Bishopville, SC 29010"
SC,LEE,Bishopville 2,2037,Old Fire Department," 113 E Council St, Bishopville, SC 29010"
SC,LEE,Bishopville 3,127,The Pilot Home," 120 Barnett Dr, Bishopville, SC 29010"
SC,LEE,Bishopville 4,1394,Lee County School District Office Annex,"310 Roland St, Bishopville, SC 29010"
SC,LEE,Cedar Creek,343,Cedar Creek Baptist Church," 3002 Camden Hwy, Bishopville, SC 29010"
SC,LEE,Cypress,781,Fire Station #8," 2346 15 N, Bishopville, SC 29010"
SC,LEE,Elliott,542,St Paul United Methodist Church," 16 Clarence McFadden Rd, Lynchburg, SC 29080"
SC,LEE,Hickory Hill,554,Jerusalem Stuckey Baptist Church," 1407 Jamestown Rd, Bishopville, SC 29010"
SC,LEE,Ionia,576,Fire Station #5," 763 McCaskill Rd, Camden, SC 29020"
SC,LEE,Lynchburg,1583,Ryanne's Catering Hall,"154 Main St, Lynchburg, SC 29080"
SC,LEE,Manville,251,St Mark Missionary Baptist Church,"510 Manville-Wisacky Rd, Bishopville, SC 29010"
SC,LEE,Mt. Clio,413,New Zion AME Church," 789 Coopers Mill Rd, Bishopville, SC 29010"
SC,LEE,Rattlesnake Springs,2104,St Andrew Church Of God," 4238 Red Hill Rd, Camden, SC 29020"
SC,LEE,Schrocks Mill/Lucknow,398,Concord United Methodist Church," 354 Old Camden Rd, Bishopville, SC 29010"
SC,LEE,South Lynchburg,736,Warren Chapel UM Church," 24 Back Swamp Rd, Lynchburg, SC 29080"
SC,LEE,Spring Hill,381,Spring Hill Lodge 188 AFM," 3980 Springhill Rd, Rembert, SC 29128"
SC,LEE,St. Charles,1032,Lower Lee Elementary,"26 Lower Lee School Rd, Mayesville, SC 29104"
SC,LEE,St. Matthews,695,St Matthews Methodist Church,"2144 Stokes Bridge Rd W, Bishopville, SC 29010"
SC,LEE,Turkey Creek,2127,Fire Station #6," 2386 Hubb Kelley Rd, Bishopville, SC 29010"
SC,LEE,Woodrow,154,Mt Olive AME Church," 2738 Woodrow Rd, Sumter, SC 29153"
SC,LEXINGTON,Batesburg,771,B-L Leisure Center," 227 Highland Ave, Batesburg, SC 29006"
SC,LEXINGTON,Mims,553,Samaria Baptist Church," 6560 Fairview Rd, Batesburg, SC 29006"
SC,LEXINGTON,Lake Murray #1,179,St Peters Lutheran Church,"1130 Saint Peters Rd, Lexington, SC 29072"
SC,LEXINGTON,Mount Horeb,1295,Mt Horeb Un Methodist Ch," 1205 Old Cherokee Rd, Lexington, SC 29072"
SC,LEXINGTON,Old Barnwell Rd,1770,National Guard Armory,"3528 Platt Springs Rd, West Columbia, SC 29170"
SC,LEXINGTON,Beulah Church,1038,Beulah United Meth Church," 161 Beulah Church Rd, Gilbert, SC 29054"
SC,LEXINGTON,Gilbert,134,Gilbert-Summit Leisure Ctr," 409 Broad St, Gilbert, SC 29054"
SC,LEXINGTON,Pond Branch,756,Pond Branch Activity Ctr," 1912 Pond Branch Rd, Leesville, SC 29070"
SC,LEXINGTON,Seven Oaks,170,Irmo High School,"6671 Saint Andrews Rd, Columbia, SC 29212"
SC,LEXINGTON,Ridge Road,624,Ridge Road Community Ctr," 1257 Ridge Rd, Leesville, SC 29070"
SC,LEXINGTON,Summit,823,Summit Town Hall," W Hampton St, Leesville, SC 29070"
SC,LEXINGTON,Leesville,1999,Old Leesville Elem School," 423 College St, Leesville, SC 29070"
SC,LEXINGTON,Red Bank South #1,844,Saxe Gotha Elementary Sch," 100 Bill Williamson Ct, Lexington, SC 29073"
SC,LEXINGTON,Emmanuel Church,1195,Emmanuel Lutheran Church," 2491 Emmanuel Ch Rd, West Columbia, SC 29170"
SC,LEXINGTON,Hollow Creek,344,Hollow Creek Comm Center," 2701 Priceville Rd, Gilbert, SC 29054"
SC,LEXINGTON,Boiling Springs,1521,Boiling Sprgs Un Meth Ch," 2373 Calks Ferry Rd, Lexington, SC 29073"
SC,LEXINGTON,Edmund #1,2025,Edmund Community Center," 5717 Edmund Hwy, Lexington, SC 29073"
SC,LEXINGTON,Red Bank,1320,Red Bank Elementary Sch," 246 Community Dr, Lexington, SC 29073"
SC,LEXINGTON,Round Hill,472,Round Hill Baptist Church," 230 Persimmon Ln, Lexington, SC 29072"
SC,LEXINGTON,Fairview,2248,Fairview Community Center,"2705 Fairview Rd, Leesville, SC 29070"
SC,LEXINGTON,Quail Hollow,1171,Saluda River Baptist," 3459 Sunset Blvd, West Columbia, SC 29169"
SC,LEXINGTON,Pelion #1,2070,Forts Pond Elementary,"7350 Fish Hatchery Rd, Pelion, SC 29123"
SC,LEXINGTON,Mack-Edisto,121,Mack Edisto Comm Ctr," 944 Mack Edisto Rd, Swansea, SC 29160"
SC,LEXINGTON,Swansea #1,1345,Monroe Pickney Gym,"607 Redmond Mill Rd, Swansea, SC 29160"
SC,LEXINGTON,Sandy Run,252,Horseneck Community Ctr," 121 Bub Wise Rd, Swansea, SC 29160"
SC,LEXINGTON,Gaston #1,648,Frances Mack Primary Sch," 161 Gaston St, Gaston, SC 29053"
SC,LEXINGTON,Sharpe's Hill,359,Sharpes Hill Comm Ctr," 2121 Sharpes Hill Rd, Lexington, SC 29073"
SC,LEXINGTON,Chapin,1073,Chapin Town Hall  NW,"157 Columbia Ave, Chapin, SC 29036"
SC,LEXINGTON,Leaphart Road,1613,Pineview Baptist Church," 3010 Leaphart Rd, West Columbia, SC 29169"
SC,LEXINGTON,Westover,2018,Providence Presb Church," 1112 Hummingbird Dr, West Columbia, SC 29169"
SC,LEXINGTON,Edenwood,650,Broadacres Baptist Church,"2350 Taylor Rd, Cayce, SC 29033"
SC,LEXINGTON,Cromer,784,Oak Grove Civic Center," 585 Oak Dr, Lexington, SC 29073"
SC,LEXINGTON,Lexington No. 1,233,Saxe Gotha Presbyterian Church,"5503 Sunset Blvd, Lexington, SC 29072"
SC,LEXINGTON,Lexington No. 2,673,Rosenwald Community Learning Center," 420 Hendrix St, Lexington, SC 29072"
SC,LEXINGTON,Cayce Ward No.1,965,American Legion Hall,"402 Naples Ave, Cayce, SC 29033"
SC,LEXINGTON,Cayce Ward No.2,570,Edwards Memorial Presbyterian Church,"1600 Summerland Dr, Cayce, SC 29033"
SC,LEXINGTON,Cayce Ward No.3,1165,Cayce Un Methodist Ch," 1600 12Th St, Cayce, SC 29033"
SC,LEXINGTON,Chalk Hill,1605,Shiloh Un Methodist Ch," 546 Garners Terrace Rd, West Columbia, SC 29172"
SC,LEXINGTON,Congaree #1,1351,Ebenezer Pentecostal Ch," 622 Colonial Dr, West Columbia, SC 29170"
SC,LEXINGTON,Hook's Store,919,B C Grammar School #1," 114 Hook Ave, West Columbia, SC 29169"
SC,LEXINGTON,Saluda River,947,Our Savior Lutheran Church,"1500 Sunset Blvd, West Columbia, SC 29169"
SC,LEXINGTON,Springdale,288,Springdale Elementary Sch," 361 Wattling Rd, West Columbia, SC 29170"
SC,LEXINGTON,Pineridge #1,620,Pine Ridge Middle Sch," 735 Pine Ridge Dr, West Columbia, SC 29172"
SC,LEXINGTON,W Columbia No 1,805,Brookland Un Meth Church," 541 Meeting St, West Columbia, SC 29169"
SC,LEXINGTON,W Columbia No 2,297,Turner Memorial Ame Ch," 1122 Monticello St, West Columbia, SC 29169"
SC,LEXINGTON,W Columbia No 3,783,West Columbia Community Center,"754 B Ave, West Columbia, SC 29169"
SC,LEXINGTON,W Columbia No 4,1117,West Columbia Pentecostal Holiness,"2310 Platt Springs Rd, West Columbia, SC 29169"
SC,LEXINGTON,Irmo,763,Irmo Elementary Sch," 7401 Gibbes St, Irmo, SC 29063"
SC,LEXINGTON,Challedon,1387,Leaphart Elementary Sch," 120 Piney Grove Rd, Columbia, SC 29212"
SC,LEXINGTON,Whitehall,627,St Mary's Episcopal Church,"170 Saint Andrews Rd, Columbia, SC 29210"
SC,LEXINGTON,Gardendale,2044,Christian Life Assembly," 2700 Bush River Rd, Columbia, SC 29210"
SC,LEXINGTON,Woodland Hills,615,Seven Oaks Elementary Sch," 2800 Ashland Rd, Columbia, SC 29210"
SC,LEXINGTON,Pineview,143,New Heritage Church,"3109 Leaphart Rd, West Columbia, SC 29169"
SC,LEXINGTON,Quail Valley,1722,St Andrew Presbyterian Ch," 6952 St Andrews Rd, Columbia, SC 29212"
SC,LEXINGTON,Cayce Ward 2-A,434,Davis Early Childhood,"2305 Frink St, Cayce, SC 29033"
SC,LEXINGTON,Barr Road #1,126,Lex. Presbyterian Church," 246 Barr Rd, Lexington, SC 29072"
SC,LEXINGTON,Coldstream,1860,Nursery Rd Elementary Sch," 6706 Nursery Rd, Columbia, SC 29212"
SC,LEXINGTON,Grenadier,727,Seven Oaks Presbyterian Church," 530 St Andrews Rd, Columbia, SC 29210"
SC,LEXINGTON,St. Michael,577,St Michaels Lutheran Ch," 400 River Rd, Columbia, SC 29212"
SC,LEXINGTON,Murraywood,1147,Crossroads Middle School,"6947 Saint Andrews Rd, Columbia, SC 29212"
SC,LEXINGTON,Amicks Ferry,1772,Amicks Ferry Fire Station," 960 Amicks Ferry Rd, Chapin, SC 29036"
SC,LEXINGTON,Bush River,1211,Cornerstone Presb Church," 5637 Bush River Rd, Columbia, SC 29212"
SC,LEXINGTON,Dutchman Shores,487,Crossroads Fire Station," 2720 Wessinger Rd, Chapin, SC 29036"
SC,LEXINGTON,Pilgrim Church,1262,Pilgrim Lutheran Church," 1430 N Lake Dr, Lexington, SC 29072"
SC,LEXINGTON,White Knoll,882,White Knoll Elem School," 132 White Knoll Way, Lexington, SC 29073"
SC,LEXINGTON,Faith Church,306,Faith United Meth Church," 5151 Sunset Blvd, Lexington, SC 29072"
SC,LEXINGTON,Kitti Wake,1233,Kitti Wake Baptist Church," 420 Kitti Wake Dr, Lexington, SC 29073"
SC,LEXINGTON,Providence Church,993,Providence Lutheran Churc," 840 Old Chapin Rd, Lexington, SC 29072"
SC,LEXINGTON,Boiling Springs South,566,Boiling Springs Comm Ctr," 2641 Calks Ferry Rd, Lexington, SC 29073"
SC,LEXINGTON,Lexington #3,1788,Lexington Middle School,"702 N Lake Dr, Lexington, SC 29072"
SC,LEXINGTON,Lexington #4,284,American Legion off Harmon,"211 American Legion Dr, Lexington, SC 29072"
SC,LEXINGTON,Midway,977,Midway Elementary School," 180 Midway Rd, Lexington, SC 29072"
SC,LEXINGTON,Park Road #1,1644,St Albans Episcopal Ch," 403 Park Road, Lexington, SC 29072"
SC,LEXINGTON,Springdale South,1133,Platt Springs Umc," 3215 Platt Springs Rd, West Columbia, SC 29170"
SC,LEXINGTON,Gaston #2,442,Sandhills Middle School," 582 Meadowfield Rd, Gaston, SC 29053"
SC,LEXINGTON,Lake Murray #2,1254,Lake Murray Baptist Ch," 1001 Highway 378, Lexington, SC 29072"
SC,LEXINGTON,Congaree #2,909,American Legion Post 90," 4069 Edmund Hwy, West Columbia, SC 29170"
SC,LEXINGTON,St Davids,369,St Davids Lutheran Church," 132 St Davids Church Rd, West Columbia, SC 29170"
SC,LEXINGTON,Mt Hebron,1353,Gray Collegiate Academy,"3833 Leaphart Rd, West Columbia, SC 29169"
SC,LEXINGTON,Sandhill,228,Sandhills Middle School," 582 Meadowfield Rd, Gaston, SC 29053"
SC,LEXINGTON,Edmund #2,962,Edmund First Baptist,"6256 Edmund Hwy, Lexington, SC 29073"
SC,LEXINGTON,Swansea #2,1514,Swansea Primary School," 1195 I W Hutto Rd, Swansea, SC 29160"
SC,LEXINGTON,Pelion #2,1415,Pelion Elementary School," 1202 Pine St, Pelion, SC 29123"
SC,LEXINGTON,Dreher Island,2265,St Peter Lutheran Church," 900 Dreher Island Rd, Chapin, SC 29036"
SC,LEXINGTON,Old Lexington,833,Chapin Elementary Sch," 940 Old Bush River Rd, Chapin, SC 29036"
SC,LEXINGTON,Lincreek,883,North Lake Fire Station," 117 Lincreek Rd, Columbia, SC 29212"
SC,LEXINGTON,Cedarcrest,1897,VFW Post 8738," 424 Cedarcrest Dr, Lexington, SC 29073"
SC,LEXINGTON,Oakwood,590,Oakwood Baptist Church," 3520 Mineral Springs Rd, Lexington, SC 29073"
SC,LEXINGTON,Barr Road #2,799,Pleasant Hill Middle Sch," 660 Rawl Road, Lexington, SC 29072"
SC,LEXINGTON,Park Road #2,457,Providence Elementary Sch," 1118 Old Cherokee Rd, Lexington, SC 29072"
SC,LEXINGTON,Pineridge #2,929,Pine Ridge Elementary (Herbert A. Wood),"737 Pine Ridge Dr, West Columbia, SC 29172"
SC,LEXINGTON,Redbank South #2,706,Radius Church,"5181 Platt Springs Rd, Lexington, SC 29073"
SC,LEXINGTON,Carolina Springs,2420,Carolina Springs Elementary School,"6340 Platt Springs Rd, Lexington, SC 29073"
SC,LEXINGTON,Platt Springs 1,2418,Carolina Springs Middle School,"6180 Platt Springs Rd, Lexington, SC 29073"
SC,LEXINGTON,Platt Springs 2,2417,White Knoll High School,"5643 Platt Springs Rd, Lexington, SC 29073"
SC,LEXINGTON,River Bluff,2419,River Bluff High School,"320 Corley Mill Rd, Lexington, SC 29072"
SC,MCCORMICK,Mt. Carmel,334,Fire Dept.," Hwy 81 North, Mt. Carmel, SC 29840, SC "
SC,MCCORMICK,Monticello,2291,Monticello Clubhouse,"1148 Barksdale Ferry Rd, Mc Cormick, SC 29835"
SC,MCCORMICK,Savannah,2247,Sandy Branch Fire Dept.," 119 Holiday Rd, McCormick, SC 29835"
SC,MCCORMICK,Willington,1388,Community House," Hwy 2458 Hwy 81 North, Willington, SC 29835"
SC,MCCORMICK,McCormick No. 1,1456,American Legion," 116 McCracken Street, McCormick, SC 29835"
SC,MCCORMICK,Bethany,1022,Bethany Ch Social Hall,"  853 Hwy 378 East, McCormick, SC 29835"
SC,MCCORMICK,McCormick No. 2,1143,Courthouse," 133 South Mine St, McCormick, SC 29835"
SC,MCCORMICK,Plum Branch,1508,Plum Branch Town Hall," 106 Depot Street, Plum Branch, SC 29845"
SC,MCCORMICK,Parksville,2227,Masonic Hall," 201 Railroad Ave, Parksville, SC 29844"
SC,MCCORMICK,Modoc,2235,Modoc Fire Department,"144 Gilchrist Ferry Rd, Modoc, SC 29838"
SC,MCCORMICK,Clark's Hill,2105,Fire Dept.," 14156 Hwy 28 South, Clarks Hill, SC 29821"
SC,MARION,Britton's Neck,176,Saffold Center,"6874 Highway 908, Gresham, SC 29546"
SC,MARION,Friendship,831,Friendship AME Church,"7112 Highway 9, Gresham, SC 29546"
SC,MARION,Centenary,814,Community Center,"4904 S Highway 41-A, Marion, SC 29571"
SC,MARION,Rains,1760,Early Childhood Ctr,"3549 S Highway 501, Mullins, SC 29574"
SC,MARION,Marion No. 1,388,Marion Fire Department," 107 E Bond St, Marion, SC 29571"
SC,MARION,Marion No. 2,519,Marion Opera House," 100 Court St, Marion, SC 29571"
SC,MARION,Marion North,2160,Marion Intermediate Schoo," 2320 N Hwy 41-a, Marion, SC 29571"
SC,MARION,Marion South,412,Grice's Recreation Center," 507 Gurley St, Marion, SC 29571"
SC,MARION,Marion West,710,Springville School," 2513 Springville Road, Marion, SC 29571"
SC,MARION,Sellers,486,Sellers Library & Resource Center,"2635 Main St, Sellers, SC 29592"
