state,election_date,jurisdiction_type,county_name,precinct_name,name,address,polling_location_type
PA,2012-11-06,county,,ALLENPORT,ALLENPORT BORO BUILDING,MAIN ST ALLENPORT PA 15412,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 06,42/06 WYOMING LIBRARY,B &amp;amp; WYOMING STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,OIL CITY 1,OC 1  FREE METHODIST CHURCH,71 WILLOW ST OIL CITY PA 16301,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 11,42/11 FELTONVILLE SCHOOL,RISING SUN AVE &amp;amp; ROCKLAND ST PHILADELPHIA PA 1,polling_location
PA,2012-11-06,county,,MILL VILLAGE BORO,MUNICIPAL BUILDING,FLATT RD MILL VILLAGE PA 16427,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 09,42/09 FELTONVILLE SCHOOL,RISING SUN AVE &amp;amp; ROCKLAND ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PLUM 00 17,REGENCY PARK SCHOOL ROOM #6,606 MILLER'S LN PLUM PA,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 10,42/10 FELTONVILLE YOUTH CLUB,4800 WHITAKER AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,LEHMAN TWP D 01,LAKE SILKWORTH FIREHOUSE,1875 STATE ROUTE 29 LEHMAN PA 18621,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 03,42/03 FELTONVILLE SCHOOL ARTS/SCIENCES,210 E COURTLAND ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 07,42/07 FELTONVILLE SCHOOL ARTS/SCIENCES,210 E COURTLAND ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,AMWELL - 1ST,LONE PINE VOL FIRE DEPT SOCIAL HALL,328 WEAVER RUN RD WASHINGTON PA 15301,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 02,42/02 BARTON SCHOOL,B &amp;amp; WYOMING STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,MILLVALE 00 04,HOLY SPIRIT SCHOOL GYM,100 HOWARD ST MILLVALE PA 15209,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 04,42/04 CAYUGA SCHOOL,4344 N 05TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ERIE SIXTH WARD 15TH DISTRICT,BETHEL BAPTIST CHURCH,1781 W 38TH ST ERIE PA 16508,polling_location
PA,2012-11-06,county,,PITTSBURGH 24 01,ST AMBROSE SCHOOL,1011 HASLAGE ST PITTSBURGH PA,polling_location
PA,2012-11-06,county,,JHTN KERNVILLE 2,CHRIST CENTER COMMUNITY  CHURCH,531 SOMERSET ST JOHNSTOWN PA 15901,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 05,42/05 FELTONVILLE YOUTH CLUB,4800 WHITAKER AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PITTSBURGH 08 13,CARNEGIE LIBRARY,130 S WHITFIELD ST PITTSBURGH PA 15206,polling_location
PA,2012-11-06,county,,PHILA WD 42 DIV 01,42/01 CITY SIGN SHOP,4501 G ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,LANCASTER CITY 7W 1P,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,466 ROCKLAND ST LANCASTER PA 17602,polling_location
PA,2012-11-06,county,,CAMBRIA(T)REVLOC,REVLOC VOLUNTEER FIRE COMPANY BLDG.,547 CAMBRIA AVE REVLOC PA,polling_location
PA,2012-11-06,county,,PHILA WD 41 DIV 26,41/26 FORREST LITTLE SCHOOL HOUSE,COTTAGE &amp;amp; BLEIGH STS PHILADELPHIA PA 1,polling_location
PA,2012-11-06,county,,BEDMINSTER TWP EAST,BEDMINSTER TOWNSHIP BUILDING,3112 BEDMINSTER RD BEDMINSTER PA 18910,polling_location
PA,2012-11-06,county,,PHILA WD 41 DIV 25,41/25 FORREST LITTLE SCHOOL HOUSE,COTTAGE &amp;amp; BLEIGH STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,BEALLSVILLE,BEALLSVILLE CIVIC ASSOCIATION,82 SOUTH ST BEALLSVILLE PA 15313,polling_location
PA,2012-11-06,county,,JHTN PROSPECT 2,JOHNSTOWN HOUSING AUTHORITY ADMINISTRATION BLDG.,IHMSEN &amp;amp; CROUSE AVE JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,PHILA WD 41 DIV 24,41/24 FORREST LITTLE SCHOOL HOUSE,COTTAGE &amp;amp; BLEIGH STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,JEFFERSON HL 00 06,FLOREFFE VOLUNTEER FIRE CO,1540 STATE ST JEFFERSON HL PA,polling_location
PA,2012-11-06,county,,YORK 4TH WARD - 2ND PRECINCT,ALDERSGATE U M CHURCH,397 TYLER RUN RD YORK PA 17403,polling_location
PA,2012-11-06,county,,ERIE FIFTH WARD 18TH DISTRICT,DIEHL ELEMENTARY SCHOOL,2300 FAIRMONT PKWY ERIE PA 16510,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 19,05/19 MC CALL SCHOOL,7TH &amp;amp; DELANCEY STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,CLAIRTON 04 03,CLAIRTON MUNICIPAL BLDG,551 RAVENSBURG BLVD CLAIRTON PA 15025,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 17,05/17 BODINE H.S. FOR INTNTL AFFAIRS,4TH &amp;amp; GEORGE STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,LUZERNE BORO W 01,LUZERNE FIRE-EMT FACILITY BUILDING,66 TENER ST LUZERNE PA 18709,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 18,05/18 SOCIETY HILL DANCE ACADEMY,409 S 2ND ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 13,05/13 CHINESE CHURCH &amp;amp; CHRISTIAN CTR,225 N 10TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,DAMASCUS TWP. 1,UNITY GRANGE HALL,554 GALILEE RD DAMASCUS PA 18415,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 16,05/16 OLD FIRST REFORMED CHURCH,330 RACE ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,WHEATFIELD TWP,SNYDER'S UNITED METHODIST CHURCH (33),1724 NEW BLOOMFIELD RD NEW BLOOMFIELD PA 17068,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 15,05/15 BODINE H.S. FOR INTNTL AFFAIRS,4TH &amp;amp; GEORGE STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,36-Benner Twp. North,BENNER TOWNSHIP BUILDING,1224 BUFFALO RUN RD BELLEFONTE PA 16823,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 12,05/12 JEFFERSON ALUMNI HALL,1020 LOCUST ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,RICHLAND TWP 2,RICHLAND TOWNSHIP BUILDING,1328 CALIFORNIA RD QUAKERTOWN PA 18951,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 14,05/14 UNIVERSITY OF THE ARTS BLDG,401 S BROAD ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,NANTICOKE CITY W 01,NANTICOKE TOWERS,100 NANTICOKE ST NANTICOKE PA 18634,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 10,05/10 PIER 3 PENNS LANDING,3 N CHRIS COLUMBUS BLVD PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,BRADDOCK HL 00 02,BRADDOCK HILLS SR CENTER,2794 COLUMBIA AVE BRADDOCK HL PA,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 11,05/11 BARRINGER RESIDENCE LOUNGE,950 WALNUT ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 33 DIV 05,33/05 PICCOLI RECREATION CENTER,CASTOR AVE &amp;amp; CAYUGA ST6 PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,LANCASTER TWP 6,ABBEYVILLE RD CHRISTIAN CHURCH,551 ABBEYVILLE RD LANCASTER PA 17603,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 08,05/08 SEGER RECREATION CENTER,10TH &amp;amp; LOMBARD STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ROME TWP,ROME TOWNSHIP BUILDING,28083 ROUTE 187 ROME PA 18837,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 09,05/09 CHURCH OF ST LUKE AND EPIPHANY,330 S 13TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ERIE FIFTH WARD 10TH DISTRICT,ST. JOHN'S CHURCH-PASTOR'S HALL,509 E 26TH ST ERIE PA 16504,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 06,05/06 JEFFERSON ALUMNI HALL,1020 LOCUST ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 06 DIV 01,06/01 FIRE ENGINE CO # 05,43RD &amp;amp; MARKET STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,NANTICOKE CITY W 02,ST STANISLAUS CHURCH HALL,41 W CHURCH ST NANTICOKE PA 18634,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 05,05/05 GREEK ORTHODOX CHURCH,256 S 08TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,WEST MIFFLIN 00 09,NEW EMERSON ELEM SCH 1ST FL,1922 PENNSYLVANIA AVE WEST MIFFLIN PA,polling_location
PA,2012-11-06,county,,BLACKLICK,BLACKLICK/TWP COMMUNITY CTR/OLD GORDON SCHOOL HSE,132 HILL RD BLAIRSVILLE PA 15717,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 01,05/01 SOCIETY HILL TOWERS COMM ROOM,261 ST JAMES PL PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,BURGETTSTOWN,BURGETTSTOWN SENIOR CENTER,200 SENIOR WAY BURGETTSTOWN PA 15021,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 03,05/03 HOPKINSON HOUSE,6TH &amp;amp; WASHINGTON SQ PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,SHARPSBURG 00 03,SHARPSBURG MUNI BLDG COUNCIL CHAMBERS,1611 MAIN ST SHARPSBURG PA,polling_location
PA,2012-11-06,county,,PHILA WD 05 DIV 04,05/04 STARR GARDEN RECREATION CENTER,6TH &amp;amp; LOMBARD STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,FRANKLIN TWP WEST,FRANKLIN TWP. VOL. FIRE DEPT.,808 OLD ZELIENOPLE RD ELLWOOD CITY PA 16117,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 05,04/05 HESTON SCHOOL,54TH &amp;amp; LANSDOWNE AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 32 DIV 13,32/13 COMMUNITY CTR,1924 N WOODSTOCK ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ATHENS BORO - 3RD WARD,ATHENS BOROUGH MUNICIPAL BUILDING,2 S RIVER ST ATHENS PA 18810,polling_location
PA,2012-11-06,county,,PHILA WD 45 DIV 07,45/07 FIRE ENGINE CO # 28,BELGRADE &amp;amp; ONTARIO STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 34,40/34 GREATER HOPE MINISTRY,7043 WOODLAND AVE PHILADELPHIA PA 191,polling_location
PA,2012-11-06,county,,SCOTT TOWNSHIP 1P,SCOTT TOWNSHIP FIRE DEPT,3712 HARLANSBURG RD NEW CASTLE PA 16101,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 20,04/20 BARRY SCHOOL,5900 RACE ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,FREEMANSBURG,FREEMANSBURG MUNICIPAL BUILDING,600 MONROE ST FREEMANSBURG PA,polling_location
PA,2012-11-06,county,,LANCASTER CITY 7W 6P,STEVENS STATE SCHOOL OF TECHNOLOGY,750 E KING ST LANCASTER PA 17602,polling_location
PA,2012-11-06,county,,PITTSBURGH 14 14,ST BEDES PARISH,509 S DALLAS AVE PITTSBURGH PA 15208,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 21,04/21 OVERBROOK HIGH SCHOOL,59TH &amp;amp; OXFORD STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ERIE FOURTH WARD 3RD DISTRICT,"BAYFRONT N.A.T.O., INC.",312 CHESTNUT ST ERIE PA 16507,polling_location
PA,2012-11-06,county,,HARMAR 00 03,HARMAR TWP MUN GARAGE BLDG,841 RUSSELLTON RD HARMAR PA,polling_location
PA,2012-11-06,county,,RICHLAND(T)#7,ARMORY,565 WALTERS AVE JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 35,40/35 CIBOTTI RECREATION CENTER,2500 S 77TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 19,04/19 BARRY SCHOOL,59TH &amp;amp; RACE STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,NANTICOKE CITY W 04,JOHN S FINE FOOTBALL STADIUM,427 KOSCIUSZKO ST NANTICOKE PA 18634,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 16,04/16 BLUFORD SCHOOL,58TH &amp;amp; MEDIA STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,BRISTOL BORO SOUTH 1,ST ANN'S CHURCH BASEMENT,357 DORRANCE ST BRISTOL PA 19007,polling_location
PA,2012-11-06,county,,"MT CARMEL TWP, STRONG DIST",STRONG FIRE COMPANY,250 SCHOOL ST STRONG PA 17851,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 17,04/17 BLUFORD SCHOOL,58TH &amp;amp; MEDIA STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,CALIFORNIA - 2ND,CALIFORNIA BOROGH BLDG - COUNCIL ROOM,225 THIRD ST CALIFORNIA PA 15419,polling_location
PA,2012-11-06,county,,DUBOIS CITY - 5TH WARD,ST. JOSEPH'S SOCIAL HALL,15 SOUTH AVE DUBOIS PA 15801,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 15,04/15 HAVERFORD BRANCH LIBRARY,5543 HAVERFORD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,MANCHESTER - 3RD DISTRICT,MANCHESTER TWP MUN BLDG,3200 FARMTRAIL RD YORK PA 17406,polling_location
PA,2012-11-06,county,,NORTH EAST BORO 1ST WARD,MC CORD LIBRARY,32 W MAIN ST NORTH EAST PA 16428,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 33,40/33 PASCHALVILLE LIBRARY,6942 WOODLAND AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,CLAIRTON 04 02,CLAIRTON MUNICIPAL BLDG,551 RAVENSBURG BLVD PITTSBURGH PA 15025,polling_location
PA,2012-11-06,county,,DONEGAL-3RD,WEST ALEXANDER VOL FIRE DEPT FIRE HALL,35 MAIN ST WEST ALEXANDER PA 15376,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 32,40/32 ELMWOOD ROLLER RINK,2406 S 71ST ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,NANTICOKE CITY W 05,NANTICOKE CITY HALL,15 E RIDGE ST NANTICOKE PA 18634,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 25,40/25 MC CREESH RECREATION CENTER,66TH &amp;amp; REGENT STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,RIDGWAY-5TH WARD,FIRST LUTHERAN CHURCH,329 SOUTH ST RIDGWAY PA 15853,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 31,40/31 PATTERSON SCHOOL,70TH &amp;amp; BUIST AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,CLINTON TWP. 1,TOWNSHIP MUNICIPAL BUILDING-ALDENVILLE,1799 WHITE OAK DR FOREST CITY PA 18421,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 28,40/28 ROBERT BRADY VETERANS CENTER,6250 EASTWICK AVE PHILADELPHIA PA 191,polling_location
PA,2012-11-06,county,,ADDISON BORO,METHODIST CH FELLOWSHIP HALL,669 MAIN ST ADDISON PA 15411,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 29,40/29 FINNEGAN RECREATION CENTER,69TH &amp;amp; GROVERS AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ERIE SIXTH WARD 7TH DISTRICT,SACRED HEART AUDITORIUM,2502 LIBERTY ST ERIE PA 16502,polling_location
PA,2012-11-06,county,,LWR. WINDSOR - 2ND DISTRICT,EASTERN SENIOR HIGH SCHOOL,720 COOL CREEK RD WRIGHTSVILLE PA 17368,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 30,40/30 PEPPER SCHOOL FAMILY CENTER,84TH &amp;amp; LYONS AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,SHALER 05 01,JEFFERY ELEM SCH MULTI PURPOSE ROOM,201 WETZEL RD SHALER PA,polling_location
PA,2012-11-06,county,,CONEWAGO - 2ND DISTRICT,STRINESTOWN UNITED BRETHREN CHURCH,5675 SUSQUEHANNA TRL MANCHESTER PA 17345,polling_location
PA,2012-11-06,county,,PHILA WD 45 DIV 12,45/12 SELF STORAGE COMPANY,5400 EADOM ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 24,40/24 CATHARINE SCHOOL,66TH &amp;amp; CHESTER AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,BRADDOCK HL 00 01,BRADDOCK HILLS ELEM SCHOOL,1300 BRINTON RD BRADDOCK HL PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 26,40/26 ROCHE POST AMERICAN LEGION,64TH &amp;amp; PASCHALL AVE PHILADELPHIA PA 19142,polling_location
PA,2012-11-06,county,,CALIFORNIA - 4TH,UNITED CHRISTIAN CHURCH,499 W MALDEN DR CALIFORNIA PA 15419,polling_location
PA,2012-11-06,county,,LANCASTER TWP 7,FIRST ASSEMBLY OF GOD,1025 COLUMBIA AVE LANCASTER PA 17603,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 22,40/22 PATTERSON SCHOOL,70TH &amp;amp; BUIST AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,FELL TOWNSHIP W-00 P-1,PLAYGROUND BUILDING,43RD ST  PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 23,40/23 CATHARINE SCHOOL,66TH &amp;amp; CHESTER AVES PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ERIE FIFTH WARD 5TH DISTRICT,HOLY TRINITY SOCIAL CENTER,650 E 23RD ST ERIE PA 16503,polling_location
PA,2012-11-06,county,,PITTSBURGH 08 09,ESSEX HOUSE LOWER LEVEL LOBBY,5701 CENTRE AVE PITTSBURGH PA 15206,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 20,40/20 ROCHE POST AMERICAN LEGION,64TH &amp;amp; PASCHALL AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 21,40/21 CATHARINE SCHOOL,66TH &amp;amp; CHESTER AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,MIDLAND BORO 2,CORAK TOWERS,500 BEAVER AVE MIDLAND PA 15059,polling_location
PA,2012-11-06,county,,DELAWARE TWP #2,DELAWARE TWP. MUNICIPAL BLDG,WILSON HILL RD DINGMANS FERRY PA 18328,polling_location
PA,2012-11-06,county,,HARRISON 04 01,CITIZENS HOSE CO SOCIAL HALL,965 BURTNER RD HARRISON PA,polling_location
PA,2012-11-06,county,,MANHEIM TWP 2,LANDIS HOMES,1001 E OREGON RD LITITZ PA 17543,polling_location
PA,2012-11-06,county,,PINE 1,PINE 1/STRONGSTOWN HIST. SOCIETY,14729 RTE 422 HWY E STRONGSTOWN PA 15957,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 18,40/18 MORTON SCHOOL,63RD &amp;amp; ELMWOOD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,MANHEIM BORO 2W,GRACE BRETHREN CHURCH-MANHEIM,333 E HIGH ST MANHEIM PA 17545,polling_location
PA,2012-11-06,county,,WEST-END SHIPPENSBURG,SHBG AREA MIDDLE SCHOOL,101 PARK PL SHIPPENSBURG PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 19,40/19 ROCHE POST AMERICAN LEGION,64TH &amp;amp; PASCHALL AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 15,40/15 MORTON SCHOOL,63RD &amp;amp; ELMWOOD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ERIE SECOND WARD 8TH DISTRICT,BOOKER T. WASHINGTON COMMUNITY CENTER,1720 HOLLAND ST ERIE PA 16503,polling_location
PA,2012-11-06,county,,NEW CASTLE 4W 1P,A.P. GETTINGS GOVERNMENT CENTER ANNEX,439 COUNTYLINE ST NEW CASTLE PA 16101,polling_location
PA,2012-11-06,county,,PLUM 00 14,ADLAI STEVENSON SCHOOL CAFTERERIA,313 HOLIDAY PARK DR PITTSBURGH PA 15239,polling_location
PA,2012-11-06,county,,PORTER TOWNSHIP,PORTER TOWNSHIP MUNICIPAL BUILDING,7551 BRIDGE ST ALEXANDRIA PA 16611,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 11,40/11 CATHARINE SCHOOL ANNEX,6900 GREENWAY AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 45 DIV 11,45/11 WEBSTER SCHOOL,FRANKFORD &amp;amp; ONTARIO STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 16,40/16 MORTON SCHOOL,63RD &amp;amp; ELMWOOD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 13,40/13 MORTON SCHOOL,63RD &amp;amp; ELMWOOD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,HELLERTOWN BORO 1ST WARD,LO SAUCON U.C.C. CHURCH (REAR),1375 3RD AVE  PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 14,40/14 MORTON SCHOOL,63RD &amp;amp; ELMWOOD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,LATROBE 2ND WARD,LATROBE METHODIST CHURCH (CLT ROOM),440 MAIN ST LATROBE PA 15650,polling_location
PA,2012-11-06,county,,PITTSBURGH 18 04,MCKINLEY PARK REC CENTER,150 AMESBURY ST PITTSBURGH PA 15210,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 12,40/12 MORTON SCHOOL,63RD &amp;amp; ELMWOOD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,LAKE CITY BORO,FIRE HOUSE,2232 RICE AVE LAKE CITY PA 16423,polling_location
PA,2012-11-06,county,,WEST TAYLOR(T),WEST TAYLOR VOLUNTEER FIRE CO.,712 COOPER AVE JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 10,40/10 ROCHE POST AMERICAN LEGION,64TH &amp;amp; PASCHALL AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,FRANKLIN(B),FRANKLIN BORO MUNICIPAL BUILDING,1125 MAIN ST JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 13,04/13 ST MATTHEWS MANOR,230 N 57TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,NEW COLUMBUS BORO,NEW COLUMBUS ACADEMY MEMORIAL HALL,220 ACADEMY ST STILLWATER PA 17878,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 10,04/10 BLUFORD SCHOOL,58TH &amp;amp; MEDIA STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,"MT CARMEL TWP, WEST DIST",BEAVERDALE FIRE COMPANY,2494 LOCUST GAP HWY MT CARMEL PA 17851,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 12,04/12 MT CARMEL BAPTIST CHURCH,5732 RACE ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,CANONSBURG-2ND W. 1ST,VFW - POST 191,539 W PIKE ST CANONSBURG PA 15317,polling_location
PA,2012-11-06,county,,JHTN CAMBRIA CITY,JOHNSTOWN HOUSING AUTHORITY ADMINISTRATIVE OFFICE,501 CHESTNUT ST JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 11,04/11 TRUTH MEMORIAL CHURCH,1540 -52 N 56TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,SPRING GARDEN - 5TH DISTRICT,LUTHER MEM.EV.LUTHERAN CHURCH,1907 HOLLYWOOD DR YORK PA 17403,polling_location
PA,2012-11-06,county,,ERIE FIFTH WARD 16TH DISTRICT,EMMANUEL UNITED PRESB. CHURCH,3520 PERRY ST ERIE PA 16504,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 06,04/06 OVERBROOK HIGH SCHOOL,59TH &amp;amp; OXFORD STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,WARMINSTER TWP 12,BENJAMIN H WILSON SENIOR CENTER,580 DELMONT AVE WARMINSTER PA 18974,polling_location
PA,2012-11-06,county,,YOUNGWOOD 3RD DIST,YOUNGWOOD VFD,104 S SECOND ST YOUNGWOOD PA 15697,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 08,04/08 MAHLON LEWIS APTS,5600 RACE ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,NUANGOLA BORO,NUANGOLA GROVE,5177 LAKE AVE NUANGOLA PA 18637,polling_location
PA,2012-11-06,county,,PITTSBURGH 07 10,SACRED HEART ACTIVITIES BLDG.,325 EMERSON ST PITTSBURGH PA,polling_location
PA,2012-11-06,county,,PHILA WD 04 DIV 07,04/07 SALVATION ARMY,5501 MARKET ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PITTSBURGH 16 06,KORBETT GARAGE,2626 SALISBURY AVE PITTSBURGH PA 15210,polling_location
PA,2012-11-06,county,,MIDDLECREEK TWP,MIDDLECREEK TWP BUILDING,906 BARRON CHURCH RD ROCKWOOD PA 15557,polling_location
PA,2012-11-06,county,,ERIE FOURTH WARD 7TH DISTRICT,STRONG VINCENT HIGH SCHOOL,1330 W 8 ST ERIE PA 16502,polling_location
PA,2012-11-06,county,,ELIZABETHTOWN BORO 2W,ELIZABETHTOWN BORO MUNICIPAL BLDG,600 S HANOVER ST ELIZABETHTOWN PA 17022,polling_location
PA,2012-11-06,county,,PENN TOWNSHIP,PENN/GRAMPIAN SCHOOL BUILDING,178 WALLTOWN RD GRAMPIAN PA 16838,polling_location
PA,2012-11-06,county,,SHALER 05 02,SHALER AREA JR HIGH AUDITORIUM LOBBY,700 SCOTT AVE SHALER PA,polling_location
PA,2012-11-06,county,,BRADFORD TWP. - 2ND PCT.,BRADFORD TWP BLDG,2289 BARRETT RD WOODLAND PA 16881,polling_location
PA,2012-11-06,county,,MIDLAND BORO 3,MIDLAND HGTS COMMUNITY BLDG,MIDLAND HTS MIDLAND PA 15059,polling_location
PA,2012-11-06,county,,HOMER CITY 1,HOMER CITY 1/ST MARYS BYZANTINE CHURCH,279 YELLOW CREEK ST HOMER CITY PA 15748,polling_location
PA,2012-11-06,county,,EMMAUS 4TH DISTRICT,CENTRAL FIRE STATION,100 N 06TH ST EMMAUS PA 18049,polling_location
PA,2012-11-06,county,,LANCASTER TWP 8,MILLERSVILLE BIBLE CHURCH,1940 NEW DANVILLE PIKE LANCASTER PA 17603,polling_location
