address_location_name,address_line1,address_line2,address_line3,address_city,address_state,address_zip,directions,polling_hours,photo_url,id
"MULDROW PUBLIC LIBRARY PP","711 W. SHAWNTEL SMITH BLVD.","",,"MULDROW",OK,74948,,7:00 AM - 7:00 PM,,8810857
"LIBERTY SCHOOL PP","476490 E. 1060 RD","",,"MULDROW",OK,74948,,7:00 AM - 7:00 PM,,8810860
"VIAN NUTRITION CENTER","111 S. BLACKSTONE","",,"VIAN",OK,74962,,7:00 AM - 7:00 PM,,8810722
"PRICE'S CHAPEL BAPTIST CHURCH","463425 HWY 101","",,"SALLISAW",OK,74955,,7:00 AM - 7:00 PM,,8836389
"BETHESDA CHURCH OF GOD","201 SOUTH 15TH ST","",,"DUNCAN",OK,73533,,7:00 AM - 7:00 PM,,8810881
"HIGHLAND PARK BAPTIST CHURCH","1002 S 10 ST","",,"DUNCAN",OK,73533,,7:00 AM - 7:00 PM,,8810882
"GARLAND SMITH PUBLIC LIBRARY","702 W. MAIN","",,"MARLOW",OK,73055,,7:00 AM - 7:00 PM,,8814305
"VELMA BAPTIST CHURCH","1 & MAIN ST","",,"VELMA",OK,73491,,7:00 AM - 7:00 PM,,8810893
"EMPIRE COMMUNITY CENTER","BROCK WAGNON RD","EMPIRE CITY",,"DUNCAN",OK,73533,,7:00 AM - 7:00 PM,,8811928
"EMPIRE COMMUNITY CENTER","BROCK WAGNON RD","EMPIRE CITY",,"DUNCAN",OK,73533,,7:00 AM - 7:00 PM,,8810898
"TEXAS COUNTY ACTIVITY CENTER","5TH & SUNSET","",,"GUYMON",OK,73942,,7:00 AM - 7:00 PM,,8810905
"TEXHOMA COMMUNITY CENTER","203 N 2ND STREET","",,"TEXHOMA",OK,73949,,7:00 AM - 7:00 PM,,8810907
"GETHSEMANE BAPTIST CHURCH","727 E 56 ST N","",,"TULSA",OK,74106,,7:00 AM - 7:00 PM,,8810921
"MT ZION BAPTIST CHURCH","419 N ELGIN AVE","",,"TULSA",OK,74120,,7:00 AM - 7:00 PM,,8810928
"T W U LOCAL NO 514","11929 E PINE ST","",,"TULSA",OK,74116,,7:00 AM - 7:00 PM,,8810675
"SHERIDAN CHRISTIAN CENTER","205 S SHERIDAN RD","",,"TULSA",OK,74112,,7:00 AM - 7:00 PM,,8825843
"UAW LOCAL NO 952","1414 N MEMORIAL DR","",,"TULSA",OK,74115,,7:00 AM - 7:00 PM,,8836490
"HOLIDAY INN EXPRESS","18725 E ADMIRAL PL","",,"TULSA",OK,74015,,7:00 AM - 7:00 PM,,8810949
"PLAINVIEW BAPTIST CHURCH","14531 E 21 ST","",,"TULSA",OK,74134,,7:00 AM - 7:00 PM,,8811754
"SOUTH LAKEWOOD BAPTIST CHURCH","6110 E 20 ST","",,"TULSA",OK,74112,,7:00 AM - 7:00 PM,,8810958
"CHURCH OF ST MARY","1347 E 49 PL","",,"TULSA",OK,74105,,7:00 AM - 7:00 PM,,8810726
"THE CHURCH AT MIDTOWN","3817 S LEWIS AVE","",,"TULSA",OK,74105,,7:00 AM - 7:00 PM,,8833090
"JOHN KNOX PRESBYTERIAN CHURCH","2929 E 31 ST","",,"TULSA",OK,74105,,7:00 AM - 7:00 PM,,8810974
"TANDY FAMILY Y.M.C.A.","5005 S. DARLINGTON AVE.","",,"TULSA",OK,74135,,7:00 AM - 7:00 PM,,8836790
"ST MATTHEWS UNITED METH CH","12424 E 31 ST","",,"TULSA",OK,74146,,7:00 AM - 7:00 PM,,8823689
"SOUTHERN HILLS UNITED METHO CH","6160 S LEWIS AVE","",,"TULSA",OK,74136,,7:00 AM - 7:00 PM,,8834630
"TOWN VILLAGE","8222 S YALE AVE","",,"TULSA",OK,74137,,7:00 AM - 7:00 PM,,8811010
"NEW HAVEN UNITED METHODIST CH","5603 S NEW HAVEN AVE","",,"TULSA",OK,74135,,7:00 AM - 7:00 PM,,8810684
"TULSA BIBLE CHURCH","5838 S SHERIDAN RD","",,"TULSA",OK,74145,,7:00 AM - 7:00 PM,,8811015
"ASBURY UNITED METHODIST CHURCH","6767 S MINGO RD","TULSA",,"TULSA",OK,74133,,7:00 AM - 7:00 PM,,8811026
"RED FORK BAPTIST CHURCH","2821 W. 40 ST.","",,"TULSA",OK,74107,,7:00 AM - 7:00 PM,,8835020
"SOUTHWEST BAPTIST CHURCH","5304 S 33 W AVE ","",,"TULSA",OK,74107,,7:00 AM - 7:00 PM,,8811032
"ORU MABEE CENTER","7777 S LEWIS AVE","",,"TULSA",OK,74171,,7:00 AM - 7:00 PM,,8811051
"ST JAMES UNITED METHO CHURCH","5050 E 111 ST SOUTH","",,"TULSA",OK,74137,,7:00 AM - 7:00 PM,,8811053
"LEONARD FIRST BAPTIST CHURCH","15711 E 168 ST SOUTH","(157 ST & HWY 64 OR 167 ST S)",,"LEONARD",OK,74043,,7:00 AM - 7:00 PM,,8811062
"RIVERVIEW BAPTIST CHURCH","13201 S MEMORIAL DR","",,"BIXBY",OK,74008,,7:00 AM - 7:00 PM,,8811064
"NIENHUIS PARK COMMUNITY CTR","3201 N 9 ST","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8810720
"ST FRANCIS HALL","301 S 9 ST","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8810650
"CHARLESTON CROSSING","4548 S ELM PL","",,"BROKEN ARROW",OK,74011,,7:00 AM - 7:00 PM,,8810671
"LIFE DEMONSTRATION CHURCH","1200 S OLIVE AVE","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8811081
"SOUTH BROKEN ARROW LIBRARY","3600 S CHESTNUT AVE","",,"BROKEN ARROW",OK,74011,,7:00 AM - 7:00 PM,,8811085
"COLLINSVILLE COMMUNITY CHURCH","1400 W OAK ST","",,"COLLINSVILLE",OK,74021,,7:00 AM - 7:00 PM,,8811090
"FIRST BAPTIST CHURCH","36 E MAIN ST","",,"GLENPOOL",OK,74033,,7:00 AM - 7:00 PM,,8811096
"BAPTIST RETIREMENT CENTER","7410 N 127 E AVE","",,"OWASSO",OK,74055,,7:00 AM - 7:00 PM,,8811099
"NEW LIFE ASSEMBLY OF GOD","12215 N GARNETT RD","",,"COLLINSVILLE",OK,74021,,7:00 AM - 7:00 PM,,8811726
"TULSA COMMUNITY COLLEGE - WEST","7505 W 41 ST","",,"TULSA",OK,74107,,7:00 AM - 7:00 PM,,8832650
"KEYSTONE SCHOOL","23810 W HIGHWAY 51","",,"SAND SPRINGS",OK,74063,,7:00 AM - 7:00 PM,,8811116
"OAK GROVE FIRE DEPT.","395 S 273 E AVE","",,"CATOOSA",OK,74015,,7:00 AM - 7:00 PM,,8810079
"OAK GROVE FIRE DEPT.","395 S 273 E AVE","",,"CATOOSA",OK,74015,,7:00 AM - 7:00 PM,,8810080
"COUNTY LINE BAPTIST CHURCH","4575 S 193 E AVE","",,"BROKEN ARROW",OK,74014,,7:00 AM - 7:00 PM,,8810090
"CHRISTIAN FAMILY CENTER","19303 E 121 ST S","",,"BROKEN ARROW",OK,74014,,7:00 AM - 7:00 PM,,8810099
"HIGHLAND PARK BAPTIST CHURCH","300 SE WASHINGTON BLVD","",,"BARTLESVILLE",OK,74006,,7:00 AM - 7:00 PM,,8811120
"OGLESBY ASSEMBLY OF GOD","401471 W 2700 RD, OGLESBY","",,"OGLESBY",OK,74061,,7:00 AM - 7:00 PM,,8811135
"DILL CITY BANK","701 S. MCDONALD","",,"DILL CITY",OK,73641,,7:00 AM - 7:00 PM,,8810654
"COLONY COMMUNITY BUILDING","MAIN STREET","",,"COLONY",OK,73021,,7:00 AM - 7:00 PM,,8810655
"HOMESTEAD RETIREMENT CENTER","901 HOMESTEAD DRIVE","",,"ALVA",OK,73717,,7:00 AM - 7:00 PM,,8825243
"LIGHTHOUSE CHURCH STONEY POINT","LIGHTHOUSE CHURCH","HWY 51 WEST",,"STILWELL",OK,74960,,7:00 AM - 7:00 PM,,8811617
"CHURCH OF CHRIST HWY 100W","CHURCH OF CHRIST","1709 W YOUNG AVE",,"STILWELL",OK,74960,,7:00 AM - 7:00 PM,,8811618
"CHEWEY COMMUNITY BUILDING","RIVER RD AND CHEWEY RD","",,"WATTS",OK,74964,,7:00 AM - 7:00 PM,,8811625
"CARMEN SENIOR CITIZENS BLDG","424 W MAIN ST","",,"CARMEN",OK,73726,,7:00 AM - 7:00 PM,,8811587
"HELENA SR CITIZENS CENTER","300 NORTH MAIN ST","",,"HELENA",OK,73741,,7:00 AM - 7:00 PM,,8811588
"PUBLIC SERVICE OF OKLAHOMA","801 W LIBERTY RD","",,"ATOKA",OK,74525,,7:00 AM - 7:00 PM,,8811589
"TUSHKA COMMUNITY BUILDING","101 SE 1 ST","",,"TUSHKA",OK,74525,,7:00 AM - 7:00 PM,,8811162
"BILL COBEN COMMUNITY CENTER","890 E. HWY 3","",,"LANE",OK,74555,,7:00 AM - 7:00 PM,,8810512
"TURPIN SR. CITIZENS CENTER","CORNER OF HILL & MAIN","BOX 322",,"TURPIN",OK,73950,,7:00 AM - 7:00 PM,,8811166
"GREAT PLAINS BAPTIST ASSOC","1906 N WATTS","",,"SAYRE",OK,73662,,7:00 AM - 7:00 PM,,8811603
"RURAL WATER DIST. 1 OFFICE","100 S BROADWAY","",,"CARTER",OK,73627,,7:00 AM - 7:00 PM,,8811874
"METHODIST CHURCH","320 S MAGNOLIA","",,"ERICK",OK,73645,,7:00 AM - 7:00 PM,,8811168
"FIRST CHRISTIAN CHURCH","1500 N RANDALL","",,"ELK CITY",OK,73644,,7:00 AM - 7:00 PM,,8811607
"GEARY CHRISTIAN CHURCH","205 SOUTH BLAINE","",,"GEARY",OK,73040,,7:00 AM - 7:00 PM,,8810665
"MAPLE LAWN MANOR","800 ARAPAHO","",,"HYDRO",OK,73048,,7:00 AM - 7:00 PM,,8811171
"CEMENT HOUSING COMMUNITY BLDG","122 WEST FIRST STREET","",,"CEMENT",OK,73017,,7:00 AM - 7:00 PM,,8811267
"CYRIL BAPTIST CHURCH","213 WEST MAIN","",,"CYRIL",OK,73029,,7:00 AM - 7:00 PM,,8810673
"APACHE HOUSING AUTHORITY","402 NORTH OAK STREET","",,"APACHE",OK,73006,,7:00 AM - 7:00 PM,,8811268
"COGAR METHODIST CHURCH","16016 CS 2720","",,"MINCO",OK,73059,,7:00 AM - 7:00 PM,,8811273
"TOWN & COUNTRY CHRISTIAN CHURC","2200 S CORNWELL DR","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811287
"WESTPOINT CHRISTIAN CHURCH","1600 S RICHLAND ROAD","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811181
"ST. JOHN'S PARISH HALL","6TH & COLORADO","",,"OKARCHE",OK,73062,,7:00 AM - 7:00 PM,,8811418
"LONE GROVE 1ST BAPTIST CHURCH","16773 HWY 70","",,"LONE GROVE",OK,73443,,7:00 AM - 7:00 PM,,8811435
"JEHOVAH MISSIONARY BAPTIST","JEHOVAH BAPTIST CHURCH","",,"ARDMORE",OK,73401,,7:00 AM - 7:00 PM,,8811182
"NEW HOPE F.W. BAPTIST CHURCH","9003 PRAIRIE VALLEY ROAD","",,"LONE GROVE",OK,73443,,7:00 AM - 7:00 PM,,8811438
"CALVARY ASSEMBLY GOD MAIN BLDG","1005 E FIRST ST","",,"TAHLEQUAH",OK,74464,,7:00 AM - 7:00 PM,,8811445
"BRIGGS SCHOOL","17210 S 569 RD","",,"TAHLEQUAH",OK,74464,,7:00 AM - 7:00 PM,,8811454
"NORWOOD BAPTIST CHURCH","20980 HWY 80","",,"HULBERT",OK,74441,,7:00 AM - 7:00 PM,,8811187
"PEGGS COMMUNITY CENTER","11050 E. HICKORY AVE.","",,"PEGGS",OK,74452,,7:00 AM - 7:00 PM,,8811456
"WELLING GENERAL BAPT.CHURCH","20445 S. 560 RD.","ACTIVITY BUILDING",,"WELLING",OK,74471,,7:00 AM - 7:00 PM,,8811460
"CHURCH OF THE NAZARENE","100 N. H. STREET","",,"HUGO",OK,74743,,7:00 AM - 7:00 PM,,8811876
"SPENCERVILLE COMMUNITY CENTER","3326 E 1980 RD "," ACROSS ST OF POST OFFICE",,"SPENCERVILLE",OK,74760,,7:00 AM - 7:00 PM,,8811473
"WILDCAT PRIDE ROOM","BOISE CITY HIGH SCHOOL","700 SE 1ST ST.",,"BOISE CITY",OK,73933,,7:00 AM - 7:00 PM,,8835031
"UNIVERSITY LUTHERAN CHURCH","914 ELM","",,"NORMAN",OK,73072,,7:00 AM - 7:00 PM,,8830770
"MNTC SOUTH PENN CAMPUS","13301 S PENNSYLVANIA","",,"OKLAHOMA CITY",OK,73170,,7:00 AM - 7:00 PM,,8826060
"MOORE PUBLIC LIBRARY","225 S HOWARD","",,"MOORE",OK,73160,,7:00 AM - 7:00 PM,,8811500
"WILDWOOD COMMUNITY CHURCH","1501 24TH AVE NE","",,"NORMAN",OK,73071,,7:00 AM - 7:00 PM,,8810682
"CHRIST THE KING PRESBY. CHURCH","2373 CLASSEN BLVD","",,"NORMAN",OK,73071,,7:00 AM - 7:00 PM,,8810706
"LAKESIDE CHURCH OF GOD","4400 E ALAMEDA","",,"NORMAN",OK,73026,,7:00 AM - 7:00 PM,,8811505
"ST. STEPHENS METHODIST CHURCH","1801 W. BROOKS","BROOKS & MCGEE",,"NORMAN",OK,73069,,7:00 AM - 7:00 PM,,8811197
"HILLTOP BAPTIST CHURCH","11710 E STELLA RD","",,"NORMAN",OK,73026,,7:00 AM - 7:00 PM,,8811527
"HIGHLAND BAPTIST CHURCH","2425 SE 4TH ST.","",,"MOORE",OK,73160,,7:00 AM - 7:00 PM,,8811535
"CONCORD MISSION.BAPTIST CHURCH","1500 N STUBBEMAN","",,"NORMAN",OK,73069,,7:00 AM - 7:00 PM,,8810689
"GRACE PLACE BAPTIST CHURCH","9300 ANDERSON RD","",,"OKLAHOMA CITY",OK,73165,,7:00 AM - 7:00 PM,,8811539
"FIRST ASSEMBLY OF GOD CHURCH","2500 E LINDSEY ST","",,"NORMAN",OK,73071,,7:00 AM - 7:00 PM,,8811541
"OLNEY SCHOOL LUNCHROOM","OLNEY SCHOOL LUNCHROOM","EW 175 SCHOOL ROAD",,"OLNEY",OK,74538,,7:00 AM - 7:00 PM,,8811200
"FIRST ASSEMBLY OF GOD","2201 NW 82 ST","",,"LAWTON",OK,73505,,7:00 AM - 7:00 PM,,8811555
"LAWTON HEIGHTS CHURCH","1514 NW ANDREWS","",,"LAWTON",OK,73507,,7:00 AM - 7:00 PM,,8811561
"SALT OF THE EARTH ","2209 NW 25TH ","",,"LAWTON",OK,73505,,7:00 AM - 7:00 PM,,8824630
"MACARTHUR JR HIGH SCHOOL","510 NE 45 ST","",,"LAWTON",OK,73507,,7:00 AM - 7:00 PM,,8811204
"FLETCHER COMMUNITY CENTER","504 W COLE","",,"FLETCHER OK ",OK,73541,,7:00 AM - 7:00 PM,,8831290
"FIRST PRESBYTERIAN CHURCH","102 N. 3RD ST.","",,"WALTERS",OK,73572,,7:00 AM - 7:00 PM,,8810693
"DEVOL FIRST BAPTIST CHURCH","508 WICHITA  AVE.","",,"DEVOL",OK,73531,,7:00 AM - 7:00 PM,,8811306
"RANDLETT COMMUNITY BUILDING","743 C AVE","",,"RANDLETT",OK,73562,,7:00 AM - 7:00 PM,,8811307
"TRINITY BAPTIST CHURCH","335 N SMITH ST","",,"VINITA",OK,74301,,7:00 AM - 7:00 PM,,8811312
"KETCHUM MUNICIPAL BLDG","124 E BROADWAY AVE","",,"KETCHUM",OK,74349,,7:00 AM - 7:00 PM,,8811318
"PRETTY WATER SCHOOL","15223 W. 81ST.SO,SAPULPA","",,"SAPULPA",OK,74066,,7:00 AM - 7:00 PM,,8811210
"RURAL ROOSTER SHOP","44337 W. 51ST., SILVER CITY","",,"JENNINGS",OK,74038,,7:00 AM - 7:00 PM,,8811333
"MID AMERICA STOCK YARD","36970 W HWY 16, BRISTOW","",,"BRISTOW",OK,74010,,7:00 AM - 7:00 PM,,8811336
"PICKETT PRAIRIE BAPTIST CHURCH","11330 W 181 ST SO","",,"SAPULPA",OK,74066,,7:00 AM - 7:00 PM,,8811340
"ARAPAHO COMMUNITY BUILDING","201 SOUTH 7TH","",,"ARAPAHO",OK,73620,,7:00 AM - 7:00 PM,,8811348
"CLEORA COMMUNITY CHURCH","451154 E 295 RD","",,"CLEORA",OK,74331,,7:00 AM - 7:00 PM,,8824567
"BUTLER BAPTIST CHURCH","64990 E 335 RD","",,"JAY",OK,74346,,7:00 AM - 7:00 PM,,8811363
"LEACH FIRST BAPTIST CHURCH","5804 US HWY 412 ALT","",,"ROSE",OK,74364,,7:00 AM - 7:00 PM,,8811374
"LEEDEY COMMUNITY BUILDING","MAIN STREET","",,"LEEDEY",OK,73654,,7:00 AM - 7:00 PM,,8811379
"ARNETT TOWN HALL","214 E RENFROW","",,"ARNETT",OK,73832,,7:00 AM - 7:00 PM,,8811386
"SHATTUCK CHAMBER OF COMMERCE","119 S MAIN STREET","",,"SHATTUCK",OK,73858,,7:00 AM - 7:00 PM,,8810662
"CATESBY COMMUNITY CENTER","171998 E COUNTY ROAD 36","",,"GAGE",OK,73843,,7:00 AM - 7:00 PM,,8811218
"HARMON NAZARENE CHURCH","59895 S COUNTY ROAD 193","",,"ARNETT",OK,73832,,7:00 AM - 7:00 PM,,8811390
"WILLOW ROAD CHRISTIAN CHURCH","729 W. WILLOW","",,"ENID",OK,73701,,7:00 AM - 7:00 PM,,8811399
"NORTH ENID TOWN HALL","220 REDWOOD","",,"N.ENID",OK,73701,,7:00 AM - 7:00 PM,,8811222
"AUTRY TECHNOLOGY CENTER","1201 W WILLOW RD","",,"ENID",OK,73703,,7:00 AM - 7:00 PM,,8811224
"CHISHOLM HIGH SCHOOL","4018 W CARRIER RD","",,"ENID",OK,73703,,7:00 AM - 7:00 PM,,8811408
"CARRIER CONGREGATIONAL CHURCH","HWY 45 & 5TH STREET","",,"CARRIER",OK,73727,,7:00 AM - 7:00 PM,,8811409
"WYNNEWOOD SENIOR CITIZEN CNTR","804 E. ROBERT S. KERR","",,"WYNNEWOOD",OK,73098,,7:00 AM - 7:00 PM,,8810223
"PAOLI SENIOR CITIZEN CENTER","408 W. DAVIS","",,"PAOLI",OK,73074,,7:00 AM - 7:00 PM,,8810224
"STRATFORD HOUSING AUTH. BLDG.","100 THOMPSON DR.","",,"STRATFORD",OK,74872,,7:00 AM - 7:00 PM,,8810225
"MICHIGAN AVE BAPTIST CHURCH","728 MICHIGAN AVE","",,"CHICKASHA",OK,73018,,7:00 AM - 7:00 PM,,8810230
"COLLEGE HEIGHTS BAPTIST CHURCH","FELLOWSHIP HALL, 1202 W GRAND","",,"CHICKASHA",OK,73018,,7:00 AM - 7:00 PM,,8810231
"VINSON COMMUNITY BUILDING","VINSON COMMUNITY BUILDING","",,"VINSON",OK,73571,,7:00 AM - 7:00 PM,,8810266
"ANTIOCH BAPTIST CHURCH","40022 S COUNTY RD 4460 ","",,"STIGLER",OK,74462,,7:00 AM - 7:00 PM,,8810721
"ENTERPRISE BAPTIST CHURCH","1/2 MI. S.OF HWY.9 ON HW .71","120 W EP 2040",,"ENTERPRISE",OK,74561,,7:00 AM - 7:00 PM,,8810286
"STIGLER HIGH SCHOOL TECH CTR.","1300 N.W. 7TH ST.","",,"STIGLER",OK,74462,,7:00 AM - 7:00 PM,,8810288
"SPAULDING COMMUNITY BUILDING","3835 N. 370 RD","",,"HOLDENVILLE",OK,74848,,7:00 AM - 7:00 PM,,8811756
"ATWOOD NEW FIRE HOUSE","21 N 4TH","",,"ATWOOD",OK,74827,,7:00 AM - 7:00 PM,,8810296
"GERTY COMMUNITY BUILDING","406 ELDER AVE","",,"GERTY",OK,74531,,7:00 AM - 7:00 PM,,8810299
"BLAIR COMMUNITY BUILDING","116 W. MAIN ST.","",,"BLAIR",OK,73526,,7:00 AM - 7:00 PM,,8810310
"RINGLING COMMUNITY BUILDING","105 E. MAIN","",,"RINGLING",OK,73456,,7:00 AM - 7:00 PM,,8810324
"MANNSVILLE  METHODIST CHURCH","602 E CHICKASAW ST","",,"MANNSVILLE",OK,73447,,7:00 AM - 7:00 PM,,8826062
"MILL CREEK COMMUNITY CENTER","105 E. MAIN STREET","",,"MILL CREEK",OK,74856,,7:00 AM - 7:00 PM,,8810331
"PECKHAM FIRE DEPARTMENT","7151 W. CHURCH STREET","",,"NEWKIRK",OK,74647,,7:00 AM - 7:00 PM,,8810350
"PROVIDENCE BAPTIST CHURCH","1301 EAST BRADLEY","",,"PONCA CITY",OK,74601,,7:00 AM - 7:00 PM,,8810358
"OKARCHE HIGHSCHOOL","632 W. OKLAHOMA","",,"OKARCHE",OK,73762,,7:00 AM - 7:00 PM,,8810370
"LINN ENERGY","10529 E 790 RD","",,"KINGFISHER",OK,73750,,7:00 AM - 7:00 PM,,8810558
"HOBART HEAD START","400 N. RANDLETT","",,"HOBART",OK,73651,,7:00 AM - 7:00 PM,,8811231
"GOWEN COMMUNITY CENTER","113 MAIN ST.","",,"GOWEN",OK,74545,,7:00 AM - 7:00 PM,,8810384
"FT. COFFEE COMM. CENTER","16141 COMMUNITY RD.","",,"SPIRO",OK,74959,,7:00 AM - 7:00 PM,,8810395
"UNITE CHURCH ","18471 OLD POCOLA HWY-SPIRO","",,"SPIRO",OK,74959,,7:00 AM - 7:00 PM,,8810396
"AMERICAN LEGION POST #75","29957 MAIN ST","",,"BOKOSHE",OK,74930,,7:00 AM - 7:00 PM,,8811752
"CHURCH OF THE NAZARENE","CORNER OF GRAND AVE ","& HIGHLAND",,"WISTER",OK,74966,,7:00 AM - 7:00 PM,,8810406
"FIRST BAPTIST CHURCH","39497 TEXAS AVE.- HOWE","",,"HOWE",OK,74940,,7:00 AM - 7:00 PM,,8811682
"CARNEY COMMUNITY CENTER","101 S. HWY 177","",,"CARNEY",OK,74832,,7:00 AM - 7:00 PM,,8810425
"WARWICK SCHOOL BUILDING","1/2 E OF 66/177 JCT, 1/4 N.","",,"WARWICK",OK,74834,,7:00 AM - 7:00 PM,,8810427
"NAZARENE CHURCH","1724 E. 1ST AVE.","NORTH OF WILLIAM'S GROCERY",,"CHANDLER",OK,74834,,7:00 AM - 7:00 PM,,8810565
"CHANDLER LIBRARY","1021 MANVEL AVENUE","",,"CHANDLER",OK,74834,,7:00 AM - 7:00 PM,,8810428
"WOODCREST BAPTIST CHURCH","11300 S DOUGLAS BLVD.","",,"GUTHRIE",OK,73044,,7:00 AM - 7:00 PM,,8810446
"PURCELL NEW MISSION HOLINESS C","20578 180TH ST","",,"PURCELL",OK,73080,,7:00 AM - 7:00 PM,,8811922
"NEWCASTLE FREEWILL BAPTIST CH","3133 NW 24TH ST","",,"NEWCASTLE",OK,73065,,7:00 AM - 7:00 PM,,8811923
"GOLDSBY BAPTIST CHURCH","153 W CENTER RD","",,"GOLDSBY",OK,73093,,7:00 AM - 7:00 PM,,8811924
"TRINITY BAPTIST CHURCH","JUST E OF Y","",,"IDABEL",OK,74745,,7:00 AM - 7:00 PM,,8810488
"CHURCH OF CHRIST-BY PASS","HWY 259 S & BYPASS","",,"IDABEL",OK,74745,,7:00 AM - 7:00 PM,,8810489
"TOM CIVIC CENTER","TOM COMMUNITY","",,"TOM",OK,74740,,7:00 AM - 7:00 PM,,8810575
"BROKEN BOW PUBLIC LIBRARY","404 NORTH BROADWAY","",,"BROKEN BOW",OK,74728,,7:00 AM - 7:00 PM,,8810576
"PICKENS VOLUNTEER FIRE DEPT.","PICKENS COMMUNITY","",,"BATTIEST",OK,74722,,7:00 AM - 7:00 PM,,8810679
"WRIGHT CITY COMMUNITY BUILDING","WRIGHT CITY COMMUNITY","",,"WRIGHT CITY",OK,74766,,7:00 AM - 7:00 PM,,8810507
"CIMARRON CLUBHOUSE","36237 S. COUNTY ROAD 229","",,"WAYNOKA",OK,73860,,7:00 AM - 7:00 PM,,8810528
"FAIRVIEW COMMUNITY CENTER","206 E BROADWAY","",,"FAIRVIEW",OK,73737,,7:00 AM - 7:00 PM,,8835614
"OAKLAND CITY HALL","18972 ELIZABETH BLVD","",,"OAKLAND",OK,73446,,7:00 AM - 7:00 PM,,8810532
"FIRST BAPTIST CHURCH/FAMILY LI","109 N. MAIN ST.","",,"KINGSTON",OK,73439,,7:00 AM - 7:00 PM,,8833740
"CHOUTEAU CHURCH OF CHRIST","315 N 6 ST","",,"CHOUTEAU",OK,74337,,7:00 AM - 7:00 PM,,8810545
"LOCUST GROVE CITY HALL","109 E ROSS ST","",,"LOCUST GROVE",OK,74352,,7:00 AM - 7:00 PM,,8810549
"SULPHUR SENIOR CITIZENS","W 13TH & LINDSEY","",,"SULPHUR",OK,73086,,7:00 AM - 7:00 PM,,8810008
"ST. FRANCIS XAVIER CATHOLIC","1313 E 7TH","",,"SULPHUR",OK,73086,,7:00 AM - 7:00 PM,,8810010
"CENTRAL CHURCH OF CHRIST","402 W MAIN ST","",,"HASKELL",OK,74436,,7:00 AM - 7:00 PM,,8810022
"INDIAN CAPITAL TECH CENTER","2403 N 41 ST E","",,"MUSKOGEE",OK,74403,,7:00 AM - 7:00 PM,,8810025
"OKTAHA VOLUNTEER FIRE DEPT.","215 S. MAIN ST.","",,"OKTAHA",OK,74450,,7:00 AM - 7:00 PM,,8823394
"WEBBERS FALLS CITY HALL","HWY 64","",,"WEBBERS FALLS",OK,74470,,7:00 AM - 7:00 PM,,8810586
"PORUM SR CITIZENS CENTER","2ND ST","",,"PORUM",OK,74455,,7:00 AM - 7:00 PM,,8810040
"MARLAND COMMUNITY BLDG.","305 MAIN","",,"MARLAND",OK,74644,,7:00 AM - 7:00 PM,,8810043
"CTY CNTY LIBRARY","224 S PINE","",,"NOWATA",OK,74048,,7:00 AM - 7:00 PM,,8810054
"FIRST BAPTIST CHURCH","800 NORTH ELM STREET","",,"PADEN",OK,74860,,7:00 AM - 7:00 PM,,8825495
"ASSEMBLY OF GOD CHURCH","1700 WEST BROADWAY","",,"OKEMAH",OK,74859,,7:00 AM - 7:00 PM,,8810065
"SOUTHERN PLAZA RETIREMENT COMM","3737 N COLLEGE AVE","",,"BETHANY",OK,73008,,7:00 AM - 7:00 PM,,8811806
"BETHANY 1ST CH OF THE NAZARENE","NW 41ST & N MUELLER","",,"OKLAHOMA CITY",OK,73008,,7:00 AM - 7:00 PM,,8811734
"CHURCH OF THE SAVIOR","5600 NW 63RD ST","",,"OKLAHOMA CITY",OK,73132,,7:00 AM - 7:00 PM,,8811647
"SUNNYLANE FAMILY CHURCH","4220 SE 41ST ST","",,"DEL CITY",OK,73115,,7:00 AM - 7:00 PM,,8811175
"WATERLOO ROAD BAPTIST CHURCH","3100 E WATERLOO RD","",,"EDMOND",OK,73034,,7:00 AM - 7:00 PM,,8811877
"ROSEWOOD MANOR APT CLUBHOUSE","800 S KELLY AVE","",,"EDMOND",OK,73003,,7:00 AM - 7:00 PM,,8811852
"EDMOND CHURCH OF CHRIST","801 S BRYANT AVE","",,"EDMOND",OK,73034,,7:00 AM - 7:00 PM,,8811914
"LIFE CHURCH","4500 E 2ND STREET","",,"EDMOND",OK,73034,,7:00 AM - 7:00 PM,,8811858
"FIRST BAPTIST CHURCH OF EDMOND","1300 SE 33RD STREET","",,"EDMOND",OK,73083,,7:00 AM - 7:00 PM,,8811857
"RESTORATION CHURCH","1228 LOFTIN DR","",,"MIDWEST CITY",OK,73130,,7:00 AM - 7:00 PM,,8811672
"EASTSIDE CHURCH OF CHRIST","916 S DOUGLAS BLVD","",,"MIDWEST CITY",OK,73130,,7:00 AM - 7:00 PM,,8811790
"MWC COMM CH OF THE NAZARENE","10200 SE 15TH ST","",,"MIDWEST CITY",OK,73130,,7:00 AM - 7:00 PM,,8811792
