county_name,municipality,precinct_id,name,address
SUMMERS,HINTON,4,WEST END-CITY GARAGE,"1800 TEMPLE STREET, HINTON, WV 25951"
SUMMERS,HINTON,7,CITY HALL - HINTON TECHNOLOGY CENTER,"301 SUMMERS STREET, HINTON, WV 25951"
SUMMERS,HINTON,9,HINTON AREA ELEM. SCHOOL,"121 PARK AVENUE, HINTON, WV 25951"
SUMMERS,HINTON,11,BELLEPOINT -LIFELINE CHURCH,"505 STOKES DRIVE, HINTON, WV 25951"
SUMMERS,HINTON,12,UPLAND-SCVFD SUBSTATION,"3737 ELK KNOB ROAD, HINTON, WV 25951"
SUMMERS,HINTON,13,SUMMERS CO HOSPITAL CONFERENCE ROOM,"1500 TERRACE STREET, HINTON, WV 25951"
SUMMERS,MEADOW BRIDGE,15,LICK CREEK BAPTIST FELLOWSHIP HALL,"13105 N SR 20, MEADOW BRIDGE, WV 25976"
SUMMERS,SANDSTONE,17,GREEN SULPHUR DIST. VFD,"63 RIVER ROAD, SANDSTONE, WV 25985"
SUMMERS,JUMPING BRANCH,22,JUMPING BRANCH SCHOOL,"6617 BEECH RUN ROAD, JUMPING BRANCH, WV 25969"
SUMMERS,JUMPING BRANCH,23,WHITE OAK-JUMPING BR SCHOOL,"6617 BEECH RUN ROAD, JUMPING BRANCH, WV 25969"
SUMMERS,HINTON,26,MADAMS CREEK MT. OLIVET CHURCH,"145 BIGONY DRIVE, HINTON, WV 25951"
SUMMERS,PIPESTEM,27,PIPESTEM VOL. FIRE DEPARTMENT,"229 BROADWAY ROAD, PIPESTEM, WV 25979"
SUMMERS,TALCOTT,30,TALCOTT SCHOOL,"133 TALCOTT SCHOOL ROAD, TALCOTT, WV 24981"
SUMMERS,PENCE SPRINGS,32,PENCE SPRINGS AIRPORT OFFICE,"113 AIRPORT DRIVE, PENCE SPRINGS, WV 24962"
SUMMERS,HINTON,04A,WEST END-CITY GARAGE,"1800 TEMPLE STREET, HINTON, WV 25951"
TAYLOR,FLEMINGTON,1,WEST TAYLOR ELEMENTARY SCHOOL,"200 MORROW CROSS RD., FLEMINGTON, WV 26347"
TAYLOR,GRAFTON,2,TAYLOR COUNTY MIDDLE SCHOOL,"670 SPRING HILLS RD., GRAFTON, WV 26354"
TAYLOR,FAIRMONT,3,JANES MEMORIAL UM CHURCH,"6500 BEVERLY PIKE, FAIRMONT, WV 26554"
TAYLOR,GRAFTON,4,CALVARY BAPTIST CHURCH,"66 CALVARY LANE, GRAFTON, WV 26354"
TAYLOR,FLEMINGTON,5,WEST TAYLOR ELEMENTARY SCHOOL,"200 MORROW CROSS RD., FLEMINGTON, WV 26347"
TAYLOR,GRAFTON,6,TAYLOR COUNTY SENIOR CENTER,"52 TRAP SPRINGS RD., GRAFTON, WV 26354"
TAYLOR,GRAFTON,9,ANNA JARVIS ELEMENTARY SCHOOL,"650 N PIKE ST, GRAFTON, WV 26354"
TAYLOR,GRAFTON,10,WILSON RIDGE CHURCH OF CHRIST,"669 WILSON RIDGE RD., GRAFTON, WV 26354"
TAYLOR,THORNTON,11,THORNTON SCHOOL,"48 IRONTOWN RD.,  , THORNTON, WV 26354"
TAYLOR,Grafton,12,ANNA JARVIS SCHOOL,"650 N. Pike St., Grafton, WV 26354"
TAYLOR,GRAFTON,14,FETTERMAN METHODIST CHURCH,"41 COUNTRY CLUB RD., GRAFTON, WV 26354"
TAYLOR,FLEMINGTON,17,FLEMINGTON ELEMENTARY SCHOOL,"824 SIMPSON RD., FLEMINGTON, WV 26347"
TAYLOR,ROSEMONT,19,BAILEY METHODIST CHURCH,"63 BAILEY CHURCH RD., ROSEMONT, WV 26424"
TAYLOR,Grafton,23,GRAFTON CITY BUILDING,"1 W. Main St., Grafton, WV 26354"
TAYLOR,GRAFTON,25,BLUEVILLE NAZARENE CHURCH,"169 VICTORY AVE., GRAFTON, WV 26354"
TAYLOR,GRAFTON,26,GRAFTON CITY BUILDING,"1 W. MAIN ST., GRAFTON, WV 26354"
TAYLOR,GRAFTON,29,GRAFTON HIGH SCHOOL ,"400 YATES AVE., GRAFTON, WV 26354"
TAYLOR,Grafton,31,TAYLOR COUNTY LIBRARY,"200 Beech St., Grafton, WV 26354"
TAYLOR,GRAFTON,36,PARKVIEW NAZARENE CHURCH,"1082 PARKVIEW RD., GRAFTON, WV 26354"
TUCKER,HENDRICKS,1,HAMRICK PSD,"70 SECOND STREET, HENDRICKS, WV 26271"
TUCKER,HAMBLETON,2,HAMBLETON CITY HALL,"105 FIFTH STREET, HAMBLETON, WV 26269"
TUCKER,PARSONS,3,ST. JOHNS CHURCH,"107 RIVER STREET, PARSONS, WV 26287"
TUCKER,PARSONS,4,TUCKER CO COURTHOUSE,"215 FIRST STREET, PARSONS, WV 26287"
TUCKER,PARSONS,5,BOARD OF EDUCATION,"501 CHESTNUT STREET, PARSONS, WV 26287"
TUCKER,PARSONS,10,SYCAMORE GROVE CHURCH,"219 BULL RUN ROAD, PARSONS, WV 26287"
TUCKER,DAVIS,12,DAVIS CITY HALL,"505 WILLIAM AVE, DAVIS, WV 26260"
TUCKER,RED CREEK,14,FLANAGAN HILL,"90 BUTCHERS RIDGE ROAD, RED CREEK, WV 26289"
TUCKER,DAVIS,15,CANAAN VALLEY FIRE HALL,"6563 APPALACHIAN HIGHWAY, DAVIS, WV 26260"
TUCKER,THOMAS,16,THOMAS CITY HALL,"307 SPRUCE STREET, THOMAS, WV 26292"
TUCKER,PARSONS,24,ST. GEORGE UM CHURCH,"45 MINEARS MILL RUN ROAD, PARSONS, WV 26287"
TYLER,ALMA,1,VALLEY GRANGE,"8967 MIDDLE ISLAND RD, ALMA, WV 26320"
TYLER,MIDDLEBOURNE,2,MIDDLEBOURNE FIRE HALL,"311 MAIN STREET, MIDDLEBOURNE, WV 26175"
TYLER,MIDDLEBOURNE,3,BOARD OF EDUCATION,"114 DODD STREET, MIDDLEBOURNE, WV 26149"
TYLER,SISTERSVILLE,4,TYLER CONSOLIDATED HIGH SCHOOL,"1993 SILVER KNIGHT DRIVE, SISTERSVILLE, WV 26175"
TYLER,SISTERSVILLE,5,SISTERSVILLE CHURCH OF CHRIST,"219 OXFORD STREET, SISTERSVILLE, WV 26175"
TYLER,SISTERSVILLE,6,SISTERSVILLE METHODIST CHURCH,"610 MAIN STREET, SISTERSVILLE, WV 26175"
TYLER,PADEN CITY,8,PADEN CITY (WETZEL-TYLER HEALTH DEPT.),"425 S 4TH AVENUE, PADEN CITY, WV 26159"
TYLER,WICK,9,WICK PRECINCT,"513 JEMISON HILL RD, WICK, WV 26135"
TYLER,MIDDLEBOURNE,10,BOREMAN SCHOOL,"51 BOREMAN SCHOOL ROAD, MIDDLEBOURNE, WV 26149"
TYLER,FRIENDLY,11,FRIENDLY COMMUNITY BUILDING,"8091 ENERGY HIGHWAY, FRIENDLY, WV 26146"
UPSHUR,ROCK CAVE,4,ARLINGTON COMMUNITY BLDG,"15801 RT 20 SOUTH RD, ROCK CAVE, WV 26234"
UPSHUR,ROCK CAVE,6,ROCK CAVE GRADE SCHOOL,"12292 RT 20 SOUTH RD, ROCK CAVE, WV 26234"
UPSHUR,SELBYVILLE,7,SELBYVILLE FIRE DEPARTMENT,"264 BROOKS HILL RD, SELBYVILLE, WV 26236"
UPSHUR,BUCKHANNON,8,BUCKHANNON ACADEMY SCHOOL,"16 COLLEGE AVE, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,9,COURTHOUSE ANNEX,"38 W MAIN ST, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,12,VO TECH SCHOOL,"208 MORTON AVE, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,14,BUCKHANNON ACADEMY SCHOOL,"16 COLLEGE AVE, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,16,BRUSHY FORK COMMUNITY BLDG,"649 BRUSHY FORK RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,18,VO TECH SCHOOL,"208 MORTON AVE, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,19,BU MIDDLE SCHOOL,"553 RT 20 SOUTH RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,20,BU MIDDLE SCHOOL,"553 RT 20 SOUTH RD, BUCKHANNON, WV 26201"
UPSHUR,FRENCH CREEK,25,FRENCH CREEK SCHOOL,"7619 RT 20 SOUTH RD, FRENCH CREEK, WV 26218"
UPSHUR,FRENCH CREEK,27,FRENCH CREEK SCHOOL,"7619 RT 20 SOUTH RD, FRENCH CREEK, WV 26218"
UPSHUR,BUCKHANNON,33,EXCELSIOR COMMUNITY BLDG,"2296 VEGAN RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,35,UNION DISTRICT SCHOOL,"481 HEAVNER GROVE RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,37,UNION DISTRICT SCHOOL,"481 HEAVNER GROVE RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,38,HODGESVILLE GRADE SCHOOL,"918 TETER RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,39,HODGESVILLE GRADE SCHOOL,"918 TETER RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,40,BU MIDDLE SCHOOL,"553 RT 20 SOUTH RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,44,BU MIDDLE SCHOOL,"553 RT 20 SOUTH RD, BUCKHANNON, WV 26201"
UPSHUR,BUCKHANNON,47,WASHINGTON DIST SCHOOL,"5078 TALLMANSVILLE RD, BUCKHANNON, WV 26201"
WAYNE,FORT GAY,1,FORT GAY PRE-K - 8,"1 VIKING DRIVE, FORT GAY, WV 25514"
WAYNE,PRICHARD,5,PRICHARD ELEMENTARY ,"500 PRICHARD ROAD, PRICHARD, WV 25555"
WAYNE,FORT GAY,6,FORT GAY PRE-K - 8,"1 VIKING DRIVE, FORT GAY, WV 25514"
WAYNE,CEREDO,12,CEREDO TOWN HALL,"700 B STREET, CEREDO, WV 25507"
WAYNE,KENOVA,13,KENOVA VOL. FIRE DEPT,"1600 PINE STREET, KENOVA, WV 25530"
WAYNE,KENOVA,14,BUFFALO ELEMENTARY-N END ,"331 BUFFALO CREEK RD , KENOVA, WV 25530"
WAYNE,KENOVA,16,Kenova Vol. Fire Dept.,"1600 PINE STREET, KENOVA, WV 25530"
WAYNE,KENOVA,17,BUFFALO ELEMENTARY ,"331 BUFFALO CREEK RD , KENOVA, WV 25530"
WAYNE,PRICHARD ,18,PRICHARD ELEMENTARY GYM,"500  PRICHARD ROAD, PRICHARD , WV 25555"
WAYNE,KENOVA,19,BISON CENTER ,"330 BUFFALO CREEK RD , KENOVA, WV 25530"
WAYNE,KENOVA,20,KENOVA VOL. FIRE DEPT.,"1600 PINE STREET, KENOVA, WV 25530"
WAYNE,KENOVA,21,Kenova Vol. Fire Dept.,"1600 PINE STREET, KENOVA, WV 25530"
WAYNE,LAVALETTE,22,LAVALETTE WOMANS CLUB ,"4796 SMITH ST., LAVALETTE, WV 25535"
WAYNE,GENOA,30,GENOA ELEMENTARY,"21269 RT 152 , GENOA, WV 25517"
WAYNE,FORT GAY ,31,THOMPSON CENTER ,"2561 MILL CREEK RD, FORT GAY , WV 25514"
WAYNE,CRUM,34,CRUM PRE-K -  8  GYM,"150 SCHOOL STREET, CRUM, WV 25669"
WAYNE,DUNLOW ,36,DUNLOW ELEMENTARY ,"32800 RT 152 , DUNLOW , WV 25511"
WAYNE,CRUM,37,CRUM PRE-K - 8  CAFE',"150 SCHOOL STREET , CRUM, WV 25669"
WAYNE,EAST LYNN,41,EAST LYNN ELEMENTARY CAFE' ,"19594 EAST LYNN ROAD, EAST LYNN, WV 25512"
WAYNE,EAST LYNN,42,ELDON PERRY STORE ,"7909 BEECH FORK RD , EAST LYNN, WV 25512"
WAYNE,EAST LYNN,45,EAST LYNN ELEMENTARY CAFE' ,"19594 EAST LYNN ROAD, EAST LYNN, WV 25512"
WAYNE,HUNTINGTON,48,LAVALETTE FIRE STATION ,"4502 5TH STREET ROAD, HUNTINGTON, WV 25701"
WAYNE,LAVALETTE,49,LAVALETTE ELEMENTARY ,"1150 BEECH FORK RD , LAVALETTE, WV 25535"
WAYNE,WAYNE ,50,WAYNE MIDDLE SCHOOL ,"200 PIONEER RD, WAYNE , WV 25570"
WAYNE,WAYNE,51,WAYNE COMMUNITY CENTER,"1224 RT. 152, WAYNE, WV 25570"
WAYNE,WAYNE,52,CROCKETT/BOOTEN FELLOWSHIP HALL ,"3250 MILLERS FORK RD , WAYNE, WV 25570"
WAYNE,WAYNE,53,WAYNE HIGH SCHOOL CAFE',"100 PIONEER RD, WAYNE, WV 25570"
WAYNE,WAYNE,54,WAYNE COMMUNITY CENTER,"1224 RT. 152, WAYNE, WV 25570"
WAYNE,HUNTINGTON,56,SPRING VALLEY ACADEMIC CENTER ,"1 TIMBER WOLF DRIVE, HUNTINGTON, WV 25701"
WAYNE,HUNTINGTON,57,LAVALETTE FIRE STATION ,"4502 5TH ST RD, HUNTINGTON, WV 25701"
WAYNE,HUNTINGTON,59,KELLOGG ELEMENTARY,"4415 PIEDMONT RD , HUNTINGTON, WV 25701"
WAYNE,HUNTINGTON,60,VINSON MIDDLE SCHOOL ,"3851 PIEDMONT RD , HUNTINGTON, WV 25704"
WAYNE,HUNTINGTON,61,OLD WESTMORELAND MIDDLE SCHOOL ,"3609 HUGHES STREET, HUNTINGTON, WV 25701"
WAYNE,HUNTINGTON,62,SPRING VALLEY ACADEMIC CENTER,"1 TIMBER WOLF DRIVE , HUNTINGTON, WV 25701"
WAYNE,HUNTINGTON,63,OLD WESTMORELAND MIDDLE SCHOOL,"3609 HUGHES STREET , HUNTINGTON, WV 25701"
WEBSTER,WEBSTER SPRINGS,2,SENECA HEALTH SERVICES BUILDING,"70 PARCOAL ROAD, WEBSTER SPRINGS, WV 26288"
WEBSTER,WEBSTER SPRINGS,3,BOLAIR PUB. SER. DIST. BLDG.,"2199 WEBSTER ROAD, WEBSTER SPRINGS, WV 26288"
WEBSTER,WEBSTER SPRINGS,4,WS ELEMENTARY SCHOOL,"55 RIVER DRIVE, WEBSTER SPRINGS, WV 26288"
WEBSTER,DIANA,5,DIANA EAGLES COMM. CENTER,"90 EAGLE LANE, DIANA, WV 26217"
WEBSTER,WEBSTER SPRINGS,8,WS ELEMENTARY SCHOOL,"55 RIVER DRIVE, WEBSTER SPRINGS, WV 26288"
WEBSTER,UPPER GLADE,10,WEBSTER COUNTY HIGH SCHOOL,"101 HIGHLANDER DRIVE, UPPER GLADE, WV 26266"
WEBSTER,COWEN,15,GLADE ELEMENTARY SCHOOL,"25 MILL STREET, COWEN, WV 26206"
WEBSTER,ERBACON,18,ERBACON COMMUNITY BUILDING,"5686 ERBACON ROAD, ERBACON, WV 26203"
WEBSTER,COWEN,21,GLADE ELEMENTARY SCHOOL,"25 MILL STREET, COWEN, WV 26206"
WEBSTER,CAMDEN ON GAULEY,22,CAMDEN WATER WORKS BUILDING,"9580 WEBSTER ROAD, CAMDEN ON GAULEY, WV 26208"
WEBSTER,UPPER GLADE,23,WEBSTER COUNTY HIGH SCHOOL,"101 HIGHLANDER DRIVE, UPPER GLADE, WV 26266"
WEBSTER,HACKER VALLEY,24,HACKER VALLEY GRADE SCHOOL,"60 SCHOOL LOOP ROAD, HACKER VALLEY, WV 26222"
WEBSTER,DIANA,27,DIANA EAGLES COMM. CENTER,"90 EAGLE LANE, DIANA, WV 26217"
WEBSTER,WEBSTER SPRINGS,29,JUMBO COMMUNITY BUILDING,"13 LAUREL FORK ROAD, WEBSTER SPRINGS, WV 26288"
WETZEL,WILEYVILLE,4,WILEYVILLE FIRE DEPARTMENT,"11 FAIRVIEW RIDGE RD, WILEYVILLE, WV 26581"
WETZEL,LITTLETON,5,LITTLETON CATHOLIC CHURCH,"2501 SUGAR RUN RD, LITTLETON, WV 26581"
WETZEL,HUNDRED,10,HUNDRED HIGH SCHOOL,"3490 HORNET HIGHWAY, HUNDRED, WV 26575"
WETZEL,PORTERS FALLS,15,RAYMOND LASURE HOME,"66 STORE LANE, PORTERS FALLS, WV 26162"
WETZEL,READER,16,READER- SHORTLINE SCHOOL,"9817 SHORTLINE HIGHWAY, READER, WV 26167"
WETZEL,NEW MARTINSVILLE,18,BILLY HOWELL SR GARAGE,"10121 MOUNTAINEER HIGHWAY, NEW MARTINSVILLE, WV 26155"
WETZEL,PINE GROVE,21,VALLEY HIGH SCHOOL,"44 LUMBERJACK LANE, PINE GROVE, WV 26419"
WETZEL,JACKSONBURG,24,JACKSONBURG FIRE DEPT,"93 BUFFALO RUN RD, JACKSONBURG, WV 26377"
WETZEL,SMITHFIELD,27,MOBLEY SCHOOL HOUSE,"11974 NORTH FORK RD, SMITHFIELD, WV"
WETZEL,FOLSOM,29,FOLSOM FIRE DEPARTMENT,"28372 SHORTLINE HIGHWAY, FOLSOM, WV 26348"
WETZEL,NEW MARTINSVILLE,33,CROSSROADS COMM NAZARENE CHURCH,"400 N MAIN ST, NEW MARTINSVILLE, WV 26155"
WETZEL,NEW MARTINSVILLE,36,BOARD OF EDUCATION,"333 FOUNDRY ST, NEW MARTINSVILLE, WV 26155"
WETZEL,PADEN CITY,38,CITY BUILDING,"208 WEST MAIN ST, PADEN CITY, WV 26159"
WETZEL,PADEN CITY,39,PADEN CITY GRADE SCHOOL,"510 NORTH 2ND AVE, PADEN CITY, WV 26159"
WETZEL,NEW MARTINSVILLE,40,DANNY WESTFALL'S GARAGE,"2839 DOOLIN RUN RD, NEW MARTINSVILLE, WV 26155"
WETZEL,NEW MARTINSVILLE,42,LUTHERAN CHURCH,"196 NORTH ST RT 2, NEW MARTINSVILLE, WV 26155"
WETZEL,NEW MARTINSVILLE,43,NEW MARTINSVILLE CH. OF GOD,"1249 NORTH ST RT 2, NEW MARTINSVILLE, WV 26155"
WETZEL,NEW MARTINSVILLE,44,TRINITY PRESBYTERIAN CHURCH,"307 MCELDOWNEY AVE, NEW MARTINSVILLE, WV 26155"
WETZEL,PROCTOR,45,GRANDVIEW DOOLIN PSD OFFICE,"120 PLUM ST, PROCTOR, WV 26055"
WETZEL,PROCTOR,46,GRANDVIEW FIRE DEPARTMENT,"7847 PROCTOR CREEK RD, PROCTOR, WV 26055"
WETZEL,NEW MARTINSVILLE,48,NEW MARTINSVILLE SCHOOL,"20 EAST BENJAMIN DR, NEW MARTINSVILLE, WV 26155"
WETZEL,NEW MARTINSVILLE,50,CAREER CENTER,"2213 MOUNTAINEER HIGHWAY, NEW MARTINSVILLE, WV 26155"
WIRT,CRESTON ,1,BURNING SPRINGS,"340 ANNS RUN RD, CRESTON , WV 26141"
WIRT,BROHARD,2,MUNDAY,"108 FREED RD., BROHARD, WV 26138"
WIRT,ELIZABETH,7,ELIZABETH,"411 MULBERRY ST., ELIZABETH, WV 26143"
WIRT,PALESTINE,8,PALESTINE,"9131 PALESTINE RD., PALESTINE, WV 26160"
WIRT,ELIZABETH,11,NEWARK,"4362 NEWARK RD., ELIZABETH, WV 26143"
WIRT,PALESTINE,12,PEE WEE,"5131 GARFIELD RD., PALESTINE, WV 26160"
WIRT,ELIZABETH,17,MORRISTOWN,"5867 TUCKERS CREEK RD., ELIZABETH, WV 26143"
WIRT,ELIZABETH,07A,NORTH ELIZABETH,"438 SCHOOLVIEW ST., ELIZABETH, WV 26143"
WIRT,ELIZABETH,11A,CENTER HILL,"8881 ELIZABETH PIKE, ELIZABETH, WV 26143"
WOOD,PARKERSBURG,8,PARKERSBURG CITY BUILDING,"1 GOVERNMENT SQUARE, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,10,GOOD SHEPHERD CHURCH,"903 CHARLES ST, PARKERSBURG, WV"
WOOD,PARKERSBURG,13,JEFFERSON SCHOOL,"1103 PLUM ST, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,16,16TH ST FIRE STATION,"500 16TH ST, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,19,EMMANUEL BAPTIST CHURCH,"1710 23RD STREET, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,27,CRISS SCHOOL/GYM,"2800 22ND ST, PARKERSBURG, WV"
WOOD,PARKERSBURG,29,PKSBG HIGH SCHOOL/CAFE,"2101 DUDLEY AVE, PARKERSBURG, WV"
WOOD,PARKERSBURG,32,MADISON SCHOOL,"1426 32ND ST, PARKERSBURG, WV"
WOOD,PARKERSBURG,33,BEECHWOOD PRESBYTERIAN CHURCH,"703 30TH ST, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,35,PKSBG/WOOD COUNTY LIBRARY,"3100 EMERSON AVE, PARKERSBURG, WV 26104"
WOOD,PARKERSBURG,36,EMERSON SCHOOL/GYM,"1605 36TH ST, PARKERSBURG, WV"
WOOD,PARKERSBURG,37,HAMILTON MIDDLE SCHOOL/GYM,"3501 CADILLAC DR, PARKERSBURG, WV"
WOOD,PARKERSBURG,38,CALVARY MEMORIAL CHURCH,"607 WAYSIDE FARM RD, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,40,WORTHINGTON SCHOOL/CAFE,"2500 36TH ST, PARKERSBURG, WV"
WOOD,VIENNA,41,VIENNA LIBRARY,"2300 RIVER RD, VIENNA, WV 26105"
WOOD,VIENNA,45,VIENNA SCHOOL/GYM,"700 41ST ST, VIENNA, WV"
WOOD,VIENNA,46,GREENMONT SCHOOL/RIVER ENT,"209 58TH ST, VIENNA, WV"
WOOD,VIENNA,47,FELLOWSHIP BAPTIST CHURCH,"3300 ROSEMAR ROAD, VIENNA, WV"
WOOD,WILLIAMSTOWN,48,BOAZ LIONS CLUB,"315 VALLEY MANOR LN, WILLIAMSTOWN, WV 26187"
WOOD,PARKERSBURG,49,MOV AIRPORT/CAP BUILDING,"554 AIRPORT RD, PARKERSBURG, WV"
WOOD,WILLIAMSTOWN,50,WILLIAMSTOWN ELEM SCHOOL/GYM,"418 WILLIAMS AVE, WILLIAMSTOWN, WV"
WOOD,WILLIAMSTOWN,51,WILLIAMSTOWN ELEM SCHOOL/GYM,"418 WILLIAMS AVE, WILLIAMSTOWN, WV"
WOOD,WILLIAMSTOWN,52,WILLIAMSTOWN CITY BLDG,"100 W 5TH ST, WILLIAMSTOWN, WV"
WOOD,PARKERSBURG,53,UNION VALLEY BAPTIST CHURCH,"3349 OLD ST MARYS PIKE, PARKERSBURG, WV"
WOOD,WAVERLY,54,WAVERLY SCHOOL/GYM,"422 VIRGINIA ST, WAVERLY, WV 26184"
WOOD,DAVISVILLE,56,MURPHYTOWN DAV,"938 LITTLE STILLWELL RD, DAVISVILLE, WV"
WOOD,PARKERSBURG,57,WVUP-WCE BUILDING,"300 CAMPUS DRIVE, PARKERSBURG, WV 26101"
WOOD,DAVISVILLE,58,KANAWHA SCHOOL/CAFE,"6465 STAUNTON TPK, DAVISVILLE, WV"
WOOD,DAVISVILLE,60,KANAWHA SCHOOL/CAFE,"6465 STAUNTON TPK, DAVISVILLE, WV"
WOOD,WAVERLY,61,DEERWALK VOL FIRE DEPT,"9382 DEERWALK HWY, WAVERLY, WV"
WOOD,WASHINGTON,62,WASHINGTON COMM BLDG,"10675 DUPONT RD, WASHINGTON, WV 26181"
WOOD,PARKERSBURG,63,BLENNERHASSETT MIDDLE SCHOOL,"444 JEWELL RD, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,64,BLENNERHASSETT ELEM SCHOOL,"444 JEWELL RD, PARKERSBURG, WV"
WOOD,PARKERSBURG,67,LUBECK SCHOOL/GYM,"206 LUBECK RD, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,69,FRANKLIN SCHOOL,"1511 DIVISION ST EXT, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,71,FAIRPLAINS SCHOOL,"615 BROADWAY AVE, PARKERSBURG, WV"
WOOD,PARKERSBURG,74,FRANKLIN SCHOOL,"1511 DIVISION ST EXT, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,75,FAIRPLAINS ELEMENTARY,"615 BROADWAY AVE, PARKERSBURG, WV"
WOOD,PARKERSBURG,77,EDISON MIDDLE SCHOOL,"1201 HILLCREST ST, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,78,GRACE GOSPEL CHURCH,"6239 PIKE ST, PARKERSBURG, WV"
WOOD,MINERAL WELLS,79,RODEWAY INN,"161 HOSPITALITY LN, MINERAL WELLS, WV 26150"
WOOD,WASHINGTON,81,HOPEWELL CHURCH OF CHRIST,"6985 HARRIS HIGHWAY, WASHINGTON, WV 26181"
WOOD,BELLEVILLE,82,BELLEVILLE COMM CENTER,"38 ROBINHOOD RD, BELLEVILLE, WV 26133"
WOOD,BELLEVILLE,84,POND CREEK VOL FIRE DEPT,"6096 POND CREEK RD, BELLEVILLE, WV 26133"
WOOD,ROCKPORT,85,ROCKPORT CHURCH OF CHRIST,"7173 SOUTHERN HWY, ROCKPORT, WV 26169"
WOOD,MINERAL WELLS,86,MINERAL WELLS SCHOOL/GYM,"1776 ELIZABETH PIKE, MINERAL WELLS, WV 26150"
WOOD,MINERAL WELLS,87,MINERAL WELLS SCHOOL/CAFE,"1776 ELIZABETH PIKE, MINERAL WELLS, WV 26150"
WOOD,MINERAL WELLS,88,MINERAL WELLS SCHOOL/GYM,"1776 ELIZABETH PIKE, MINERAL WELLS, WV 26150"
WOOD,MINERAL WELLS,89,MINERAL WELLS SCHOOL/CAFE,"1776 ELIZABETH PIKE, MINERAL WELLS, WV 26150"
WOOD,PARKERSBURG,34A,VANDEVENDER MIDDLE SCHOOL,"918 31ST ST, PARKERSBURG, WV"
WOOD,PARKERSBURG,36B,HAMILTON MIDDLE SCHOOL/GYM,"3501 CADILLAC DR, PARKERSBURG, WV"
WOOD,PARKERSBURG,37A,CRISS SCHOOL/GYM,"2800 22ND ST, PARKERSBURG, WV"
WOOD,VIENNA,40A,ROSEMAR UM CHURCH,"1272 ROSEMAR ROAD, VIENNA, WV"
WOOD,VIENNA,41U,VIENNA LIBRARY,"2300 RIVER RD, VIENNA, WV 26105"
WOOD,VIENNA,42A,NEALE SCHOOL/GYM,"2305 GRAND CENTRAL AVE, VIENNA, WV"
WOOD,VIENNA,43A,NEALE SCHOOL/GYM,"2305 GRAND CENTRAL AVE, VIENNA, WV"
WOOD,VIENNA,45A,VIENNA SCHOOL/CAFE,"700 41ST ST, VIENNA, WV"
WOOD,VIENNA,46B,GREENMONT SCHOOL/RIVER ENT,"209 58TH ST, VIENNA, WV"
WOOD,PARKERSBURG,49A,NEW HOPE BAPTIST CHURCH,"1777 ROSEMAR RD, PARKERSBURG, WV"
WOOD,PARKERSBURG,53A,UNION VALLEY BAPTIST CHURCH,"3349 OLD ST MARYS PIKE, PARKERSBURG, WV"
WOOD,WAVERLY,54A,WAVERLY SCHOOL/GYM,"422 VIRGINIA ST, WAVERLY, WV 26184"
WOOD,PARKERSBURG,56A,RED HILL UM CHURCH/BASEMENT,"162 RED HILL CHURCH RD, PARKERSBURG, WV"
WOOD,PARKERSBURG,57A,WVUP-WCE BUILDING,"300 CAMPUS DRIVE, PARKERSBURG, WV 26101"
WOOD,WASHINGTON,62A,WASHINGTON COMM BLDG,"10675 DUPONT RD, WASHINGTON, WV 26181"
WOOD,PARKERSURG,63A,BLENNERHASSETT ELEM SCHOOL,"444 JEWELL RD, PARKERSURG, WV 26101"
WOOD,PARKERSBURG,63B,BLENNERHASSETT MIDDLE SCHOOL,"444 JEWELL RD, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,67A,LUBECK  SCHOOL/GYM,"206 LUBECK RD, PARKERSBURG, WV 26101"
WOOD,PARKERSBURG,71U,FAIRPLAINS SCHOOL,"615 BROADWAY AVE, PARKERSBURG, WV"
