state,jurisdiction_type,jurisdiction,county_name,county_fips,municipality,ward,precinct_id,name,address,ghost_precinct
LA,parish,ASSUMPTION,ASSUMPTION,22007,PIERRE PART,08,01 A,ASSUMPTION PARISH LIBRARY-PIERRE PART,"2800 HWY 70 SOUTH, PIERRE PART",
LA,parish,ASSUMPTION,ASSUMPTION,22007,PIERRE PART,09,01,PIERRE PART MIDDLE SCHOOL,"3321 HWY 70 SOUTH, PIERRE PART",
LA,parish,ASSUMPTION,ASSUMPTION,22007,PIERRE PART,09,01 A,PIERRE PART MIDDLE SCHOOL,"3321 HWY 70 SOUTH, PIERRE PART",
LA,parish,AVOYELLES,AVOYELLES,22009,EFFIE,01,01,LAFARGUE ELEMENTARY SCHOOL GYM,"3336 HWY 107, EFFIE",
LA,parish,AVOYELLES,AVOYELLES,22009,EFFIE,01,02,LAFARGUE ELEMENTARY SCHOOL GYM,"3336 HWY 107, EFFIE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,01,03,FIFTH WARD K-C HALL,"2573 HWY 1, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,01,MARKSVILLE FIRE STA COMM CTR,"512 N MAIN ST, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,02,MONCLA CATHOLIC CHURCH HALL,"322 COMMUNITY CENTER RD, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,02A,MONCLA CATHOLIC CHURCH HALL,"322 COMMUNITY CENTER RD, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,02B,MONCLA CATHOLIC CHURCH HALL,"322 COMMUNITY CENTER RD, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,02C,MARKSVILLE CHURCH OF THE NAZARENE,"4194 HWY 1192, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,02D,MONCLA CATHOLIC CHURCH HALL,"322 COMMUNITY CENTER RD, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,02F,MARKSVILLE CHURCH OF THE NAZARENE,"4194 HWY 1192, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,03A,ST GENEVIEVE'S COMMUNITY CTR,"4052 HWY 452, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,04,MARKSVILLE HIGH SCHOOL,"407 W WADDILL ST, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,04A,MARKSVILLE HIGH SCHOOL,"407 W WADDILL ST, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,05,MARKSVILLE CHURCH OF THE NAZARENE,"4194 HWY 1192, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,05E,ST GENEVIEVE'S COMMUNITY CTR,"4052 HWY 452, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,07,SENIOR CITIZEN CENTER,"224 S PRESTON ST, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,02,08,KNIGHTS OF PETER CLAVER HALL,"312 CATHERINE ST, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MANSURA,03,01,MANSURA FIRE STATION,"1808 L'EGLISE ST, MANSURA",
LA,parish,AVOYELLES,AVOYELLES,22009,MANSURA,03,01B,NEW LIFE ASSEMBLY OF GOD,"7320 HWY 1, MANSURA",
LA,parish,AVOYELLES,AVOYELLES,22009,MANSURA,03,03,NEW LIFE ASSEMBLY OF GOD,"7320 HWY 1, MANSURA",
LA,parish,AVOYELLES,AVOYELLES,22009,HESSMER,04,01,HESSMER TOWN HALL,"4142 BORDELON ST, HESSMER",
LA,parish,AVOYELLES,AVOYELLES,22009,HESSMER,04,02,HESSMER FIRE DEPARTMENT,"4143 E MAIN ST, HESSMER",
LA,parish,AVOYELLES,AVOYELLES,22009,HESSMER,04,02A,HESSMER FIRE DEPARTMENT,"4143 E MAIN ST, HESSMER",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,05,01,FIFTH WARD K-C HALL,"2573 HWY 1, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,05,01A,MARKSVILLE HIGH SCHOOL,"407 W WADDILL ST, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,BORDELONVILLE,06,01A,BORDELONVILLE VOL FIRE DEPT,"4475 HWY 451, BORDELONVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MARKSVILLE,06,02,ST GENEVIEVE'S COMMUNITY CTR,"4052 HWY 452, MARKSVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MOREAUVILLE,06,02A,BIG BEND POST OFFICE MUSEUM,"8554 HWY 451, MOREAUVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,SIMMESPORT,07,01,SIMMESPORT TOWN HALL,"372 MISSION DR, SIMMESPORT",
LA,parish,AVOYELLES,AVOYELLES,22009,SIMMESPORT,07,03,VFW POST 7643,"509 NORWOOD ST, SIMMESPORT",
LA,parish,AVOYELLES,AVOYELLES,22009,MOREAUVILLE,07,03B,BIG BEND POST OFFICE MUSEUM,"8554 HWY 451, MOREAUVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,PLAUCHEVILLE,08,01,PLAUCHEVILLE COMMUNITY CENTER,"151 HWY 1181, PLAUCHEVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,GOUDEAU,08,02A,GOUDEAU CATHOLIC CHURCH HALL,"4604 HWY 361, GOUDEAU",
LA,parish,AVOYELLES,AVOYELLES,22009,DUPONT,08,02B,DUPONT FIRE SUB-STATION,"7308 HWY 107, DUPONT",
LA,parish,AVOYELLES,AVOYELLES,22009,PLAUCHEVILLE,08,03,DUPONT CATHOLIC CHURCH HALL,"5765 HWY 107 S, PLAUCHEVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,PLAUCHEVILLE,08,03A,PLAUCHEVILLE COMMUNITY CENTER,"151 HWY 1181, PLAUCHEVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,COTTONPORT,09,01A,COTTONPORT COMMUNITY CTR,"939 BRYAN ST, COTTONPORT",
LA,parish,AVOYELLES,AVOYELLES,22009,EVERGREEN,09,02,CHURCH OF THE LITTLE FLOWER,"2912 MAIN ST, EVERGREEN",
LA,parish,AVOYELLES,AVOYELLES,22009,EVERGREEN,09,02A,CHURCH OF THE LITTLE FLOWER,"2912 MAIN ST, EVERGREEN",
LA,parish,AVOYELLES,AVOYELLES,22009,COTTONPORT,09,03,COTTONPORT COMMUNITY CTR,"939 BRYAN ST, COTTONPORT",
LA,parish,AVOYELLES,AVOYELLES,22009,COTTONPORT,09,04,COTTONPORT COMMUNITY CTR,"939 BRYAN ST, COTTONPORT",
LA,parish,AVOYELLES,AVOYELLES,22009,HESSMER,09,04B,HESSMER FIRE DEPARTMENT,"4143 E MAIN ST, HESSMER",
LA,parish,AVOYELLES,AVOYELLES,22009,COTTONPORT,09,05B,COTTONPORT COMMUNITY CTR,"939 BRYAN ST, COTTONPORT",
LA,parish,AVOYELLES,AVOYELLES,22009,BUNKIE,10,02,BUNKIE COURTROOM,"107 W OAK ST, BUNKIE",
LA,parish,AVOYELLES,AVOYELLES,22009,BUNKIE,10,02A,BUNKIE COURTROOM,"107 W OAK ST, BUNKIE",
LA,parish,AVOYELLES,AVOYELLES,22009,BUNKIE,10,03A,COUNCIL ON AGING BLDG,"312 PERSHING HWY, BUNKIE",
LA,parish,AVOYELLES,AVOYELLES,22009,BUNKIE,10,04,BUNKIE HIGH SCHOOL,"435 EVERGREEN ST, BUNKIE",
LA,parish,AVOYELLES,AVOYELLES,22009,MOREAUVILLE,11,01,MOREAUVILLE COMMUNITY CENTER,"343 TASSIN ST, MOREAUVILLE",
LA,parish,AVOYELLES,AVOYELLES,22009,MOREAUVILLE,11,02A,MOREAUVILLE COMMUNITY CENTER,"343 TASSIN ST, MOREAUVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,FIELDS,00,01,HYATT COMMUNITY CTR,"6249 HWY 109, FIELDS",
LA,parish,BEAUREGARD,BEAUREGARD,22011,MERRYVILLE,00,02,POLICE JURY STORAGE YARD,"338 SPIKES CEMETERY RD, MERRYVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,MERRYVILLE,00,03,BIVENS FIRE STATION,"5163 HWY 389, MERRYVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,MERRYVILLE,00,04,MERRYVILLE COMMUNITY CENTER,"3024 S PINE ST, MERRYVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,JUNCTION,00,05,FIRE STATION,"272 MOUTH OF THE CREEK RD, JUNCTION",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,06,COOPER CHAPEL,"6258 HIGHWAY 190 WEST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,07,PLANER MILL FIRE STATION,"2061 BILBO ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,SINGER,00,09,SINGER STATION OFFICE (OLD WWD #2 BLDG),"9080 HWY 27, SINGER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,ORETTA COMMUNITY,00,10,ORETTA FIRE STATION,"114 PARKER RD, ORETTA ",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DEQUINCY,00,11,GORDON FIRE STATION,"3285 HWY 12, DEQUINCY",
LA,parish,BEAUREGARD,BEAUREGARD,22011,RAGLEY,00,12,MEADOW VILLAGE FIRE STATION,"16793 HWY 171 SOUTH, RAGLEY",
LA,parish,BEAUREGARD,BEAUREGARD,22011,RAGLEY,00,12A,PRECINCT BLDG,"854 MAGNOLIA CHURCH RD, RAGLEY",
LA,parish,BEAUREGARD,BEAUREGARD,22011,RAGLEY,00,12B,MEADOW VILLAGE FIRE STATION,"16793 HWY 171 SOUTH, RAGLEY",
LA,parish,BEAUREGARD,BEAUREGARD,22011,LONGVILLE,00,13,SOUTH BEAUREGARD SCHOOL,"151 LONGVILLE CHURCH RD, LONGVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,LONGVILLE,00,13A,SOUTH BEAUREGARD SCHOOL,"151 LONGVILLE CHURCH RD, LONGVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,LONGVILLE,00,14,LONGVILLE FIRE STATION,"11078 HWY 171, LONGVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,LONGVILLE,00,14A,LONGVILLE FIRE STATION,"11078 HWY 171, LONGVILLE",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,15,BROADLAND BIBLE CHURCH,"6423 HWY 171, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,16,PLEASANT HILL BAPTIST CHURCH,"3261 HWY 171 SOUTH, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,16A,PLEASANT HILL BAPTIST CHURCH,"3261 HWY 171 SOUTH, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,16B,PLEASANT HILL BAPTIST CHURCH,"3261 HWY 171 SOUTH, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,17,PLEASANT HILL BAPTIST CHURCH,"3261 HWY 171 SOUTH, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,17A,FIRE STATION #3,"1150 LONGACRE RD, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,18,PINE GROVE ESTATES,"1032 E FIRST ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,18A,PINE GROVE ESTATES,"1032 E FIRST ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,SUGARTOWN,00,19,FIRE STATION #1,"3141 HWY 113, SUGARTOWN",
LA,parish,BEAUREGARD,BEAUREGARD,22011,SUGARTOWN,00,19C,FIRE STATION #1,"3141 HWY 113, SUGARTOWN",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,20,FIRE STATION #2,"4444 HWY 26, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,21,BUNDICK LAKE FIRE STATION-HOPEWELL COMMU,"4924 HWY 394, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DRY CREEK COMMUNITY,00,22,DRY CREEK FIRE STATION,"8352 HWY 394, DRY CREEK ",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,25,BEAUREGARD PARISH PJ ADM BLDG,"201 W SECOND ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,25A,NORTH SIDE FIRE STATION,"1809 N PINE ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,25B,NORTH SIDE FIRE STATION,"1809 N PINE ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,26,COMMUNITY BUILDING,"104 W PORT ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,27,CIVIC CENTER,"250 W SEVENTH ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,27A,AIRPORT HANGER,"1220 FIRST AVE, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,27B,CIVIC CENTER,"250 W SEVENTH ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,27D,CIVIC CENTER,"250 W SEVENTH ST, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,28,BEAUREGARD PARISH ALT SCHOOL,"506 M L K DRIVE SUITE B, DERIDDER",
LA,parish,BEAUREGARD,BEAUREGARD,22011,DERIDDER,00,30,AIRPORT HANGER,"1220 FIRST AVE, DERIDDER",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,01,01,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,01,02,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,SIMSBORO,01,03,SARDIS VOTING BLDG,"12542 HWY 507, SIMSBORO",
LA,parish,BIENVILLE,BIENVILLE,22013,BRYCELAND,01,04,N. BIENVILLE FIRE DIST STAT #1,"22859 HWY 9, BRYCELAND",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,02,01,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,02,02,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,02,03,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,02,04,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,02,05,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,ARCADIA,02,06,BIENVILLE PARISH COURTHOUSE,"100 COURTHOUSE DR, ARCADIA",
LA,parish,BIENVILLE,BIENVILLE,22013,GIBSLAND,03,01,GIBSLAND CITY HALL,"2463 MAIN ST, GIBSLAND",
LA,parish,BIENVILLE,BIENVILLE,22013,GIBSLAND,03,02,GIBSLAND FIRE STATION,"2370 MAIN ST, GIBSLAND",
LA,parish,BIENVILLE,BIENVILLE,22013,TAYLOR,03,03,TAYLOR VOTING BLDG,"127 WOODARD WALKER RD, TAYLOR",
LA,parish,BIENVILLE,BIENVILLE,22013,FRYEBURG COMMUNITY,03,04,FRYEBURG FIRE STATION,"1566 HWY 516, FRYEBURG ",
LA,parish,BIENVILLE,BIENVILLE,22013,JAMESTOWN,03,05,KEPLER-SAILES FIRE STATION,"7873 HWY 154, JAMESTOWN",
LA,parish,BIENVILLE,BIENVILLE,22013,BRYCELAND,03,06,N. BIENVILLE FIRE DIST STAT #1,"22859 HWY 9, BRYCELAND",
LA,parish,BIENVILLE,BIENVILLE,22013,GIBSLAND,03,07,GIBSLAND CITY HALL,"2463 MAIN ST, GIBSLAND",
LA,parish,BIENVILLE,BIENVILLE,22013,RINGGOLD,04,01,BIEN PAR COURTHOUSE ANNEX,"2145 MILL ST, RINGGOLD",
LA,parish,BIENVILLE,BIENVILLE,22013,FRYEBURG COMMUNITY,04,02,FRYEBURG FIRE STATION,"1566 HWY 516, FRYEBURG ",
LA,parish,BIENVILLE,BIENVILLE,22013,RINGGOLD,04,04,BIEN PAR COURTHOUSE ANNEX,"2145 MILL ST, RINGGOLD",
LA,parish,BIENVILLE,BIENVILLE,22013,RINGGOLD,05,01,BIEN PAR COURTHOUSE ANNEX,"2145 MILL ST, RINGGOLD",
LA,parish,BIENVILLE,BIENVILLE,22013,RINGGOLD,05,02,BIEN PAR COURTHOUSE ANNEX,"2145 MILL ST, RINGGOLD",
LA,parish,BIENVILLE,BIENVILLE,22013,JAMESTOWN,05,03,JAMESTOWN CITY HALL,"4219 E FRONT ST, JAMESTOWN",
LA,parish,BIENVILLE,BIENVILLE,22013,JAMESTOWN,05,04,KEPLER-SAILES FIRE STATION,"7873 HWY 154, JAMESTOWN",
LA,parish,BIENVILLE,BIENVILLE,22013,SALINE,06,01,SALINE BRANCH LIBRARY,"1434 4TH STREET, SALINE",
LA,parish,BIENVILLE,BIENVILLE,22013,CASTOR,06,02,NEW RAMAH VOTING BLDG,"3200 HWY 153, CASTOR",
LA,parish,BIENVILLE,BIENVILLE,22013,CASTOR,06,03,CASTOR CITY HALL,"126 FRONT ST, CASTOR",
LA,parish,BIENVILLE,BIENVILLE,22013,CASTOR,06,04,ROYTOWN VOTING BLDG,"837 HWY 153, CASTOR",
LA,parish,BIENVILLE,BIENVILLE,22013,BIENVILLE,07,01,BIENVILLE CITY HALL,"564 MAIN ST, BIENVILLE",
LA,parish,BIENVILLE,BIENVILLE,22013,LUCKY,07,02,LUCKY TOWN HALL,"13132 HWY 4, LUCKY",
LA,parish,BIENVILLE,BIENVILLE,22013,NEAR QUITMAN,07,03,MT OLIVE VOTING BLDG,"7003 HWY 147, NEAR QUITMAN",
LA,parish,BIENVILLE,BIENVILLE,22013,NEAR JONESBORO,07,04,FRIENDSHIP VOTING BLDG,"12600 HWY 501, NEAR JONESBORO",
LA,parish,BIENVILLE,BIENVILLE,22013,SALINE,07,05,SALINE BRANCH LIBRARY,"1434 4TH STREET, SALINE",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,01,01,BELLAIRE ELEMENTARY SCHOOL,"1310 BELLAIRE BLVD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,01,02,AULDS LIBRARY,"3950 WAYNE AVE, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,01,03,ELM GROVE MIDDLE SCHOOL,"4301 PANTHER DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,01,03A,ELM GROVE MIDDLE SCHOOL,"4301 PANTHER DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,01,03B,ELM GROVE MIDDLE SCHOOL,"4301 PANTHER DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,01,04,SHADY GROVE COMMUNITY CENTER,"3949 WAYNE AVE, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,01,05,SUN CITY ELEMENTARY SCHOOL,"4230 VAN DEEMAN, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,01,BENTON TOWN HALL,"105 SIBLEY ST, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,02,APOLLO ELEMENTARY SCHOOL,"2400 VIKING DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,03,COPE MIDDLE SCHOOL,"4814 SHED RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,03A,COPE MIDDLE SCHOOL,"4814 SHED RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,04 -1,AIRLINE BAPTIST CHURCH,"4007 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,04 -2,AIRLINE BAPTIST CHURCH,"4007 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,05A,BOSSIER ELEMENTARY SCHOOL,"322 COLQUITT AVE, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,06,BOSSIER ELEMENTARY SCHOOL,"322 COLQUITT AVE, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,07,AIRLINE HIGH SCHOOL,"2801 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,08,BUTLER EDUCATIONAL COMPLEX,"541 DETROIT ST, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,09,PLANTATION PARK SCHOOL,"2410 PLANTATION DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,10,FREEDOM BAPTIST CHURCH,"2225 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,11,BOSSIER CITY MUNICIPAL COMPLEX,"620 BENTON RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,11A,BOSSIER CITY MUNICIPAL COMPLEX,"620 BENTON RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,12A,RUSHEON MIDDLE SCHOOL,"2401 OLD MINDEN RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,12B,RUSHEON MIDDLE SCHOOL,"2401 OLD MINDEN RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,12C,RUSHEON MIDDLE SCHOOL,"2401 OLD MINDEN RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,13,CENTRAL PARK ELEMENTARY SCHOOL,"900 CENTRAL PARK BLVD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,14,WALLER ELEMENTARY SCHOOL,"1130 PATRICIA DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,15,WALLER ELEMENTARY SCHOOL,"1130 PATRICIA DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,16,KERR ELEMENTARY SCHOOL,"1700 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,16A,KERR ELEMENTARY SCHOOL,"1700 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,17A,MEADOWVIEW ELEMENTARY SCHOOL,"4312 SHED RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,17B,MEADOWVIEW ELEMENTARY SCHOOL,"4312 SHED RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,18B,BENTON MIDDLE SCHOOL,"6140 HWY 3, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,18C,LEGACY ELEMENTARY SCHOOL,"4830 SWAN LAKE ROAD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,18D,BENTON ELEMENTARY SCHOOL,"562 HWY 162, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,18E -1,LEGACY ELEMENTARY SCHOOL,"4830 SWAN LAKE ROAD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,18E -2,LEGACY ELEMENTARY SCHOOL,"4830 SWAN LAKE ROAD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,18F,BENTON HIGH SCHOOL,"6136 HWY 3, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,19,GREENACRES MIDDLE SCHOOL,"2220 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,20,KERR ELEMENTARY SCHOOL,"1700 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,21A,HARVEST FELLOWSHIP OF BOSSIER CITY,"4601 AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,21B,ASBURY UNITED METHODIST CHURCH,"3200 N AIRLINE DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,21C -1,W T LEWIS ELEMENTARY SCHOOL,"4701 MODICA LOTT ROAD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,21C -2,W T LEWIS ELEMENTARY SCHOOL,"4701 MODICA LOTT ROAD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,21D -1,STOCKWELL ELEMENTARY SCHOOL,"5800 SHED RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,21D -2,STOCKWELL ELEMENTARY SCHOOL,"5800 SHED RD, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,22A -1,CYPRESS BAPTIST CHURCH,"4701 PALMETTO RD, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,22A -2,CYPRESS BAPTIST CHURCH,"4701 PALMETTO RD, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,22B,CYPRESS BAPTIST CHURCH,"4701 PALMETTO RD, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BENTON,02,22C,CYPRESS BAPTIST CHURCH,"4701 PALMETTO RD, BENTON",
LA,parish,BOSSIER,BOSSIER,22015,BOSSIER CITY,02,23,WALLER ELEMENTARY SCHOOL,"1130 PATRICIA DR, BOSSIER CITY",
LA,parish,BOSSIER,BOSSIER,22015,PLAIN DEALING,03,01,PLAIN DEALING COMMUNITY CTR,"109 S. COTTON BELT ST., PLAIN DEALING",
LA,parish,BOSSIER,BOSSIER,22015,PLAIN DEALING,03,02,PLAIN DEALING LIBRARY,"208 MARY LEE ST, PLAIN DEALING",
LA,parish,BOSSIER,BOSSIER,22015,PLAIN DEALING,03,03,NORTHEAST FD #5 TRAINING CTR.,"605 KILGORE ROAD, PLAIN DEALING",
LA,parish,BOSSIER,BOSSIER,22015,PLAIN DEALING,03,04,CARRIE MARTIN ELEMENTARY SCH,"600 S PERRIN ST, PLAIN DEALING",
